id,stats.clean_sheets,gw,G,A,Sh90,KP90,Min,team_id,team
358,0,1,0.0,0.0,0.0,0.0,90.0,18,Watford
359,0,1,0.0,0.0,0.0,0.0,0.0,18,Watford
360,0,1,0.0,0.0,0.0,0.0,0.0,18,Watford
361,0,1,0.0,0.0,0.0,0.0,0.0,18,Watford
376,0,1,0.0,0.0,0.0,0.0,90.0,19,West Ham
377,0,1,0.0,0.0,0.0,0.0,0.0,19,West Ham
378,0,1,0.0,0.0,0.0,0.0,0.0,19,West Ham
379,0,1,0.0,0.0,0.0,0.0,0.0,19,West Ham
380,0,1,0.0,0.0,0.0,0.0,90.0,19,West Ham
381,0,1,0.0,0.0,1.0,0.0,90.0,19,West Ham
382,0,1,0.0,0.0,0.0,0.0,90.0,19,West Ham
383,0,1,0.0,0.0,0.0,0.0,0.0,19,West Ham
384,0,1,0.0,0.0,0.0,0.0,0.0,19,West Ham
401,1,1,0.0,0.0,0.0,0.0,90.0,20,Wolves
402,1,1,0.0,0.0,0.0,1.0,90.0,20,Wolves
403,1,1,0.0,0.0,0.0,0.0,90.0,20,Wolves
404,1,1,0.0,0.0,1.0,0.0,90.0,9,Leicester
405,1,1,0.0,0.0,0.0,0.0,90.0,20,Wolves
406,0,1,0.0,0.0,0.0,0.0,0.0,20,Wolves
407,0,1,0.0,0.0,0.0,0.0,8.0,20,Wolves
408,0,1,0.0,0.0,0.0,0.0,0.0,20,Wolves
423,0,1,0.0,0.0,0.0,0.0,83.0,15,Sheffield Utd
433,0,1,0.0,0.0,0.0,0.0,0.0,9,Leicester
439,0,1,0.0,0.0,2.0,0.0,90.0,18,Watford
440,0,1,0.0,0.0,0.0,0.0,0.0,11,Man City
444,0,1,0.0,0.0,0.0,0.0,0.0,15,Sheffield Utd
445,0,1,0.0,1.0,0.0,1.0,90.0,2,Aston Villa
446,0,1,0.0,0.0,0.0,0.0,0.0,3,Bournemouth
447,1,1,0.0,2.0,1.0,2.0,90.0,5,Burnley
452,0,1,0.0,0.0,0.0,0.0,0.0,2,Aston Villa
454,0,1,0.0,0.0,0.0,0.0,0.0,14,Norwich
455,0,1,0.0,0.0,0.0,0.0,90.0,2,Aston Villa
458,0,1,0.0,0.0,0.0,0.0,0.0,2,Aston Villa
459,0,1,0.0,0.0,2.0,0.0,90.0,6,Chelsea
467,1,1,0.0,0.0,0.0,0.0,90.0,1,Arsenal
473,0,1,0.0,0.0,0.0,0.0,0.0,20,Wolves
475,1,1,0.0,0.0,1.0,0.0,90.0,4,Brighton
477,0,1,0.0,0.0,0.0,0.0,0.0,8,Everton
478,0,1,0.0,0.0,0.0,0.0,0.0,8,Everton
481,0,1,0.0,0.0,0.0,0.0,0.0,12,Man Utd
484,0,1,0.0,0.0,0.0,0.0,0.0,14,Norwich
485,0,1,0.0,0.0,0.0,0.0,0.0,16,Southampton
486,0,1,0.0,0.0,0.0,0.0,0.0,1,Arsenal
493,0,1,0.0,0.0,0.0,0.0,0.0,4,Brighton
498,0,1,0.0,0.0,0.0,2.65,34.0,13,Newcastle
503,0,1,0.0,0.0,0.0,0.0,0.0,7,Crystal Palace
506,0,1,0.0,0.0,0.0,0.0,0.0,6,Chelsea
511,0,1,0.0,0.0,0.0,0.0,0.0,8,Everton
515,0,1,0.0,0.0,0.0,0.0,0.0,1,Arsenal
518,0,1,0.0,0.0,0.0,0.0,0.0,11,Man City
519,0,1,0.0,0.0,0.0,0.0,0.0,13,Newcastle
529,0,1,0.0,0.0,0.0,0.0,0.0,6,Chelsea
15,0,1,0.0,0.0,0.0,0.0,0.0,1,Arsenal
16,1,1,0.0,0.0,1.05,1.05,86.0,1,Arsenal
17,0,1,0.0,0.0,0.0,0.0,0.0,8,Everton
18,1,1,0.0,0.0,2.0,2.0,90.0,1,Arsenal
19,0,1,0.0,0.0,0.0,0.0,0.0,1,Arsenal
20,0,1,0.0,0.0,0.0,0.0,0.0,1,Arsenal
21,1,1,0.0,0.0,0.0,1.0,90.0,1,Arsenal
28,0,1,0.0,0.0,0.0,1.08,83.0,2,Aston Villa
29,0,1,0.0,0.0,0.0,2.0,90.0,2,Aston Villa
30,0,1,0.0,0.0,2.0,0.0,90.0,2,Aston Villa
31,0,1,1.0,0.0,2.0,1.0,90.0,2,Aston Villa
32,0,1,0.0,0.0,0.0,0.0,0.0,2,Aston Villa
33,0,1,0.0,0.0,0.0,0.0,0.0,2,Aston Villa
34,0,1,0.0,0.0,0.0,0.0,0.0,2,Aston Villa
35,0,1,0.0,0.0,0.0,0.0,0.0,2,Aston Villa
36,0,1,0.0,0.0,0.0,0.0,30.0,2,Aston Villa
49,1,1,0.0,0.0,0.0,0.0,90.0,4,Brighton
50,0,1,0.0,0.0,0.0,0.0,0.0,4,Brighton
51,0,1,0.0,0.0,0.0,0.0,0.0,4,Brighton
52,0,1,0.0,0.0,0.0,0.0,0.0,4,Brighton
53,0,1,0.0,0.0,0.0,0.0,0.0,4,Brighton
54,1,1,0.0,1.0,1.0,1.0,90.0,4,Brighton
55,1,1,0.0,0.0,0.0,0.0,90.0,4,Brighton
56,0,1,0.0,0.0,0.0,0.0,0.0,4,Brighton
57,1,1,0.0,0.0,0.0,1.0,90.0,4,Brighton
75,0,1,0.0,0.0,1.0,1.0,90.0,3,Bournemouth
76,0,1,0.0,0.0,0.0,0.0,0.0,3,Bournemouth
77,0,1,0.0,0.0,0.0,0.0,0.0,3,Bournemouth
78,0,1,0.0,0.0,0.0,0.0,0.0,3,Bournemouth
79,0,1,0.0,0.0,0.0,0.0,0.0,3,Bournemouth
80,0,1,0.0,0.0,0.0,0.0,0.0,3,Bournemouth
81,0,1,0.0,0.0,0.0,0.0,0.0,3,Bournemouth
82,0,1,0.0,0.0,2.0,0.0,90.0,3,Bournemouth
96,1,1,1.0,0.0,2.0,2.0,90.0,5,Burnley
97,1,1,0.0,0.0,0.0,0.0,87.0,5,Burnley
98,0,1,0.0,0.0,0.0,0.0,0.0,5,Burnley
99,0,1,0.0,0.0,0.0,0.0,0.0,5,Burnley
100,0,1,0.0,0.0,0.0,0.0,0.0,5,Burnley
101,1,1,0.0,0.0,0.0,1.0,90.0,5,Burnley
102,1,1,0.0,0.0,0.0,0.0,90.0,5,Burnley
113,0,1,0.0,0.0,0.0,0.0,0.0,6,Chelsea
114,0,1,0.0,0.0,4.0,5.0,90.0,6,Chelsea
115,0,1,0.0,0.0,0.0,0.0,0.0,6,Chelsea
116,0,1,0.0,0.0,0.0,0.0,0.0,6,Chelsea
117,0,1,0.0,0.0,3.0,1.5,60.0,6,Chelsea
118,0,1,0.0,0.0,1.2,0.0,75.0,6,Chelsea
119,0,1,0.0,0.0,0.0,0.0,15.0,6,Chelsea
120,0,1,0.0,0.0,0.0,0.0,0.0,2,Aston Villa
121,0,1,0.0,0.0,0.0,0.0,0.0,6,Chelsea
133,0,1,0.0,0.0,4.09,0.0,22.0,7,Crystal Palace
134,1,1,0.0,0.0,0.0,1.0,90.0,7,Crystal Palace
135,1,1,0.0,0.0,0.0,1.0,90.0,7,Crystal Palace
136,1,1,0.0,0.0,3.0,0.0,90.0,7,Crystal Palace
137,0,1,0.0,0.0,0.0,0.0,0.0,7,Crystal Palace
138,1,1,0.0,0.0,0.0,1.0,90.0,7,Crystal Palace
139,0,1,0.0,0.0,0.0,0.0,0.0,7,Crystal Palace
140,0,1,0.0,0.0,0.0,0.0,0.0,7,Crystal Palace
150,1,1,0.0,0.0,3.0,1.0,90.0,8,Everton
151,1,1,0.0,0.0,4.39,1.1,82.0,8,Everton
152,1,1,0.0,0.0,0.0,1.0,90.0,8,Everton
153,0,1,0.0,0.0,0.0,0.0,0.0,8,Everton
154,0,1,0.0,0.0,0.0,0.0,8.0,8,Everton
155,0,1,0.0,0.0,0.0,0.0,0.0,8,Everton
156,0,1,0.0,0.0,0.0,0.0,0.0,8,Everton
157,0,1,0.0,0.0,0.0,0.0,0.0,7,Crystal Palace
158,1,1,0.0,0.0,0.0,1.14,79.0,8,Everton
171,1,1,0.0,0.0,4.0,2.0,90.0,9,Leicester
172,0,1,0.0,0.0,3.21,0.0,28.0,9,Leicester
173,0,1,0.0,0.0,0.0,0.0,0.0,9,Leicester
174,0,1,0.0,0.0,13.85,6.92,13.0,9,Leicester
175,0,1,0.0,0.0,0.0,0.0,0.0,9,Leicester
176,1,1,0.0,0.0,1.0,1.0,90.0,9,Leicester
177,0,1,0.0,0.0,0.0,0.0,0.0,9,Leicester
178,0,1,0.0,0.0,0.0,0.0,0.0,9,Leicester
179,0,1,0.0,0.0,0.0,0.0,0.0,9,Leicester
180,1,1,0.0,0.0,1.45,1.45,62.0,9,Leicester
191,0,1,1.0,1.0,2.0,3.0,90.0,10,Liverpool
192,0,1,0.0,0.0,0.0,0.0,13.0,10,Liverpool
193,0,1,0.0,0.0,0.0,0.0,0.0,10,Liverpool
194,0,1,0.0,0.0,0.0,0.0,0.0,10,Liverpool
195,0,1,0.0,0.0,0.0,0.0,0.0,10,Liverpool
196,0,1,0.0,0.0,0.0,0.0,0.0,10,Liverpool
197,0,1,0.0,0.0,1.0,1.0,90.0,10,Liverpool
198,0,1,0.0,0.0,2.0,0.0,90.0,10,Liverpool
199,0,1,0.0,0.0,0.0,0.0,90.0,10,Liverpool
200,0,1,0.0,0.0,0.0,0.0,1.0,10,Liverpool
201,0,1,0.0,0.0,0.0,0.0,0.0,10,Liverpool
214,1,1,3.0,0.0,4.0,0.0,90.0,11,Man City
215,1,1,0.0,1.0,1.13,3.38,80.0,11,Man City
216,0,1,0.0,0.0,0.0,0.0,0.0,11,Man City
217,1,1,0.0,2.0,3.0,4.0,90.0,11,Man City
218,0,1,0.0,0.0,0.0,0.0,0.0,11,Man City
219,1,1,0.0,0.0,1.11,2.22,81.0,11,Man City
220,0,1,0.0,0.0,0.0,0.0,9.0,11,Man City
221,0,1,0.0,0.0,0.0,0.0,0.0,11,Man City
222,0,1,0.0,0.0,0.0,0.0,10.0,11,Man City
238,1,1,0.0,2.0,1.0,4.0,90.0,12,Man Utd
239,1,1,1.0,0.0,4.0,1.0,90.0,12,Man Utd
240,0,1,0.0,0.0,0.0,0.0,0.0,12,Man Utd
241,1,1,0.0,0.0,0.0,1.02,88.0,12,Man Utd
242,0,1,0.0,0.0,0.0,0.0,2.0,12,Man Utd
243,0,1,1.0,0.0,6.43,0.0,14.0,12,Man Utd
244,0,1,0.0,0.0,0.0,0.0,0.0,12,Man Utd
245,0,1,0.0,0.0,0.0,0.0,0.0,12,Man Utd
246,1,1,0.0,1.0,0.0,1.18,76.0,12,Man Utd
247,0,1,0.0,0.0,0.0,0.0,0.0,12,Man Utd
248,1,1,0.0,0.0,0.0,0.0,90.0,12,Man Utd
249,0,1,0.0,0.0,0.0,0.0,0.0,12,Man Utd
250,0,1,0.0,0.0,0.0,0.0,0.0,12,Man Utd
265,1,1,0.0,0.0,1.17,0.0,77.0,9,Leicester
266,0,1,0.0,0.0,2.0,1.0,90.0,13,Newcastle
267,0,1,0.0,0.0,0.0,0.0,0.0,13,Newcastle
268,0,1,0.0,0.0,0.0,0.0,0.0,13,Newcastle
269,0,1,0.0,0.0,3.21,0.0,56.0,13,Newcastle
270,0,1,0.0,0.0,0.0,0.0,69.0,13,Newcastle
271,0,1,0.0,0.0,0.0,1.0,90.0,13,Newcastle
282,0,1,0.0,0.0,0.0,0.0,0.0,14,Norwich
283,0,1,0.0,1.0,2.0,3.0,90.0,14,Norwich
284,0,1,0.0,0.0,5.29,0.0,17.0,14,Norwich
285,0,1,0.0,0.0,4.43,0.0,61.0,14,Norwich
286,0,1,0.0,0.0,0.0,0.0,90.0,14,Norwich
287,0,1,0.0,0.0,0.0,3.0,90.0,14,Norwich
288,0,1,0.0,0.0,3.1,0.0,29.0,14,Norwich
289,0,1,0.0,0.0,0.0,0.0,0.0,14,Norwich
290,0,1,0.0,0.0,1.23,0.0,73.0,14,Norwich
300,0,1,0.0,0.0,0.0,0.0,0.0,15,Sheffield Utd
301,0,1,0.0,0.0,0.0,2.0,90.0,15,Sheffield Utd
302,0,1,0.0,0.0,0.0,1.0,90.0,15,Sheffield Utd
320,0,1,0.0,0.0,2.0,0.0,90.0,16,Southampton
321,0,1,0.0,0.0,2.0,0.0,90.0,16,Southampton
322,0,1,0.0,0.0,0.0,0.0,0.0,16,Southampton
323,0,1,0.0,0.0,0.0,0.0,0.0,16,Southampton
324,0,1,0.0,0.0,0.0,0.0,0.0,16,Southampton
325,0,1,0.0,0.0,0.0,0.0,14.0,16,Southampton
326,0,1,0.0,0.0,0.0,0.0,0.0,16,Southampton
327,0,1,0.0,0.0,0.0,0.0,0.0,16,Southampton
328,0,1,0.0,0.0,2.0,1.0,90.0,16,Southampton
342,0,1,0.0,0.0,0.0,0.0,0.0,17,Spurs
343,0,1,0.0,0.0,0.0,0.0,0.0,17,Spurs
344,0,1,0.0,0.0,0.0,0.0,0.0,17,Spurs
345,0,1,0.0,0.0,0.0,0.0,0.0,17,Spurs
346,0,1,0.0,0.0,0.0,0.0,0.0,17,Spurs
347,0,1,0.0,0.0,0.0,0.0,0.0,17,Spurs
348,0,1,0.0,0.0,0.0,0.0,0.0,17,Spurs
349,0,1,0.0,0.0,0.0,0.0,0.0,17,Spurs
350,0,1,0.0,0.0,0.0,0.0,0.0,17,Spurs
351,0,1,0.0,0.0,0.0,0.0,0.0,17,Spurs
352,0,1,0.0,0.0,0.0,0.0,0.0,17,Spurs
368,0,1,0.0,0.0,0.0,2.0,90.0,18,Watford
369,0,1,0.0,0.0,6.28,0.0,43.0,18,Watford
370,0,1,0.0,0.0,1.0,0.0,90.0,18,Watford
371,0,1,0.0,0.0,0.0,0.0,0.0,18,Watford
372,0,1,0.0,0.0,0.0,0.0,0.0,18,Watford
373,0,1,0.0,0.0,1.0,0.0,90.0,18,Watford
374,0,1,0.0,0.0,0.0,0.0,0.0,18,Watford
375,0,1,0.0,0.0,0.0,0.0,0.0,18,Watford
389,0,1,0.0,0.0,0.0,1.91,47.0,19,West Ham
390,0,1,0.0,0.0,0.0,0.0,67.0,19,West Ham
391,0,1,0.0,0.0,1.0,0.0,90.0,19,West Ham
392,0,1,0.0,0.0,0.0,0.0,0.0,19,West Ham
393,0,1,0.0,0.0,0.0,2.73,33.0,19,West Ham
394,0,1,0.0,0.0,0.0,0.0,57.0,19,West Ham
395,0,1,0.0,0.0,0.0,0.0,90.0,19,West Ham
396,0,1,0.0,0.0,0.0,0.0,0.0,19,West Ham
397,0,1,0.0,0.0,0.0,0.0,0.0,19,West Ham
398,0,1,0.0,0.0,0.0,0.0,0.0,19,West Ham
399,0,1,0.0,0.0,0.0,0.0,43.0,19,West Ham
400,0,1,0.0,0.0,0.0,0.0,0.0,19,West Ham
414,1,1,0.0,0.0,0.0,1.1,82.0,20,Wolves
415,1,1,0.0,0.0,0.0,2.0,90.0,20,Wolves
416,0,1,0.0,0.0,0.0,0.0,0.0,20,Wolves
417,0,1,0.0,0.0,0.0,0.0,0.0,20,Wolves
418,0,1,0.0,0.0,0.0,0.0,0.0,20,Wolves
419,0,1,0.0,0.0,0.0,0.0,0.0,20,Wolves
420,1,1,0.0,0.0,2.0,2.0,90.0,20,Wolves
421,0,1,0.0,0.0,0.0,0.0,0.0,4,Brighton
