,id,name,Team,First Name,Last Name,Pos,Apps,Min,G,A,Sh90,KP90,xG,xA,gw
0,2,Hector Bellerin,Arsenal,Hector,Bellerin,M,1,90,0,0,1.0,1.0,0.04,0.13,12
1,3,Sead Kolasinac,Arsenal,Sead,Kolasinac,M,1,90,0,0,1.0,0.0,0.03,0.0,12
2,10,Rob Holding,Arsenal,Rob,Holding,D,1,77,0,0,0.0,0.0,0.0,0.0,12
3,11,Pierre-Emerick Aubameyang,Arsenal,Pierre-Emerick,Aubameyang,F,1,90,0,0,1.0,2.0,0.13,0.62,12
4,12,Alexandre Lacazette,Arsenal,Alexandre,Lacazette,F,1,90,0,0,4.0,0.0,0.81,0.0,12
5,14,Bernd Leno,Arsenal,Bernd,Leno,GK,1,90,0,0,0.0,0.0,0.0,0.0,12
6,15,Mesut Ozil,Arsenal,Mesut,Ozil,M,1,90,0,0,0.0,1.0,0.0,0.08,12
7,19,Lucas Torreira,Arsenal,Lucas,Torreira,M,1,80,0,0,0.0,0.0,0.0,0.0,12
8,21,Matteo Guendouzi,Arsenal,Matteo,Guendouzi,M,1,90,0,0,0.0,1.0,0.0,0.04,12
9,106,David Luiz,Arsenal,David,Luiz,D,1,90,0,0,1.0,1.0,0.02,0.03,12
10,467,Calum Chambers,Arsenal,Calum,Chambers,D,1,90,0,0,0.0,0.0,0.0,0.0,12
11,486,Cedric Soares,Southampton,Cedric,Soares,M,1,47,0,0,0.0,0.0,0.0,0.0,12
12,488,Nicolas Pepe,Arsenal,Nicolas,Pepe,S,1,13,0,0,0.0,0.0,0.0,0.0,12
13,490,Joe Willock,Arsenal,Joe,Willock,S,1,10,0,0,0.0,0.0,0.0,0.0,12
14,24,Neil Taylor,Aston Villa,Neil,Taylor,S,1,43,0,0,2.09,0.0,0.03,0.0,12
15,27,rjan Nyland,Aston Villa,rjan,Nyland,S,1,83,0,0,0.0,0.0,0.0,0.0,12
16,30,Anwar El Ghazi,Aston Villa,Anwar,El Ghazi,F,1,90,0,0,1.0,2.0,0.03,0.15,12
17,31,John McGinn,Aston Villa,John,McGinn,M,1,90,0,0,2.0,1.0,0.06,0.07,12
18,35,Henri Lansbury,Aston Villa,Henri,Lansbury,S,1,17,0,0,0.0,10.59,0.0,0.07,12
19,309,Matt Targett,Aston Villa,Matt,Targett,D,1,47,0,0,0.0,0.0,0.0,0.0,12
20,428,Wesley,Aston Villa,Wesley,,F,1,90,0,0,2.0,0.0,0.12,0.0,12
21,429,Jed Steer,Aston Villa,Jed,Steer,GK,1,7,0,0,0.0,0.0,0.0,0.0,12
22,445,Tyrone Mings,Aston Villa,Tyrone,Mings,D,1,90,0,0,1.0,0.0,0.07,0.0,12
23,452,Ezri Konsa Ngoyo,Aston Villa,Ezri,Konsa Ngoyo,D,1,90,0,0,0.0,1.0,0.0,0.01,12
24,458,Frederic Guilbert,Aston Villa,Frederic,Guilbert,D,1,90,0,0,0.0,0.0,0.0,0.0,12
25,465,Trezeguet,Aston Villa,Trezeguet,,F,1,90,1,0,2.0,1.0,0.09,0.02,12
26,470,Douglas Luiz,Aston Villa,Douglas,Luiz,M,1,90,0,0,2.0,0.0,0.04,0.0,12
27,491,Marvelous Nakamba,Aston Villa,Marvelous,Nakamba,M,1,73,0,0,2.47,0.0,0.03,0.0,12
28,58,Steve Cook,Bournemouth,Steve,Cook,D,1,90,0,0,1.0,0.0,0.05,0.0,12
29,59,Nathan Ake,Bournemouth,Nathan,Ake,D,1,90,0,0,0.0,1.0,0.0,0.06,12
30,62,Simon Francis,Bournemouth,Simon,Francis,S,1,19,0,0,4.74,4.74,0.08,0.03,12
31,63,Adam Smith,Bournemouth,Adam,Smith,D,1,83,0,0,0.0,1.08,0.0,0.02,12
32,65,Diego Rico,Bournemouth,Diego,Rico,D,1,71,0,0,0.0,0.0,0.0,0.0,12
33,67,Callum Wilson,Bournemouth,Callum,Wilson,F,1,90,0,0,1.0,0.0,0.06,0.0,12
34,68,Joshua King,Bournemouth,Joshua,King,F,1,90,0,0,2.0,1.0,0.69,0.06,12
35,69,Dominic Solanke,Bournemouth,Dominic,Solanke,S,1,19,0,0,4.74,0.0,0.03,0.0,12
36,75,Ryan Fraser,Bournemouth,Ryan,Fraser,M,1,90,0,1,3.0,3.0,0.8,0.11,12
37,79,Lewis Cook,Bournemouth,Lewis,Cook,M,1,90,0,0,1.0,1.0,0.02,0.09,12
38,476,Philip Billing,Bournemouth,Philip,Billing,M,1,90,0,0,3.0,1.0,0.07,0.03,12
39,492,Arnaut Danjuma Groeneveld,Bournemouth,Arnaut,Danjuma Groeneveld,S,1,7,0,0,0.0,0.0,0.0,0.0,12
40,494,Aaron Ramsdale,Bournemouth,Aaron,Ramsdale,GK,1,90,0,0,0.0,0.0,0.0,0.0,12
41,505,Harry Wilson,Bournemouth,Harry,Wilson,M,1,71,1,0,3.8,0.0,0.14,0.0,12
42,37,Shane Duffy,Brighton,Shane,Duffy,D,1,90,0,0,1.0,0.0,0.14,0.0,12
43,38,Martin Montoya,Brighton,Martin,Montoya,D,1,50,0,0,0.0,0.0,0.0,0.0,12
44,42,Lewis Dunk,Brighton,Lewis,Dunk,D,1,90,1,0,2.0,1.0,0.54,0.14,12
