,id,name,Team,First Name,Last Name,Pos,Apps,Min,G,A,Sh90,KP90,xG,xA,gw
0,1,Shkodran Mustafi,Arsenal,Shkodran,Mustafi,D,1,90,0,1,0.0,1.0,0.0,0.53,24
1,2,Hector Bellerin,Arsenal,Hector,Bellerin,D,1,90,1,0,1.0,0.0,0.04,0.0,24
2,10,Rob Holding,Arsenal,Rob,Holding,S,1,7,0,0,0.0,0.0,0.0,0.0,24
3,12,Alexandre Lacazette,Arsenal,Alexandre,Lacazette,F,1,90,0,0,0.0,0.0,0.0,0.0,24
4,14,Bernd Leno,Arsenal,Bernd,Leno,GK,1,90,0,0,0.0,0.0,0.0,0.0,24
5,15,Mesut Ozil,Arsenal,Mesut,Ozil,M,1,57,0,0,0.0,0.0,0.0,0.0,24
6,18,Granit Xhaka,Arsenal,Granit,Xhaka,M,1,90,0,0,0.0,0.0,0.0,0.0,24
7,19,Lucas Torreira,Arsenal,Lucas,Torreira,M,1,90,0,1,0.0,1.0,0.0,0.04,24
8,21,Matteo Guendouzi,Arsenal,Matteo,Guendouzi,S,1,33,0,0,0.0,0.0,0.0,0.0,24
9,106,David Luiz,Arsenal,David,Luiz,D,1,25,0,0,0.0,0.0,0.0,0.0,24
10,486,Cedric Soares,Southampton,Cedric,Soares,D,1,20,0,0,0.0,0.0,0.0,0.0,24
11,488,Nicolas Pepe,Arsenal,Nicolas,Pepe,M,1,83,0,0,0.0,0.0,0.0,0.0,24
12,490,Joe Willock,Arsenal,Joe,Willock,S,1,1,0,0,0.0,0.0,0.0,0.0,24
13,504,Gabriel Martinelli,Arsenal,Gabriel,Martinelli,M,1,90,1,0,1.0,0.0,0.53,0.0,24
14,541,Bukayo Saka,Arsenal,Bukayo,Saka,D,1,90,0,0,0.0,0.0,0.0,0.0,24
15,25,Kortney Hause,Aston Villa,Kortney,Hause,D,1,90,0,0,2.0,0.0,0.07,0.0,24
16,29,Jack Grealish,Aston Villa,Jack,Grealish,F,1,90,0,0,1.0,4.0,0.08,0.21,24
17,30,Anwar El Ghazi,Aston Villa,Anwar,El Ghazi,F,1,90,0,0,1.0,3.0,0.03,0.11,24
18,120,Daniel Drinkwater,Aston Villa,Daniel,Drinkwater,M,1,58,0,0,0.0,0.0,0.0,0.0,24
19,309,Matt Targett,Aston Villa,Matt,Targett,M,1,90,0,0,3.0,2.0,0.13,0.03,24
20,445,Tyrone Mings,Aston Villa,Tyrone,Mings,D,1,90,1,0,2.0,1.0,0.1,0.07,24
21,452,Ezri Konsa Ngoyo,Aston Villa,Ezri,Konsa Ngoyo,D,1,90,0,1,3.0,1.0,0.1,0.09,24
22,458,Frederic Guilbert,Aston Villa,Frederic,Guilbert,M,1,90,0,0,0.0,1.0,0.0,0.04,24
23,465,Trezeguet,Aston Villa,Trezeguet,,F,1,79,0,0,2.28,2.28,0.1,0.08,24
24,470,Douglas Luiz,Aston Villa,Douglas,Luiz,S,1,32,1,0,2.81,0.0,0.47,0.0,24
25,491,Marvelous Nakamba,Aston Villa,Marvelous,Nakamba,M,1,90,0,0,1.0,0.0,0.01,0.0,24
26,600,Indiana Vassilev,Aston Villa,Indiana,Vassilev,S,1,11,0,0,0.0,0.0,0.0,0.0,24
27,603,Jose Reina,Aston Villa,Jose,Reina,GK,1,90,0,0,0.0,0.0,0.0,0.0,24
28,59,Nathan Ake,Bournemouth,Nathan,Ake,D,1,90,0,0,1.0,0.0,0.08,0.0,24
29,62,Simon Francis,Bournemouth,Simon,Francis,D,1,90,0,0,0.0,0.0,0.0,0.0,24
30,63,Adam Smith,Bournemouth,Adam,Smith,D,1,90,0,0,0.0,0.0,0.0,0.0,24
31,65,Diego Rico,Bournemouth,Diego,Rico,D,1,90,0,0,1.0,0.0,0.11,0.0,24
32,67,Callum Wilson,Bournemouth,Callum,Wilson,F,1,90,1,0,1.0,2.0,0.9,0.13,24
33,69,Dominic Solanke,Bournemouth,Dominic,Solanke,M,1,86,0,1,1.05,2.09,0.11,0.2,24
34,75,Ryan Fraser,Bournemouth,Ryan,Fraser,M,1,90,0,0,1.0,2.0,0.02,0.46,24
35,79,Lewis Cook,Bournemouth,Lewis,Cook,S,1,1,0,0,0.0,0.0,0.0,0.0,24
36,81,Dan Gosling,Bournemouth,Dan,Gosling,S,1,4,0,0,0.0,0.0,0.0,0.0,24
37,82,Jefferson Lerma,Bournemouth,Jefferson,Lerma,M,1,90,0,0,1.0,0.0,0.03,0.0,24
38,476,Philip Billing,Bournemouth,Philip,Billing,M,1,90,0,0,1.0,2.0,0.4,0.14,24
39,494,Aaron Ramsdale,Bournemouth,Aaron,Ramsdale,GK,1,90,0,0,0.0,0.0,0.0,0.0,24
40,505,Harry Wilson,Bournemouth,Harry,Wilson,M,1,90,1,0,4.0,1.0,0.28,0.02,24
41,39,Bernardo,Brighton,Bernardo,,D,1,61,0,0,2.95,0.0,0.08,0.0,24
42,42,Lewis Dunk,Brighton,Lewis,Dunk,D,1,90,0,0,2.0,0.0,0.36,0.0,24
43,47,Mat Ryan,Brighton,Mat,Ryan,GK,1,90,0,0,0.0,0.0,0.0,0.0,24
44,49,Pascal Gro,Brighton,Pascal,Gro,F,1,61,0,0,2.95,1.48,0.07,0.04,24
45,50,Alireza Jahanbakhsh,Brighton,Alireza,Jahanbakhsh,M,1,61,0,0,2.95,1.48,0.07,0.02,24
46,54,Davy Propper,Brighton,Davy,Propper,M,1,90,0,0,0.0,2.0,0.0,0.08,24
47,55,Solly March,Brighton,Solly,March,S,1,29,0,0,0.0,0.0,0.0,0.0,24
48,57,Dale Stephens,Brighton,Dale,Stephens,M,1,90,0,0,0.0,0.0,0.0,0.0,24
49,421,Leandro Trossard,Brighton,Leandro,Trossard,S,1,29,0,0,3.1,0.0,0.03,0.0,24
50,493,Adam Webster,Brighton,Adam,Webster,D,1,90,0,0,0.0,0.0,0.0,0.0,24
51,502,Neal Maupay,Brighton,Neal,Maupay,F,1,90,0,0,8.0,2.0,1.3,0.04,24
52,516,Aaron Mooy,Brighton,Aaron,Mooy,M,1,90,1,0,4.0,5.0,0.16,0.8,24
53,534,Aaron Connolly,Brighton,Aaron,Connolly,S,1,29,0,0,0.0,0.0,0.0,0.0,24
54,537,Steven Alzate,Brighton,Steven,Alzate,D,1,90,0,0,0.0,2.0,0.0,0.08,24
55,83,Ben Mee,Burnley,Ben,Mee,D,1,90,0,1,0.0,2.0,0.0,0.52,24
56,84,James Tarkowski,Burnley,James,Tarkowski,D,1,90,0,0,0.0,1.0,0.0,0.09,24
57,85,Matthew Lowton,Burnley,Matthew,Lowton,D,1,90,0,0,0.0,0.0,0.0,0.0,24
58,87,Charlie Taylor,Burnley,Charlie,Taylor,D,1,90,0,0,0.0,0.0,0.0,0.0,24
59,91,Chris Wood,Burnley,Chris,Wood,F,1,90,1,1,2.0,1.0,0.52,0.06,24
60,93,Nick Pope,Burnley,Nick,Pope,GK,1,90,0,0,0.0,0.0,0.0,0.0,24
61,97,Dwight McNeil,Burnley,Dwight,McNeil,M,1,90,0,0,1.0,0.0,0.05,0.0,24
62,100,Jeff Hendrick,Burnley,Jeff,Hendrick,M,1,90,0,0,0.0,0.0,0.0,0.0,24
63,101,Ashley Westwood,Burnley,Ashley,Westwood,M,1,90,0,0,0.0,0.0,0.0,0.0,24
64,102,Jack Cork,Burnley,Jack,Cork,M,1,90,0,0,1.0,0.0,0.09,0.0,24
65,451,Jay Rodriguez,Burnley,Jay,Rodriguez,F,1,90,1,0,1.0,0.0,0.06,0.0,24
66,104,Antonio Rudiger,Chelsea,Antonio,Rudiger,D,1,90,0,0,2.0,1.0,0.05,0.38,24
67,105,Cesar Azpilicueta,Chelsea,Cesar,Azpilicueta,D,1,90,1,0,1.0,2.0,0.45,0.22,24
68,107,Emerson,Chelsea,Emerson,,D,1,90,0,0,1.0,5.0,0.05,0.34,24
69,108,Andreas Christensen,Chelsea,Andreas,Christensen,D,1,90,0,0,1.0,1.0,0.13,0.05,24
70,111,Kepa,Chelsea,Kepa,,GK,1,90,0,0,0.0,0.0,0.0,0.0,24
71,113,Willian,Chelsea,Willian,,F,1,81,0,0,1.11,0.0,0.05,0.0,24
72,116,Callum Hudson-Odoi,Chelsea,Callum,Hudson-Odoi,F,1,90,0,1,1.0,2.0,0.04,0.49,24
73,117,Ross Barkley,Chelsea,Ross,Barkley,S,1,22,0,0,12.27,0.0,0.43,0.0,24
74,118,Jorginho,Chelsea,Jorginho,,M,1,90,1,0,2.0,2.0,0.81,0.42,24
75,119,N'Golo Kante,Chelsea,N'Golo,Kante,M,1,71,0,0,1.27,1.27,0.13,0.04,24
76,432,Mateo Kovacic,Chelsea,Mateo,Kovacic,M,1,68,0,0,3.97,1.32,0.19,0.02,24
77,460,Tammy Abraham,Chelsea,Tammy,Abraham,F,1,90,0,0,2.0,1.0,0.44,0.05,24
78,461,Michy Batshuayi,Chelsea,Michy,Batshuayi,S,1,9,0,0,10.0,0.0,0.49,0.0,24
79,463,Mason Mount,Chelsea,Mason,Mount,S,1,19,0,0,0.0,0.0,0.0,0.0,24
80,124,James Tomkins,Crystal Palace,James,Tomkins,D,1,90,0,0,0.0,0.0,0.0,0.0,24
81,126,Joel Ward,Crystal Palace,Joel,Ward,S,1,25,0,0,0.0,0.0,0.0,0.0,24
82,128,Martin Kelly,Crystal Palace,Martin,Kelly,D,1,65,0,0,0.0,0.0,0.0,0.0,24
83,130,Connor Wickham,Crystal Palace,Connor,Wickham,S,1,18,0,0,5.0,5.0,0.06,0.06,24
84,131,Vicente Guaita,Crystal Palace,Vicente,Guaita,GK,1,90,0,0,0.0,0.0,0.0,0.0,24
85,133,Wilfried Zaha,Crystal Palace,Wilfried,Zaha,M,1,90,0,0,0.0,1.0,0.0,0.06,24
86,136,Max Meyer,Crystal Palace,Max,Meyer,S,1,25,0,0,0.0,0.0,0.0,0.0,24
87,138,James McArthur,Crystal Palace,James,McArthur,M,1,90,0,0,1.0,0.0,0.06,0.0,24
88,139,Cheikhou Kouyate,Crystal Palace,Cheikhou,Kouyate,M,1,65,0,0,0.0,1.38,0.0,0.06,24
89,146,Cenk Tosun,Crystal Palace,Cenk,Tosun,F,1,72,0,0,2.5,0.0,0.39,0.0,24
90,157,James McCarthy,Crystal Palace,James,McCarthy,M,1,90,0,0,1.0,0.0,0.06,0.0,24
91,468,Jordan Ayew,Crystal Palace,Jordan,Ayew,M,1,90,0,0,1.0,1.0,0.11,0.33,24
92,503,Gary Cahill,Crystal Palace,Gary,Cahill,D,1,90,0,0,0.0,0.0,0.0,0.0,24
93,539,Jairo Riedewald,Crystal Palace,Jairo,Riedewald,D,1,90,0,0,0.0,1.0,0.0,0.11,24
94,141,Lucas Digne,Everton,Lucas,Digne,D,1,90,0,1,2.0,2.0,0.09,0.49,24
95,142,Yerry Mina,Everton,Yerry,Mina,D,1,90,0,0,1.0,0.0,0.37,0.0,24
96,144,Seamus Coleman,Everton,Seamus,Coleman,S,1,18,0,0,0.0,0.0,0.0,0.0,24
97,147,Dominic Calvert-Lewin,Everton,Dominic,Calvert-Lewin,F,1,90,1,0,4.0,3.0,0.59,0.15,24
98,148,Jordan Pickford,Everton,Jordan,Pickford,GK,1,90,0,0,0.0,0.0,0.0,0.0,24
99,152,Bernard,Everton,Bernard,,M,1,84,0,1,3.21,2.14,0.42,0.42,24
100,153,Theo Walcott,Everton,Theo,Walcott,M,1,89,0,0,2.02,3.03,0.08,0.72,24
101,154,Tom Davies,Everton,Tom,Davies,S,1,6,0,0,0.0,0.0,0.0,0.0,24
102,158,Morgan Schneiderlin,Everton,Morgan,Schneiderlin,M,1,90,0,0,0.0,1.0,0.0,0.03,24
103,205,Fabian Delph,Everton,Fabian,Delph,M,1,90,0,0,0.0,0.0,0.0,0.0,24
104,478,Mason Holgate,Everton,Mason,Holgate,D,1,90,0,0,1.0,0.0,0.03,0.0,24
105,496,Moise Kean,Everton,Moise,Kean,F,1,72,1,0,3.75,0.0,0.46,0.0,24
106,511,Djibril Sidibe,Everton,Djibril,Sidibe,D,1,90,0,0,1.0,1.0,0.01,0.06,24
107,570,Oumar Niasse,Everton,Oumar,Niasse,S,1,1,0,0,0.0,0.0,0.0,0.0,24
108,159,Ricardo Pereira,Leicester,Ricardo,Pereira,D,1,90,1,1,4.0,3.0,0.29,1.2,24
109,161,Ben Chilwell,Leicester,Ben,Chilwell,D,1,90,0,0,1.0,0.0,0.11,0.0,24
110,162,Jonny Evans,Leicester,Jonny,Evans,D,1,90,0,0,0.0,0.0,0.0,0.0,24
111,164,Caglar Soyuncu,Leicester,Caglar,Soyuncu,D,1,90,0,0,0.0,0.0,0.0,0.0,24
112,165,Wes Morgan,Leicester,Wes,Morgan,S,1,2,0,0,0.0,0.0,0.0,0.0,24
113,166,Jamie Vardy,Leicester,Jamie,Vardy,F,1,42,0,0,2.14,0.0,0.11,0.0,24
114,167,Kelechi Iheanacho,Leicester,Kelechi,Iheanacho,S,1,48,0,1,1.88,1.88,0.13,0.09,24
115,168,Kasper Schmeichel,Leicester,Kasper,Schmeichel,GK,1,90,0,0,0.0,0.0,0.0,0.0,24
116,171,James Maddison,Leicester,James,Maddison,M,1,90,0,0,2.0,4.0,0.16,0.28,24
117,172,Harvey Barnes,Leicester,Harvey,Barnes,M,1,88,1,1,2.05,4.09,1.1,0.34,24
118,176,Wilfred Ndidi,Leicester,Wilfred,Ndidi,S,1,57,0,0,1.58,0.0,0.09,0.0,24
119,179,Nampalys Mendy,Leicester,Nampalys,Mendy,M,1,33,0,0,0.0,2.73,0.0,0.01,24
120,265,Ayoze Perez,Leicester,Ayoze,Perez,M,1,90,2,0,4.0,1.0,1.01,0.12,24
121,448,Youri Tielemans,Leicester,Youri,Tielemans,M,1,90,0,0,3.0,1.0,0.06,0.04,24
122,181,Andrew Robertson,Liverpool,Andrew,Robertson,D,2,180,0,0,0.5,0.5,0.32,0.08,24
123,182,Trent Alexander-Arnold,Liverpool,Trent,Alexander-Arnold,D,2,170,0,1,0.53,1.59,0.08,0.22,24
124,183,Virgil van Dijk,Liverpool,Virgil,van Dijk,D,2,180,0,0,0.0,0.0,0.0,0.0,24
125,184,Joseph Gomez,Liverpool,Joseph,Gomez,D,2,180,0,0,0.0,0.0,0.0,0.0,24
126,187,Roberto Firmino,Liverpool,Roberto,Firmino,F,2,180,1,0,3.0,1.5,1.23,0.25,24
127,188,Divock Origi,Liverpool,Divock,Origi,F,2,74,0,0,1.22,0.0,0.1,0.0,24
128,189,Alisson,Liverpool,Alisson,,GK,2,180,0,0,0.0,0.0,0.0,0.0,24
129,191,Mohamed Salah,Liverpool,Mohamed,Salah,F,2,177,1,1,5.59,1.53,1.52,0.74,24
130,192,Sadio Mane,Liverpool,Sadio,Mane,F,1,32,0,0,0.0,2.81,0.0,0.09,24
131,193,Alex Oxlade-Chamberlain,Liverpool,Alex,Oxlade-Chamberlain,M,2,159,1,0,1.13,0.57,0.38,0.1,24
132,196,Naby Keita,Liverpool,Naby,Keita,S,1,10,0,0,9.0,0.0,0.08,0.0,24
133,197,Fabinho,Liverpool,Fabinho,,S,2,37,0,0,0.0,0.0,0.0,0.0,24
134,198,Jordan Henderson,Liverpool,Jordan,Henderson,M,2,180,1,1,1.0,2.0,0.1,0.39,24
135,199,Georginio Wijnaldum,Liverpool,Georginio,Wijnaldum,M,2,180,0,0,0.0,0.5,0.0,0.09,24
136,569,Curtis Jones,Liverpool,Curtis,Jones,S,1,3,0,0,0.0,0.0,0.0,0.0,24
137,590,Takumi Minamino,Liverpool,Takumi,Minamino,S,1,58,0,0,1.55,0.0,0.06,0.0,24
138,202,Aymeric Laporte,Manchester City,Aymeric,Laporte,D,1,79,0,0,0.0,0.0,0.0,0.0,24
139,203,Kyle Walker,Manchester City,Kyle,Walker,M,1,90,0,0,0.0,0.0,0.0,0.0,24
140,206,Oleksandr Zinchenko,Manchester City,Oleksandr,Zinchenko,M,1,90,0,0,1.0,1.0,0.02,0.02,24
141,208,Nicolas Otamendi,Manchester City,Nicolas,Otamendi,D,1,90,0,0,1.0,1.0,0.09,0.09,24
142,210,Sergio Aguero,Manchester City,Sergio,Aguero,S,1,22,1,0,4.09,8.18,0.63,0.15,24
143,211,Gabriel Jesus,Manchester City,Gabriel,Jesus,F,1,68,0,0,2.65,1.32,0.89,0.02,24
144,212,Ederson,Manchester City,Ederson,,GK,1,90,0,0,0.0,0.0,0.0,0.0,24
145,214,Raheem Sterling,Manchester City,Raheem,Sterling,M,1,90,0,0,5.0,0.0,0.77,0.0,24
146,215,Kevin De Bruyne,Manchester City,Kevin,De Bruyne,M,1,90,0,1,2.0,3.0,0.04,0.83,24
147,217,Riyad Mahrez,Manchester City,Riyad,Mahrez,M,1,90,0,0,3.0,3.0,0.36,0.66,24
148,218,Bernardo Silva,Manchester City,Bernardo,Silva,S,1,1,0,0,0.0,0.0,0.0,0.0,24
149,221,Fernandinho,Manchester City,Fernandinho,,D,1,90,0,0,0.0,3.0,0.0,0.14,24
150,443,Rodri,Manchester City,Rodri,,M,1,90,0,0,3.0,2.0,0.08,0.15,24
151,544,Eric Garcia,Manchester City,Eric,Garcia,S,1,11,0,0,0.0,0.0,0.0,0.0,24
152,122,Aaron Wan-Bissaka,Manchester United,Aaron,Wan-Bissaka,D,1,90,0,0,0.0,4.0,0.0,0.41,24
153,160,Harry Maguire,Manchester United,Harry,Maguire,D,1,90,0,0,0.0,0.0,0.0,0.0,24
154,226,Luke Shaw,Manchester United,Luke,Shaw,S,1,19,0,0,4.74,9.47,0.03,0.09,24
155,231,Phil Jones,Manchester United,Phil,Jones,D,1,90,0,0,2.0,0.0,0.08,0.0,24
156,234,Mason Greenwood,Manchester United,Mason,Greenwood,S,1,42,0,0,2.14,2.14,0.01,0.01,24
157,235,David de Gea,Manchester United,David,de Gea,GK,1,90,0,0,0.0,0.0,0.0,0.0,24
158,239,Anthony Martial,Manchester United,Anthony,Martial,F,1,90,0,0,5.0,3.0,0.32,0.12,24
159,241,Jesse Lingard,Manchester United,Jesse,Lingard,S,1,19,0,0,14.21,0.0,0.17,0.0,24
160,242,Juan Mata,Manchester United,Juan,Mata,M,1,90,0,0,2.0,5.0,0.18,0.13,24
161,243,Daniel James,Manchester United,Daniel,James,M,1,71,0,0,2.54,0.0,0.22,0.0,24
162,244,Fred,Manchester United,Fred,,M,1,90,0,0,4.0,2.0,0.08,0.09,24
163,246,Andreas Pereira,Manchester United,Andreas,Pereira,M,1,48,0,0,7.5,1.88,0.22,0.03,24
164,247,Nemanja Matic,Manchester United,Nemanja,Matic,M,1,90,0,0,0.0,1.0,0.0,0.05,24
165,549,Brandon Williams,Manchester United,Brandon,Williams,D,1,71,0,0,0.0,1.27,0.0,0.03,24
166,251,Matt Ritchie,Newcastle United,Matt,Ritchie,D,1,90,0,0,0.0,1.0,0.0,0.01,24
