,id,name,Team,First Name,Last Name,Pos,Apps,Min,G,A,Sh90,KP90,xG,xA,gw
0,3.0,Sead Kolasinac,Arsenal,Sead,Kolasinac,S,1,18,0,0,0.0,0.0,0.0,0.0,2
1,4.0,Ainsley Maitland-Niles,Arsenal,Ainsley,Maitland-Niles,D,1,90,0,0,1.0,1.0,0.02,0.04,2
2,5.0,Sokratis,Arsenal,Sokratis,,D,1,90,0,0,0.0,1.0,0.0,0.36,2
3,6.0,Nacho Monreal,Arsenal,Nacho,Monreal,D,1,90,0,0,0.0,2.0,0.0,0.12,2
4,11.0,Pierre-Emerick Aubameyang,Arsenal,Pierre-Emerick,Aubameyang,M,1,90,1,0,3.0,1.0,0.22,0.1,2
5,12.0,Alexandre Lacazette,Arsenal,Alexandre,Lacazette,F,1,72,1,0,2.5,1.25,0.42,0.03,2
6,14.0,Bernd Leno,Arsenal,Bernd,Leno,GK,1,90,0,0,0.0,0.0,0.0,0.0,2
7,19.0,Lucas Torreira,Arsenal,Lucas,Torreira,S,1,6,0,0,15.0,0.0,0.1,0.0,2
8,21.0,Matteo Guendouzi,Arsenal,Matteo,Guendouzi,M,1,90,0,0,1.0,0.0,0.08,0.0,2
9,106.0,David Luiz,Arsenal,David,Luiz,D,1,90,0,0,0.0,0.0,0.0,0.0,2
10,469.0,Dani Ceballos,Arsenal,Dani,Ceballos,M,1,84,0,2,3.21,3.21,0.07,0.2,2
11,488.0,Nicolas Pepe,Arsenal,Nicolas,Pepe,S,1,43,0,0,2.09,6.28,0.04,0.16,2
12,489.0,Reiss Nelson,Arsenal,Reiss,Nelson,M,1,47,0,0,3.83,1.91,0.19,0.02,2
13,490.0,Joe Willock,Arsenal,Joe,Willock,M,1,90,0,0,1.0,2.0,0.03,0.12,2
14,22.0,Ahmed Elmohamady,Aston Villa,Ahmed,Elmohamady,D,1,90,0,0,0.0,5.0,0.0,0.52,2
15,24.0,Neil Taylor,Aston Villa,Neil,Taylor,D,1,90,0,0,2.0,1.0,0.1,0.06,2
16,29.0,Jack Grealish,Aston Villa,Jack,Grealish,M,1,90,0,1,2.0,6.0,0.36,0.3,2
17,30.0,Anwar El Ghazi,Aston Villa,Anwar,El Ghazi,F,1,78,0,0,3.46,0.0,0.29,0.0,2
18,31.0,John McGinn,Aston Villa,John,McGinn,M,1,90,0,0,6.0,2.0,0.11,0.04,2
19,34.0,Keinan Davis,Aston Villa,Keinan,Davis,S,1,1,0,0,0.0,0.0,0.0,0.0,2
20,36.0,Jota,Aston Villa,Jota,,S,1,12,0,0,7.5,7.5,0.02,0.05,2
21,94.0,Tom Heaton,Aston Villa,Tom,Heaton,GK,1,90,0,0,0.0,0.0,0.0,0.0,2
22,428.0,Wesley,Aston Villa,Wesley,,F,1,90,0,0,2.0,1.0,0.12,0.41,2
23,445.0,Tyrone Mings,Aston Villa,Tyrone,Mings,D,1,90,0,0,0.0,1.0,0.0,0.07,2
24,455.0,Bjorn Engels,Aston Villa,Bjorn,Engels,D,1,90,0,0,1.0,0.0,0.07,0.0,2
25,465.0,Trezeguet,Aston Villa,Trezeguet,,F,1,90,0,0,3.0,0.0,0.54,0.0,2
26,470.0,Douglas Luiz,Aston Villa,Douglas,Luiz,M,1,90,1,0,2.0,1.0,0.04,0.02,2
27,58.0,Steve Cook,Bournemouth,Steve,Cook,D,1,90,0,0,0.0,0.0,0.0,0.0,2
28,59.0,Nathan Ake,Bournemouth,Nathan,Ake,D,1,90,0,0,1.0,0.0,0.05,0.0,2
29,60.0,Charlie Daniels,Bournemouth,Charlie,Daniels,D,1,90,0,0,0.0,2.0,0.0,0.14,2
30,63.0,Adam Smith,Bournemouth,Adam,Smith,D,1,90,0,0,0.0,0.0,0.0,0.0,2
31,67.0,Callum Wilson,Bournemouth,Callum,Wilson,F,1,90,0,0,1.0,5.0,0.05,0.27,2
32,68.0,Joshua King,Bournemouth,Joshua,King,M,1,90,1,0,2.0,0.0,0.84,0.0,2
33,69.0,Dominic Solanke,Bournemouth,Dominic,Solanke,S,1,11,0,0,0.0,8.18,0.0,0.33,2
34,75.0,Ryan Fraser,Bournemouth,Ryan,Fraser,M,1,90,0,0,2.0,2.0,0.42,0.1,2
35,80.0,Andrew Surman,Bournemouth,Andrew,Surman,S,1,41,0,0,0.0,0.0,0.0,0.0,2
36,82.0,Jefferson Lerma,Bournemouth,Jefferson,Lerma,M,1,90,0,0,0.0,0.0,0.0,0.0,2
37,476.0,Philip Billing,Bournemouth,Philip,Billing,M,1,49,0,0,1.84,0.0,0.02,0.0,2
38,494.0,Aaron Ramsdale,Bournemouth,Aaron,Ramsdale,GK,1,90,0,0,0.0,0.0,0.0,0.0,2
39,505.0,Harry Wilson,Bournemouth,Harry,Wilson,M,1,79,1,0,5.7,0.0,0.25,0.0,2
