,id,name,Team,First Name,Last Name,Pos,Apps,Min,G,A,Sh90,KP90,xG,xA,gw
0,1,Shkodran Mustafi,Arsenal,Shkodran,Mustafi,S,1,12,0,0,0.0,0.0,0.0,0.0,19
1,4,Ainsley Maitland-Niles,Arsenal,Ainsley,Maitland-Niles,D,1,90,0,0,0.0,0.0,0.0,0.0,19
2,5,Sokratis,Arsenal,Sokratis,,D,1,78,0,0,0.0,0.0,0.0,0.0,19
3,11,Pierre-Emerick Aubameyang,Arsenal,Pierre-Emerick,Aubameyang,M,1,90,1,0,5.0,0.0,0.62,0.0,19
4,12,Alexandre Lacazette,Arsenal,Alexandre,Lacazette,F,1,90,0,0,4.0,2.0,0.33,0.16,19
5,14,Bernd Leno,Arsenal,Bernd,Leno,GK,1,90,0,0,0.0,0.0,0.0,0.0,19
6,15,Mesut Ozil,Arsenal,Mesut,Ozil,M,1,76,0,0,1.18,4.74,0.11,0.23,19
7,18,Granit Xhaka,Arsenal,Granit,Xhaka,M,1,90,0,0,0.0,3.0,0.0,0.15,19
8,19,Lucas Torreira,Arsenal,Lucas,Torreira,M,1,90,0,0,1.0,1.0,0.04,0.01,19
9,106,David Luiz,Arsenal,David,Luiz,D,1,90,0,0,2.0,1.0,0.05,0.12,19
10,486,Cedric Soares,Southampton,Cedric,Soares,D,1,90,0,0,0.0,0.0,0.0,0.0,19
11,488,Nicolas Pepe,Arsenal,Nicolas,Pepe,S,1,7,0,0,0.0,0.0,0.0,0.0,19
12,489,Reiss Nelson,Arsenal,Reiss,Nelson,M,1,83,0,0,3.25,1.08,0.23,0.11,19
13,490,Joe Willock,Arsenal,Joe,Willock,S,1,14,0,0,6.43,0.0,0.08,0.0,19
14,541,Bukayo Saka,Arsenal,Bukayo,Saka,D,1,90,0,0,0.0,0.0,0.0,0.0,19
15,22,Ahmed Elmohamady,Aston Villa,Ahmed,Elmohamady,D,1,90,0,0,1.0,1.0,0.06,0.02,19
16,25,Kortney Hause,Aston Villa,Kortney,Hause,D,1,90,0,0,1.0,0.0,0.08,0.0,19
17,28,Conor Hourihane,Aston Villa,Conor,Hourihane,S,1,31,1,0,2.9,2.9,0.1,0.08,19
18,29,Jack Grealish,Aston Villa,Jack,Grealish,M,1,90,0,1,2.0,2.0,0.08,0.18,19
19,30,Anwar El Ghazi,Aston Villa,Anwar,El Ghazi,M,1,90,0,0,1.0,0.0,0.08,0.0,19
20,35,Henri Lansbury,Aston Villa,Henri,Lansbury,S,1,1,0,0,0.0,0.0,0.0,0.0,19
21,36,Jota,Aston Villa,Jota,,S,1,3,0,0,0.0,0.0,0.0,0.0,19
22,94,Tom Heaton,Aston Villa,Tom,Heaton,GK,1,90,0,0,0.0,0.0,0.0,0.0,19
23,309,Matt Targett,Aston Villa,Matt,Targett,D,1,90,0,0,0.0,1.0,0.0,0.08,19
24,428,Wesley,Aston Villa,Wesley,,F,1,90,0,0,0.0,2.0,0.0,0.09,19
25,452,Ezri Konsa Ngoyo,Aston Villa,Ezri,Konsa Ngoyo,D,1,90,0,0,1.0,0.0,0.08,0.0,19
26,465,Trezeguet,Aston Villa,Trezeguet,,M,1,87,0,0,2.07,2.07,0.13,0.13,19
27,470,Douglas Luiz,Aston Villa,Douglas,Luiz,M,1,90,0,0,2.0,0.0,0.05,0.0,19
28,491,Marvelous Nakamba,Aston Villa,Marvelous,Nakamba,M,1,59,0,0,0.0,3.05,0.0,0.08,19
29,58,Steve Cook,Bournemouth,Steve,Cook,D,1,90,0,0,0.0,0.0,0.0,0.0,19
30,61,Chris Mepham,Bournemouth,Chris,Mepham,D,1,90,0,0,1.0,0.0,0.11,0.0,19
31,66,Jack Simpson,Bournemouth,Jack,Simpson,D,1,90,0,0,1.0,1.0,0.01,0.03,19
32,67,Callum Wilson,Bournemouth,Callum,Wilson,F,1,90,0,0,2.0,1.0,0.1,0.31,19
33,68,Joshua King,Bournemouth,Joshua,King,M,1,67,0,0,1.34,0.0,0.2,0.0,19
34,75,Ryan Fraser,Bournemouth,Ryan,Fraser,M,1,90,0,0,2.0,1.0,0.35,0.11,19
35,79,Lewis Cook,Bournemouth,Lewis,Cook,M,1,90,0,0,0.0,0.0,0.0,0.0,19
36,81,Dan Gosling,Bournemouth,Dan,Gosling,M,1,71,1,0,1.27,0.0,0.63,0.0,19
37,82,Jefferson Lerma,Bournemouth,Jefferson,Lerma,M,1,90,0,0,1.0,2.0,0.02,0.07,19
38,446,Jack Stacey,Bournemouth,Jack,Stacey,D,1,90,0,1,1.0,1.0,0.06,0.63,19
39,476,Philip Billing,Bournemouth,Philip,Billing,S,1,19,0,0,0.0,4.74,0.0,0.01,19
40,494,Aaron Ramsdale,Bournemouth,Aaron,Ramsdale,GK,1,90,0,0,0.0,0.0,0.0,0.0,19
41,505,Harry Wilson,Bournemouth,Harry,Wilson,S,1,23,0,0,7.83,3.91,0.07,0.06,19
42,37,Shane Duffy,Brighton,Shane,Duffy,D,1,90,0,0,0.0,0.0,0.0,0.0,19
43,39,Bernardo,Brighton,Bernardo,,M,1,78,0,0,1.15,1.15,0.01,0.32,19
44,47,Mat Ryan,Brighton,Mat,Ryan,GK,1,90,0,0,0.0,0.0,0.0,0.0,19
45,49,Pascal Gro,Brighton,Pascal,Gro,M,1,90,0,1,3.0,3.0,0.13,0.49,19
46,53,Yves Bissouma,Brighton,Yves,Bissouma,S,1,5,0,0,0.0,0.0,0.0,0.0,19
47,57,Dale Stephens,Brighton,Dale,Stephens,M,1,90,0,0,1.0,1.0,0.01,0.06,19
48,421,Leandro Trossard,Brighton,Leandro,Trossard,S,1,12,0,0,0.0,7.5,0.0,0.02,19
49,475,Dan Burn,Brighton,Dan,Burn,D,1,90,0,0,0.0,0.0,0.0,0.0,19
50,493,Adam Webster,Brighton,Adam,Webster,D,1,90,1,0,1.0,0.0,0.45,0.0,19
51,502,Neal Maupay,Brighton,Neal,Maupay,S,1,20,0,0,0.0,0.0,0.0,0.0,19
52,516,Aaron Mooy,Brighton,Aaron,Mooy,M,1,90,0,0,2.0,1.0,0.07,0.03,19
53,534,Aaron Connolly,Brighton,Aaron,Connolly,F,1,70,0,0,1.29,0.0,0.32,0.0,19
54,537,Steven Alzate,Brighton,Steven,Alzate,M,1,90,0,0,2.0,0.0,0.1,0.0,19
55,546,Ezequiel Schelotto,Brighton,Ezequiel,Schelotto,M,1,85,0,0,0.0,0.0,0.0,0.0,19
56,83,Ben Mee,Burnley,Ben,Mee,D,1,90,0,0,0.0,0.0,0.0,0.0,19
57,84,James Tarkowski,Burnley,James,Tarkowski,D,1,90,0,0,0.0,0.0,0.0,0.0,19
58,86,Phil Bardsley,Burnley,Phil,Bardsley,D,1,90,0,0,0.0,0.0,0.0,0.0,19
59,87,Charlie Taylor,Burnley,Charlie,Taylor,D,1,90,0,0,0.0,1.0,0.0,0.01,19
60,88,Kevin Long,Burnley,Kevin,Long,S,1,1,0,0,0.0,0.0,0.0,0.0,19
61,90,Ashley Barnes,Burnley,Ashley,Barnes,S,1,15,0,0,0.0,0.0,0.0,0.0,19
62,91,Chris Wood,Burnley,Chris,Wood,F,1,75,0,0,1.2,0.0,0.47,0.0,19
63,93,Nick Pope,Burnley,Nick,Pope,GK,1,90,0,0,0.0,0.0,0.0,0.0,19
64,96,Johann Berg Gudmundsson,Burnley,Johann,Berg Gudmundsson,S,1,21,0,0,0.0,0.0,0.0,0.0,19
65,97,Dwight McNeil,Burnley,Dwight,McNeil,M,1,90,0,0,0.0,3.0,0.0,0.06,19
66,98,Robbie Brady,Burnley,Robbie,Brady,M,1,69,0,0,2.61,0.0,0.07,0.0,19
67,101,Ashley Westwood,Burnley,Ashley,Westwood,M,1,90,0,0,0.0,1.0,0.0,0.47,19
68,102,Jack Cork,Burnley,Jack,Cork,M,1,89,0,0,1.01,0.0,0.01,0.0,19
69,451,Jay Rodriguez,Burnley,Jay,Rodriguez,F,1,90,0,0,2.0,0.0,0.02,0.0,19
70,104,Antonio Rudiger,Chelsea,Antonio,Rudiger,D,1,90,0,0,0.0,0.0,0.0,0.0,19
71,105,Cesar Azpilicueta,Chelsea,Cesar,Azpilicueta,M,1,90,0,0,2.0,0.0,0.09,0.0,19
72,107,Emerson,Chelsea,Emerson,,M,1,90,0,0,0.0,2.0,0.0,0.04,19
73,111,Kepa,Chelsea,Kepa,,GK,1,90,0,0,0.0,0.0,0.0,0.0,19
74,113,Willian,Chelsea,Willian,,M,1,86,0,0,0.0,2.09,0.0,0.09,19
75,114,Pedro,Chelsea,Pedro,,S,1,4,0,0,0.0,0.0,0.0,0.0,19
76,116,Callum Hudson-Odoi,Chelsea,Callum,Hudson-Odoi,M,1,69,0,0,3.91,1.3,0.14,0.19,19
77,118,Jorginho,Chelsea,Jorginho,,M,1,90,0,0,0.0,1.0,0.0,0.06,19
78,119,N'Golo Kante,Chelsea,N'Golo,Kante,M,1,90,0,0,0.0,1.0,0.0,0.06,19
79,431,Christian Pulisic,Chelsea,Christian,Pulisic,S,1,21,0,0,4.29,0.0,0.09,0.0,19
80,459,Kurt Zouma,Chelsea,Kurt,Zouma,D,1,48,0,0,0.0,0.0,0.0,0.0,19
81,460,Tammy Abraham,Chelsea,Tammy,Abraham,F,1,90,0,0,1.0,0.0,0.27,0.0,19
82,463,Mason Mount,Chelsea,Mason,Mount,S,1,42,0,0,4.29,4.29,0.08,0.36,19
83,529,Fikayo Tomori,Chelsea,Fikayo,Tomori,D,1,90,0,0,1.0,0.0,0.19,0.0,19
84,123,Patrick van Aanholt,Crystal Palace,Patrick,van Aanholt,D,1,65,0,0,1.38,1.38,0.06,0.07,19
85,124,James Tomkins,Crystal Palace,James,Tomkins,D,1,90,0,0,1.0,0.0,0.02,0.0,19
86,125,Mamadou Sakho,Crystal Palace,Mamadou,Sakho,D,1,90,0,0,0.0,0.0,0.0,0.0,19
87,128,Martin Kelly,Crystal Palace,Martin,Kelly,D,1,90,0,0,0.0,0.0,0.0,0.0,19
88,130,Connor Wickham,Crystal Palace,Connor,Wickham,S,1,15,0,1,6.0,6.0,0.3,0.32,19
89,131,Vicente Guaita,Crystal Palace,Vicente,Guaita,GK,1,90,0,0,0.0,0.0,0.0,0.0,19
90,133,Wilfried Zaha,Crystal Palace,Wilfried,Zaha,F,1,90,0,0,1.0,1.0,0.08,0.06,19
91,134,Luka Milivojevic,Crystal Palace,Luka,Milivojevic,M,1,90,0,0,2.0,1.0,0.09,0.02,19
92,136,Max Meyer,Crystal Palace,Max,Meyer,F,1,75,0,0,1.2,1.2,0.02,0.08,19
93,138,James McArthur,Crystal Palace,James,McArthur,M,1,90,0,0,0.0,0.0,0.0,0.0,19
94,139,Cheikhou Kouyate,Crystal Palace,Cheikhou,Kouyate,M,1,88,1,0,3.07,0.0,0.57,0.0,19
95,157,James McCarthy,Crystal Palace,James,McCarthy,S,1,2,0,0,0.0,0.0,0.0,0.0,19
96,468,Jordan Ayew,Crystal Palace,Jordan,Ayew,F,1,90,1,1,3.0,3.0,0.99,0.74,19
97,539,Jairo Riedewald,Crystal Palace,Jairo,Riedewald,S,1,25,0,0,0.0,0.0,0.0,0.0,19
98,141,Lucas Digne,Everton,Lucas,Digne,M,1,90,0,0,2.0,2.0,0.08,0.15,19
99,142,Yerry Mina,Everton,Yerry,Mina,D,1,90,0,0,3.0,1.0,0.18,0.57,19
100,144,Seamus Coleman,Everton,Seamus,Coleman,D,1,90,0,0,1.0,0.0,0.02,0.0,19
101,147,Dominic Calvert-Lewin,Everton,Dominic,Calvert-Lewin,F,1,90,1,0,6.0,0.0,0.37,0.0,19
102,148,Jordan Pickford,Everton,Jordan,Pickford,GK,1,90,0,0,0.0,0.0,0.0,0.0,19
103,150,Richarlison,Everton,Richarlison,,F,1,87,0,0,2.07,1.03,0.05,0.02,19
104,151,Gylfi Sigurdsson,Everton,Gylfi,Sigurdsson,M,1,90,0,0,2.0,4.0,0.05,0.22,19
105,152,Bernard,Everton,Bernard,,M,1,78,0,0,1.15,3.46,0.06,0.1,19
106,153,Theo Walcott,Everton,Theo,Walcott,S,1,1,0,0,0.0,0.0,0.0,0.0,19
107,154,Tom Davies,Everton,Tom,Davies,S,1,3,0,0,0.0,0.0,0.0,0.0,19
108,205,Fabian Delph,Everton,Fabian,Delph,M,1,90,0,0,1.0,2.0,0.01,0.05,19
109,478,Mason Holgate,Everton,Mason,Holgate,D,1,90,0,0,1.0,0.0,0.57,0.0,19
110,496,Moise Kean,Everton,Moise,Kean,S,1,12,0,0,0.0,7.5,0.0,0.04,19
111,511,Djibril Sidibe,Everton,Djibril,Sidibe,M,1,90,0,1,2.0,3.0,0.08,0.12,19
112,159,Ricardo Pereira,Leicester,Ricardo,Pereira,D,1,90,0,0,0.0,0.0,0.0,0.0,19
113,161,Ben Chilwell,Leicester,Ben,Chilwell,D,1,90,0,0,0.0,0.0,0.0,0.0,19
114,162,Jonny Evans,Leicester,Jonny,Evans,D,1,90,0,0,0.0,0.0,0.0,0.0,19
115,164,Caglar Soyuncu,Leicester,Caglar,Soyuncu,D,1,90,0,0,0.0,1.0,0.0,0.06,19
116,166,Jamie Vardy,Leicester,Jamie,Vardy,F,1,90,0,0,1.0,0.0,0.06,0.0,19
