,id,name,Team,First Name,Last Name,Pos,Apps,Min,G,A,Sh90,KP90,xG,xA,gw
0,1,Shkodran Mustafi,Arsenal,Shkodran,Mustafi,D,1,90,0,0,1.0,0.0,0.02,0.0,23
1,4,Ainsley Maitland-Niles,Arsenal,Ainsley,Maitland-Niles,D,1,90,0,0,0.0,0.0,0.0,0.0,23
2,12,Alexandre Lacazette,Arsenal,Alexandre,Lacazette,F,1,76,0,0,1.18,1.18,0.09,0.03,23
3,13,Eddie Nketiah,Arsenal,Eddie,Nketiah,S,1,14,0,0,6.43,6.43,0.06,0.07,23
4,14,Bernd Leno,Arsenal,Bernd,Leno,GK,1,90,0,0,0.0,0.0,0.0,0.0,23
5,15,Mesut Ozil,Arsenal,Mesut,Ozil,M,1,90,0,0,0.0,4.0,0.0,0.1,23
6,18,Granit Xhaka,Arsenal,Granit,Xhaka,M,1,90,0,0,0.0,0.0,0.0,0.0,23
7,19,Lucas Torreira,Arsenal,Lucas,Torreira,M,1,90,0,0,1.0,0.0,0.01,0.0,23
8,106,David Luiz,Arsenal,David,Luiz,D,1,90,0,0,1.0,0.0,0.02,0.0,23
9,486,Cedric Soares,Southampton,Cedric,Soares,D,1,90,0,1,1.0,2.0,0.12,0.16,23
10,488,Nicolas Pepe,Arsenal,Nicolas,Pepe,M,1,90,0,0,3.0,2.0,0.14,0.16,23
11,504,Gabriel Martinelli,Arsenal,Gabriel,Martinelli,M,1,90,1,0,3.0,0.0,0.89,0.0,23
12,541,Bukayo Saka,Arsenal,Bukayo,Saka,D,1,90,0,0,0.0,0.0,0.0,0.0,23
13,25,Kortney Hause,Aston Villa,Kortney,Hause,D,1,90,0,0,0.0,0.0,0.0,0.0,23
14,28,Conor Hourihane,Aston Villa,Conor,Hourihane,S,1,2,0,0,0.0,45.0,0.0,0.05,23
15,29,Jack Grealish,Aston Villa,Jack,Grealish,F,1,90,1,0,3.0,1.0,0.26,0.07,23
16,30,Anwar El Ghazi,Aston Villa,Anwar,El Ghazi,F,1,90,0,0,1.0,0.0,0.07,0.0,23
17,120,Daniel Drinkwater,Aston Villa,Daniel,Drinkwater,M,1,70,0,0,2.57,0.0,0.1,0.0,23
18,309,Matt Targett,Aston Villa,Matt,Targett,M,1,90,0,0,0.0,1.0,0.0,0.07,23
19,445,Tyrone Mings,Aston Villa,Tyrone,Mings,D,1,90,0,0,0.0,0.0,0.0,0.0,23
20,452,Ezri Konsa Ngoyo,Aston Villa,Ezri,Konsa Ngoyo,D,1,90,0,0,1.0,0.0,0.07,0.0,23
21,458,Frederic Guilbert,Aston Villa,Frederic,Guilbert,M,1,90,0,0,0.0,0.0,0.0,0.0,23
22,465,Trezeguet,Aston Villa,Trezeguet,,F,1,69,0,0,0.0,1.3,0.0,0.06,23
23,470,Douglas Luiz,Aston Villa,Douglas,Luiz,S,1,20,0,1,4.5,4.5,0.05,0.07,23
24,491,Marvelous Nakamba,Aston Villa,Marvelous,Nakamba,M,1,88,0,0,0.0,0.0,0.0,0.0,23
25,600,Indiana Vassilev,Aston Villa,Indiana,Vassilev,S,1,21,0,0,0.0,0.0,0.0,0.0,23
26,603,Jose Reina,Aston Villa,Jose,Reina,GK,1,90,0,0,0.0,0.0,0.0,0.0,23
27,58,Steve Cook,Bournemouth,Steve,Cook,D,1,30,0,0,0.0,0.0,0.0,0.0,23
28,59,Nathan Ake,Bournemouth,Nathan,Ake,D,1,90,0,0,2.0,0.0,0.18,0.0,23
29,62,Simon Francis,Bournemouth,Simon,Francis,S,1,57,0,0,0.0,1.58,0.0,0.29,23
30,63,Adam Smith,Bournemouth,Adam,Smith,D,1,90,0,0,0.0,0.0,0.0,0.0,23
31,65,Diego Rico,Bournemouth,Diego,Rico,D,1,90,0,0,0.0,1.0,0.0,0.04,23
32,67,Callum Wilson,Bournemouth,Callum,Wilson,F,1,90,0,0,2.0,0.0,0.07,0.0,23
33,69,Dominic Solanke,Bournemouth,Dominic,Solanke,S,1,10,0,0,0.0,0.0,0.0,0.0,23
34,75,Ryan Fraser,Bournemouth,Ryan,Fraser,F,1,90,0,0,0.0,3.0,0.0,0.09,23
35,79,Lewis Cook,Bournemouth,Lewis,Cook,S,1,2,0,0,0.0,0.0,0.0,0.0,23
36,81,Dan Gosling,Bournemouth,Dan,Gosling,M,1,88,0,0,1.02,0.0,0.29,0.0,23
37,82,Jefferson Lerma,Bournemouth,Jefferson,Lerma,M,1,80,0,0,0.0,0.0,0.0,0.0,23
38,476,Philip Billing,Bournemouth,Philip,Billing,M,1,90,0,0,1.0,0.0,0.01,0.0,23
39,494,Aaron Ramsdale,Bournemouth,Aaron,Ramsdale,GK,1,90,0,0,0.0,0.0,0.0,0.0,23
40,505,Harry Wilson,Bournemouth,Harry,Wilson,F,1,33,0,0,0.0,2.73,0.0,0.01,23
41,38,Martin Montoya,Brighton,Martin,Montoya,S,1,20,0,0,0.0,0.0,0.0,0.0,23
42,39,Bernardo,Brighton,Bernardo,,D,1,90,0,0,0.0,1.0,0.0,0.28,23
43,42,Lewis Dunk,Brighton,Lewis,Dunk,D,1,90,0,0,1.0,1.0,0.02,0.07,23
44,44,Glenn Murray,Brighton,Glenn,Murray,S,1,7,0,0,0.0,0.0,0.0,0.0,23
45,47,Mat Ryan,Brighton,Mat,Ryan,GK,1,90,0,0,0.0,0.0,0.0,0.0,23
46,49,Pascal Gro,Brighton,Pascal,Gro,S,1,7,0,0,0.0,12.86,0.0,0.02,23
47,54,Davy Propper,Brighton,Davy,Propper,M,1,90,0,0,0.0,0.0,0.0,0.0,23
48,57,Dale Stephens,Brighton,Dale,Stephens,M,1,90,0,0,1.0,1.0,0.06,0.03,23
49,421,Leandro Trossard,Brighton,Leandro,Trossard,M,1,83,1,0,1.08,1.08,0.08,0.07,23
50,493,Adam Webster,Brighton,Adam,Webster,D,1,90,0,0,1.0,1.0,0.48,0.05,23
51,502,Neal Maupay,Brighton,Neal,Maupay,F,1,90,0,1,4.0,1.0,0.24,0.08,23
52,516,Aaron Mooy,Brighton,Aaron,Mooy,M,1,83,0,0,1.08,0.0,0.28,0.0,23
53,534,Aaron Connolly,Brighton,Aaron,Connolly,F,1,70,0,0,1.29,1.29,0.05,0.06,23
54,537,Steven Alzate,Brighton,Steven,Alzate,D,1,90,0,0,0.0,0.0,0.0,0.0,23
55,83,Ben Mee,Burnley,Ben,Mee,D,1,90,0,0,1.0,0.0,0.05,0.0,23
56,84,James Tarkowski,Burnley,James,Tarkowski,D,1,90,0,0,0.0,0.0,0.0,0.0,23
57,86,Phil Bardsley,Burnley,Phil,Bardsley,D,1,90,0,0,0.0,0.0,0.0,0.0,23
58,87,Charlie Taylor,Burnley,Charlie,Taylor,D,1,90,0,0,0.0,2.0,0.0,0.07,23
59,91,Chris Wood,Burnley,Chris,Wood,F,1,90,1,0,4.0,0.0,1.05,0.0,23
60,93,Nick Pope,Burnley,Nick,Pope,GK,1,90,0,0,0.0,0.0,0.0,0.0,23
61,97,Dwight McNeil,Burnley,Dwight,McNeil,M,1,90,0,0,1.0,1.0,0.05,0.05,23
62,100,Jeff Hendrick,Burnley,Jeff,Hendrick,M,1,90,0,0,0.0,0.0,0.0,0.0,23
63,101,Ashley Westwood,Burnley,Ashley,Westwood,M,1,90,1,0,1.0,0.0,0.09,0.0,23
64,102,Jack Cork,Burnley,Jack,Cork,M,1,90,0,0,0.0,1.0,0.0,0.02,23
65,430,Aaron Lennon,Burnley,Aaron,Lennon,S,1,1,0,0,0.0,0.0,0.0,0.0,23
66,451,Jay Rodriguez,Burnley,Jay,Rodriguez,F,1,90,0,0,1.0,0.0,0.01,0.0,23
67,104,Antonio Rudiger,Chelsea,Antonio,Rudiger,D,1,90,0,0,1.0,0.0,0.08,0.0,23
68,105,Cesar Azpilicueta,Chelsea,Cesar,Azpilicueta,D,1,90,0,0,3.0,1.0,0.07,0.62,23
69,107,Emerson,Chelsea,Emerson,,S,1,10,0,0,9.0,0.0,0.02,0.0,23
70,108,Andreas Christensen,Chelsea,Andreas,Christensen,D,1,90,0,0,0.0,0.0,0.0,0.0,23
71,111,Kepa,Chelsea,Kepa,,GK,1,90,0,0,0.0,0.0,0.0,0.0,23
72,113,Willian,Chelsea,Willian,,F,1,90,0,0,4.0,4.0,0.26,0.09,23
73,116,Callum Hudson-Odoi,Chelsea,Callum,Hudson-Odoi,F,1,90,0,0,1.0,2.0,0.03,0.24,23
74,117,Ross Barkley,Chelsea,Ross,Barkley,S,1,17,0,0,0.0,0.0,0.0,0.0,23
75,118,Jorginho,Chelsea,Jorginho,,M,1,90,0,0,1.0,1.0,0.02,0.02,23
76,119,N'Golo Kante,Chelsea,N'Golo,Kante,M,1,90,0,0,2.0,1.0,0.06,0.06,23
77,460,Tammy Abraham,Chelsea,Tammy,Abraham,F,1,85,0,0,4.24,0.0,1.13,0.0,23
78,461,Michy Batshuayi,Chelsea,Michy,Batshuayi,S,1,5,0,0,0.0,0.0,0.0,0.0,23
79,463,Mason Mount,Chelsea,Mason,Mount,M,1,73,0,0,2.47,4.93,0.15,0.22,23
80,506,Reece James,Chelsea,Reece,James,D,1,80,0,0,0.0,2.25,0.0,0.07,23
81,124,James Tomkins,Crystal Palace,James,Tomkins,D,1,90,0,0,1.0,0.0,0.05,0.0,23
82,126,Joel Ward,Crystal Palace,Joel,Ward,S,1,1,0,0,0.0,0.0,0.0,0.0,23
83,128,Martin Kelly,Crystal Palace,Martin,Kelly,D,1,90,0,0,0.0,0.0,0.0,0.0,23
84,130,Connor Wickham,Crystal Palace,Connor,Wickham,S,1,7,0,0,0.0,0.0,0.0,0.0,23
85,131,Vicente Guaita,Crystal Palace,Vicente,Guaita,GK,1,90,0,0,0.0,0.0,0.0,0.0,23
86,133,Wilfried Zaha,Crystal Palace,Wilfried,Zaha,M,1,90,0,0,1.0,1.0,0.08,0.08,23
87,138,James McArthur,Crystal Palace,James,McArthur,M,1,90,0,0,0.0,1.0,0.0,0.08,23
88,139,Cheikhou Kouyate,Crystal Palace,Cheikhou,Kouyate,M,1,90,0,0,0.0,0.0,0.0,0.0,23
89,146,Cenk Tosun,Crystal Palace,Cenk,Tosun,F,1,83,1,0,2.17,0.0,0.45,0.0,23
