,id,name,Team,First Name,Last Name,Pos,Apps,Min,G,A,Sh90,KP90,xG,xA,gw
0,3.0,Sead Kolasinac,Arsenal,Sead,Kolasinac,D,1,90,0,0,0.0,1.0,0.0,0.09,6
1,4.0,Ainsley Maitland-Niles,Arsenal,Ainsley,Maitland-Niles,D,1,40,0,0,2.25,2.25,0.35,0.04,6
2,5.0,Sokratis,Arsenal,Sokratis,,D,1,90,0,0,1.0,1.0,0.09,0.39,6
3,11.0,Pierre-Emerick Aubameyang,Arsenal,Pierre-Emerick,Aubameyang,F,1,90,1,0,4.0,0.0,0.64,0.0,6
4,14.0,Bernd Leno,Arsenal,Bernd,Leno,GK,1,90,0,0,0.0,0.0,0.0,0.0,6
5,18.0,Granit Xhaka,Arsenal,Granit,Xhaka,M,1,75,0,0,0.0,1.2,0.0,0.05,6
6,19.0,Lucas Torreira,Arsenal,Lucas,Torreira,S,1,15,0,0,12.0,6.0,0.13,0.02,6
7,21.0,Matteo Guendouzi,Arsenal,Matteo,Guendouzi,M,1,90,0,0,1.0,3.0,0.03,0.18,6
8,106.0,David Luiz,Arsenal,David,Luiz,D,1,90,0,0,2.0,0.0,0.07,0.0,6
9,467.0,Calum Chambers,Arsenal,Calum,Chambers,S,1,41,1,0,4.39,2.2,0.12,0.05,6
10,469.0,Dani Ceballos,Arsenal,Dani,Ceballos,M,1,75,0,0,1.2,1.2,0.04,0.03,6
11,486.0,Cedric Soares,Southampton,Cedric,Soares,D,1,90,0,0,0.0,3.0,0.0,0.17,6
12,488.0,Nicolas Pepe,Arsenal,Nicolas,Pepe,M,1,90,1,0,5.0,4.0,1.04,0.24,6
13,490.0,Joe Willock,Arsenal,Joe,Willock,S,1,15,0,0,6.0,6.0,0.03,0.04,6
14,541.0,Bukayo Saka,Arsenal,Bukayo,Saka,M,1,49,0,0,1.84,1.84,0.03,0.35,6
15,22.0,Ahmed Elmohamady,Aston Villa,Ahmed,Elmohamady,S,1,19,0,0,0.0,9.47,0.0,0.1,6
16,24.0,Neil Taylor,Aston Villa,Neil,Taylor,D,1,90,0,0,0.0,0.0,0.0,0.0,6
17,28.0,Conor Hourihane,Aston Villa,Conor,Hourihane,S,1,2,0,0,45.0,0.0,0.08,0.0,6
18,29.0,Jack Grealish,Aston Villa,Jack,Grealish,M,1,90,0,1,0.0,4.0,0.0,0.75,6
19,30.0,Anwar El Ghazi,Aston Villa,Anwar,El Ghazi,F,1,89,0,1,1.01,2.02,0.05,0.39,6
20,31.0,John McGinn,Aston Villa,John,McGinn,M,1,90,1,0,6.0,1.0,0.66,0.16,6
21,35.0,Henri Lansbury,Aston Villa,Henri,Lansbury,S,1,1,0,0,0.0,0.0,0.0,0.0,6
22,94.0,Tom Heaton,Aston Villa,Tom,Heaton,GK,1,90,0,0,0.0,0.0,0.0,0.0,6
23,428.0,Wesley,Aston Villa,Wesley,,F,1,90,1,0,2.0,0.0,0.61,0.0,6
24,445.0,Tyrone Mings,Aston Villa,Tyrone,Mings,D,1,90,0,0,1.0,0.0,0.16,0.0,6
25,455.0,Bjorn Engels,Aston Villa,Bjorn,Engels,D,1,90,0,0,0.0,0.0,0.0,0.0,6
26,458.0,Frederic Guilbert,Aston Villa,Frederic,Guilbert,D,1,90,0,0,0.0,0.0,0.0,0.0,6
27,465.0,Trezeguet,Aston Villa,Trezeguet,,F,1,71,0,0,2.54,2.54,0.14,0.08,6
28,491.0,Marvelous Nakamba,Aston Villa,Marvelous,Nakamba,M,1,88,0,0,1.02,0.0,0.02,0.0,6
29,58.0,Steve Cook,Bournemouth,Steve,Cook,D,1,90,0,0,0.0,0.0,0.0,0.0,6
30,59.0,Nathan Ake,Bournemouth,Nathan,Ake,D,1,90,1,0,1.0,0.0,0.34,0.0,6
31,65.0,Diego Rico,Bournemouth,Diego,Rico,D,1,90,0,1,1.0,1.0,0.02,0.34,6
32,67.0,Callum Wilson,Bournemouth,Callum,Wilson,F,1,90,1,0,1.0,0.0,0.5,0.0,6
33,68.0,Joshua King,Bournemouth,Joshua,King,M,1,90,0,0,1.0,0.0,0.05,0.0,6
34,69.0,Dominic Solanke,Bournemouth,Dominic,Solanke,F,1,79,0,0,0.0,1.14,0.0,0.05,6
35,75.0,Ryan Fraser,Bournemouth,Ryan,Fraser,S,1,25,0,0,0.0,0.0,0.0,0.0,6
36,79.0,Lewis Cook,Bournemouth,Lewis,Cook,S,1,11,0,0,0.0,0.0,0.0,0.0,6
37,80.0,Andrew Surman,Bournemouth,Andrew,Surman,S,1,1,0,0,0.0,0.0,0.0,0.0,6
38,82.0,Jefferson Lerma,Bournemouth,Jefferson,Lerma,M,1,90,0,0,0.0,0.0,0.0,0.0,6
39,446.0,Jack Stacey,Bournemouth,Jack,Stacey,D,1,90,0,0,0.0,0.0,0.0,0.0,6
40,476.0,Philip Billing,Bournemouth,Philip,Billing,M,1,90,0,1,1.0,1.0,0.04,0.36,6
41,494.0,Aaron Ramsdale,Bournemouth,Aaron,Ramsdale,GK,1,90,0,1,0.0,1.0,0.0,0.5,6
42,505.0,Harry Wilson,Bournemouth,Harry,Wilson,M,1,65,1,0,1.38,0.0,0.36,0.0,6
43,38.0,Martin Montoya,Brighton,Martin,Montoya,M,1,90,0,0,0.0,0.0,0.0,0.0,6
44,41.0,Gaetan Bong,Brighton,Gaetan,Bong,S,1,8,0,0,0.0,0.0,0.0,0.0,6
45,42.0,Lewis Dunk,Brighton,Lewis,Dunk,D,1,90,0,0,1.0,0.0,0.07,0.0,6
46,47.0,Mat Ryan,Brighton,Mat,Ryan,GK,1,90,0,0,0.0,0.0,0.0,0.0,6
47,49.0,Pascal Gro,Brighton,Pascal,Gro,F,1,82,0,0,2.2,3.29,0.04,0.38,6
48,53.0,Yves Bissouma,Brighton,Yves,Bissouma,S,1,7,0,0,12.86,0.0,0.03,0.0,6
49,54.0,Davy Propper,Brighton,Davy,Propper,M,1,90,0,0,0.0,4.0,0.0,0.33,6
50,57.0,Dale Stephens,Brighton,Dale,Stephens,M,1,90,0,0,2.0,2.0,0.03,0.09,6
51,475.0,Dan Burn,Brighton,Dan,Burn,D,1,90,0,0,0.0,1.0,0.0,0.02,6
52,493.0,Adam Webster,Brighton,Adam,Webster,D,1,90,0,0,0.0,2.0,0.0,0.16,6
53,502.0,Neal Maupay,Brighton,Neal,Maupay,F,1,83,0,0,7.59,0.0,0.63,0.0,6
54,516.0,Aaron Mooy,Brighton,Aaron,Mooy,F,1,71,0,0,2.54,1.27,0.15,0.03,6
55,534.0,Aaron Connolly,Brighton,Aaron,Connolly,S,1,19,0,0,4.74,0.0,0.3,0.0,6
56,537.0,Steven Alzate,Brighton,Steven,Alzate,M,1,90,0,0,0.0,2.0,0.0,0.08,6
57,83.0,Ben Mee,Burnley,Ben,Mee,D,1,90,0,0,0.0,0.0,0.0,0.0,6
58,84.0,James Tarkowski,Burnley,James,Tarkowski,D,1,90,0,0,0.0,0.0,0.0,0.0,6
59,85.0,Matthew Lowton,Burnley,Matthew,Lowton,D,1,90,0,0,0.0,3.0,0.0,0.16,6
60,90.0,Ashley Barnes,Burnley,Ashley,Barnes,F,1,81,0,0,5.56,0.0,0.27,0.0,6
61,91.0,Chris Wood,Burnley,Chris,Wood,F,1,90,2,0,4.0,1.0,1.81,0.07,6
62,93.0,Nick Pope,Burnley,Nick,Pope,GK,1,90,0,0,0.0,0.0,0.0,0.0,6
63,97.0,Dwight McNeil,Burnley,Dwight,McNeil,M,1,81,0,1,0.0,2.22,0.0,1.17,6
64,98.0,Robbie Brady,Burnley,Robbie,Brady,S,1,1,0,0,0.0,0.0,0.0,0.0,6
65,100.0,Jeff Hendrick,Burnley,Jeff,Hendrick,M,1,90,0,0,2.0,0.0,0.08,0.0,6
66,101.0,Ashley Westwood,Burnley,Ashley,Westwood,M,1,90,0,1,1.0,3.0,0.16,0.69,6
67,102.0,Jack Cork,Burnley,Jack,Cork,M,1,90,0,0,1.0,2.0,0.07,0.1,6
68,430.0,Aaron Lennon,Burnley,Aaron,Lennon,S,1,9,0,0,0.0,0.0,0.0,0.0,6
69,447.0,Erik Pieters,Burnley,Erik,Pieters,D,1,90,0,0,0.0,1.0,0.0,0.05,6
70,451.0,Jay Rodriguez,Burnley,Jay,Rodriguez,S,1,9,0,0,0.0,0.0,0.0,0.0,6
71,103.0,Marcos Alonso,Chelsea,Marcos,Alonso,S,1,76,0,0,1.18,3.55,0.01,0.48,6
72,105.0,Cesar Azpilicueta,Chelsea,Cesar,Azpilicueta,D,1,90,0,1,0.0,4.0,0.0,0.3,6
73,107.0,Emerson,Chelsea,Emerson,,D,1,14,0,0,0.0,0.0,0.0,0.0,6
74,108.0,Andreas Christensen,Chelsea,Andreas,Christensen,D,1,41,0,0,0.0,2.2,0.0,0.32,6
75,111.0,Kepa,Chelsea,Kepa,,GK,1,90,0,0,0.0,0.0,0.0,0.0,6
76,113.0,Willian,Chelsea,Willian,,F,1,90,0,0,1.0,0.0,0.02,0.0,6
77,118.0,Jorginho,Chelsea,Jorginho,,M,1,90,0,0,1.0,1.0,0.02,0.01,6
78,119.0,N'Golo Kante,Chelsea,N'Golo,Kante,M,1,90,1,0,2.0,0.0,0.1,0.0,6
79,432.0,Mateo Kovacic,Chelsea,Mateo,Kovacic,M,1,90,0,0,1.0,0.0,0.03,0.0,6
80,459.0,Kurt Zouma,Chelsea,Kurt,Zouma,S,1,49,0,0,0.0,0.0,0.0,0.0,6
81,460.0,Tammy Abraham,Chelsea,Tammy,Abraham,F,1,80,0,0,3.38,0.0,0.47,0.0,6
82,461.0,Michy Batshuayi,Chelsea,Michy,Batshuayi,S,1,10,0,0,18.0,0.0,0.14,0.0,6
83,463.0,Mason Mount,Chelsea,Mason,Mount,F,1,90,0,0,1.0,1.0,0.4,0.03,6
84,529.0,Fikayo Tomori,Chelsea,Fikayo,Tomori,D,1,90,0,0,1.0,1.0,0.03,0.02,6
85,123.0,Patrick van Aanholt,Crystal Palace,Patrick,van Aanholt,D,1,90,0,0,1.0,0.0,0.08,0.0,6
86,125.0,Mamadou Sakho,Crystal Palace,Mamadou,Sakho,D,1,90,0,0,0.0,0.0,0.0,0.0,6
87,126.0,Joel Ward,Crystal Palace,Joel,Ward,D,1,90,0,0,1.0,0.0,0.05,0.0,6
88,129.0,Christian Benteke,Crystal Palace,Christian,Benteke,S,1,20,0,0,4.5,4.5,0.14,0.39,6
89,131.0,Vicente Guaita,Crystal Palace,Vicente,Guaita,GK,1,90,0,0,0.0,0.0,0.0,0.0,6
90,133.0,Wilfried Zaha,Crystal Palace,Wilfried,Zaha,M,1,90,0,0,2.0,0.0,0.08,0.0,6
91,134.0,Luka Milivojevic,Crystal Palace,Luka,Milivojevic,M,1,90,0,0,2.0,1.0,0.07,0.02,6
92,137.0,Jeffrey Schlupp,Crystal Palace,Jeffrey,Schlupp,M,1,90,0,0,2.0,1.0,0.47,0.14,6
93,138.0,James McArthur,Crystal Palace,James,McArthur,M,1,84,0,0,0.0,2.14,0.0,0.13,6
94,139.0,Cheikhou Kouyate,Crystal Palace,Cheikhou,Kouyate,M,1,90,0,0,2.0,0.0,0.06,0.0,6
95,146.0,Cenk Tosun,Everton,Cenk,Tosun,S,1,33,0,0,2.73,2.73,0.07,0.01,6
96,157.0,James McCarthy,Crystal Palace,James,McCarthy,S,1,6,0,0,0.0,15.0,0.0,0.04,6
97,468.0,Jordan Ayew,Crystal Palace,Jordan,Ayew,F,1,70,0,0,1.29,0.0,0.02,0.0,6
98,503.0,Gary Cahill,Crystal Palace,Gary,Cahill,D,1,90,0,0,1.0,1.0,0.01,0.03,6
99,17.0,Alex Iwobi,Everton,Alex,Iwobi,S,1,33,0,0,0.0,2.73,0.0,0.07,6
