Team,First Name,Last Name,Pos,Apps,Min,G,A,Sh90,KP90,xG,xA
Manchester United,Axel,Tuanzebe,S,1,1,0,0,0.00,0.00,0.00,0.00
Manchester United,Harry,Maguire,D,1,90,0,0,2.00,0.00,0.03,0.00
Manchester United,Scott,McTominay,M,1,90,0,0,0.00,0.00,0.00,0.00
Manchester United,Aaron,Wan-Bissaka,D,1,90,0,0,0.00,1.00,0.00,0.10
Manchester United,Daniel,James,M,1,90,0,0,2.00,0.00,0.07,0.00
Manchester United,Victor,Lindelof,D,1,90,0,0,0.00,0.00,0.00,0.00
Manchester United,Fred,,S,1,21,0,0,0.00,0.00,0.00,0.00
Manchester United,Tahith,Chong,S,1,18,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Patrick,Cutrone,S,1,42,1,0,6.43,0.00,1.28,0.00
Wolverhampton Wanderers,Adama,Traore,M,1,58,0,0,0.00,1.55,0.00,0.05
Wolverhampton Wanderers,Jonny,,M,1,90,0,0,1.00,0.00,0.02,0.00
Wolverhampton Wanderers,Joao,Moutinho,M,1,90,0,0,0.00,4.00,0.00,0.13
Wolverhampton Wanderers,Romain,Saiss,D,1,90,0,0,1.00,0.00,0.02,0.00
Wolverhampton Wanderers,Raul,Jimenez,F,1,72,0,0,2.50,0.00,0.10,0.00
Wolverhampton Wanderers,Jesus,Vallejo,D,1,90,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Rui,Patricio,GK,1,90,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Conor,Coady,D,1,90,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Matt,Doherty,S,1,32,0,0,2.81,0.00,0.04,0.00
Wolverhampton Wanderers,Ruben,Neves,M,1,90,0,0,2.00,0.00,0.02,0.00
Wolverhampton Wanderers,Diogo,Jota,F,1,90,0,0,1.00,0.00,0.04,0.00
Wolverhampton Wanderers,Morgan,Gibbs-White,S,1,18,0,0,0.00,5.00,0.00,0.04
Wolverhampton Wanderers,Leander,Dendoncker,M,1,48,0,0,0.00,0.00,0.00,0.00
Sheffield United,Oliver,McBurnie,F,1,66,0,0,0.00,1.36,0.00,0.27
Sheffield United,Lys,Mousset,S,1,17,0,0,10.59,0.00,0.16,0.00
Sheffield United,Callum,Robinson,S,1,5,0,0,0.00,0.00,0.00,0.00
Sheffield United,Dean,Henderson,GK,1,90,0,0,1.00,0.00,0.03,0.00
Sheffield United,John,Egan,D,1,90,0,0,0.00,0.00,0.00,0.00
Sheffield United,Chris,Basham,D,1,85,0,0,1.06,0.00,0.12,0.00
Sheffield United,Jack,O'Connell,D,1,90,0,0,1.00,0.00,0.08,0.00
Sheffield United,George,Baldock,M,1,90,0,0,0.00,2.00,0.00,0.12
Sheffield United,Enda,Stevens,M,1,90,0,0,1.00,2.00,0.04,0.05
Sheffield United,John,Lundstram,M,1,73,0,0,0.00,1.23,0.00,0.08
Sheffield United,John,Fleck,M,1,90,0,0,5.00,3.00,0.26,0.20
Sheffield United,Oliver,Norwood,M,1,90,0,0,0.00,4.00,0.00,0.46
Sheffield United,David,McGoldrick,F,1,90,0,0,6.00,0.00,1.20,0.00
Sheffield United,Billy,Sharp,S,1,20,0,0,0.00,13.50,0.00,0.66
Burnley,Jeff,Hendrick,S,1,30,1,0,3.00,0.00,0.02,0.00
Burnley,Aaron,Lennon,M,1,60,0,0,1.50,0.00,0.02,0.00
Burnley,Ashley,Westwood,M,1,90,0,0,1.00,3.00,0.06,0.17
Burnley,Jack,Cork,M,1,79,0,0,1.14,0.00,0.07,0.00
Burnley,Jay,Rodriguez,S,1,23,0,0,0.00,0.00,0.00,0.00
Burnley,Erik,Pieters,D,1,90,0,0,0.00,1.00,0.00,0.02
Burnley,Matej,Vydra,S,1,11,0,1,0.00,8.18,0.00,0.02
Burnley,Matthew,Lowton,D,1,90,0,0,0.00,0.00,0.00,0.00
Burnley,Ben,Mee,D,1,90,0,0,0.00,0.00,0.00,0.00
Burnley,James,Tarkowski,D,1,90,0,0,0.00,1.00,0.00,0.07
Burnley,Ashley,Barnes,F,1,90,0,0,1.00,0.00,0.02,0.00
Burnley,Chris,Wood,F,1,67,0,0,1.34,0.00,0.12,0.00
Burnley,Nick,Pope,GK,1,90,0,0,0.00,0.00,0.00,0.00
Burnley,Dwight,McNeil,M,1,90,0,0,1.00,0.00,0.04,0.00
Arsenal,Pierre-Emerick,Aubameyang,F,1,90,2,0,3.00,0.00,0.75,0.00
Arsenal,Bernd,Leno,GK,1,90,0,0,0.00,0.00,0.00,0.00
Arsenal,Granit,Xhaka,M,1,90,0,0,1.00,0.00,0.02,0.00
Arsenal,Sead,Kolasinac,D,1,90,0,1,0.00,2.00,0.00,0.12
Arsenal,Sokratis,,D,1,90,0,0,0.00,0.00,0.00,0.00
Arsenal,Mesut,Ozil,M,1,73,0,0,0.00,1.23,0.00,0.02
Arsenal,Lucas,Torreira,S,1,21,0,0,4.29,0.00,0.07,0.00
Arsenal,David,Luiz,D,1,90,0,0,0.00,0.00,0.00,0.00
Arsenal,Ainsley,Maitland-Niles,D,1,90,0,1,0.00,1.00,0.00,0.63
Arsenal,Dani,Ceballos,M,1,62,0,0,0.00,0.00,0.00,0.00
Arsenal,Nicolas,Pepe,F,1,90,0,0,1.00,1.00,0.08,0.09
Arsenal,Matteo,Guendouzi,M,1,69,0,0,0.00,1.30,0.00,0.08
Arsenal,Reiss,Nelson,S,1,17,0,0,5.29,0.00,0.09,0.00
Arsenal,Joe,Willock,S,1,28,0,0,0.00,0.00,0.00,0.00
Everton,Dominic,Calvert-Lewin,F,1,72,1,0,3.75,0.00,0.86,0.00
Everton,Alex,Iwobi,M,1,90,0,0,3.00,1.00,0.28,0.03
Everton,Theo,Walcott,S,1,8,0,0,11.25,0.00,0.02,0.00
Everton,Morgan,Schneiderlin,M,1,90,0,0,0.00,0.00,0.00,0.00
Everton,Seamus,Coleman,D,1,90,0,0,0.00,0.00,0.00,0.00
Everton,Gylfi,Sigurdsson,M,1,72,0,0,1.25,1.25,0.07,0.06
Everton,Jordan,Pickford,GK,1,90,0,0,0.00,0.00,0.00,0.00
Everton,Fabian,Delph,M,1,90,0,0,0.00,1.00,0.00,0.02
Everton,Moise,Kean,S,1,18,0,0,0.00,0.00,0.00,0.00
Everton,Michael,Keane,D,1,90,0,0,0.00,0.00,0.00,0.00
Everton,Lucas,Digne,D,1,90,0,0,1.00,3.00,0.02,0.17
Everton,Richarlison,,M,1,82,0,1,4.39,3.29,0.20,0.86
Everton,Yerry,Mina,D,1,90,0,0,0.00,0.00,0.00,0.00
Everton,Bernard,,S,1,18,0,0,5.00,0.00,0.05,0.00
Crystal Palace,Mamadou,Sakho,D,1,90,0,0,0.00,1.00,0.00,0.03
Crystal Palace,Joel,Ward,D,1,90,0,0,1.00,1.00,0.06,0.03
Crystal Palace,Wilfried,Zaha,M,1,90,0,0,2.00,0.00,0.13,0.00
Crystal Palace,Cheikhou,Kouyate,M,1,78,0,0,1.15,1.15,0.03,0.05
Crystal Palace,James,McCarthy,S,1,12,0,0,0.00,7.50,0.00,0.08
Crystal Palace,Christian,Benteke,S,1,17,0,0,10.59,10.59,0.16,0.13
Crystal Palace,Jordan,Ayew,F,1,73,0,0,2.47,1.23,0.09,0.07
Crystal Palace,Gary,Cahill,D,1,90,0,0,1.00,0.00,0.05,0.00
Crystal Palace,Patrick,van Aanholt,D,1,90,0,0,1.00,0.00,0.02,0.00
Crystal Palace,Jeffrey,Schlupp,M,1,90,0,0,1.00,0.00,0.05,0.00
Crystal Palace,Andros,Townsend,M,1,87,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Vicente,Guaita,GK,1,90,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Victor,Camarasa,S,1,3,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Luka,Milivojevic,M,1,90,0,0,0.00,2.00,0.00,0.12
Southampton,Moussa,Djenepo,M,1,75,1,0,2.40,1.20,0.38,0.34
Southampton,Jannik,Vestergaard,D,1,90,0,0,2.00,0.00,0.06,0.00
Southampton,Pierre-Emile,Hjbjerg,M,1,90,0,0,0.00,3.00,0.00,0.11
Southampton,Shane,Long,S,1,1,0,0,0.00,0.00,0.00,0.00
Southampton,Oriol,Romeu,M,1,90,0,0,0.00,0.00,0.00,0.00
Southampton,James,Ward-Prowse,M,1,90,0,0,0.00,2.00,0.00,0.36
Southampton,Maya,Yoshida,D,1,90,0,0,0.00,0.00,0.00,0.00
Southampton,Cedric,Soares,M,1,90,0,0,1.00,0.00,0.31,0.00
Southampton,Danny,Ings,S,1,15,0,0,0.00,0.00,0.00,0.00
Southampton,Sofiane,Boufal,M,1,86,0,1,2.09,2.09,0.37,0.38
Southampton,Angus,Gunn,GK,1,90,0,0,0.00,0.00,0.00,0.00
Southampton,Jan,Bednarek,D,1,90,0,0,0.00,0.00,0.00,0.00
Southampton,Stuart,Armstrong,S,1,4,0,0,0.00,0.00,0.00,0.00
Southampton,Che,Adams,F,1,90,0,0,4.00,1.00,0.45,0.31
Newcastle United,Jetro,Willems,D,1,90,1,0,1.00,1.00,0.04,0.01
Newcastle United,Yoshinori,Muto,S,1,20,0,0,0.00,0.00,0.00,0.00
Newcastle United,Fabian,Schar,D,1,83,0,0,1.08,0.00,0.02,0.00
Newcastle United,Joelinton,,F,1,90,0,0,1.00,2.00,0.04,0.08
Newcastle United,Federico,Fernandez,S,1,7,0,0,0.00,0.00,0.00,0.00
Newcastle United,Jamaal,Lascelles,D,1,90,0,0,0.00,0.00,0.00,0.00
Newcastle United,Jonjo,Shelvey,M,1,90,0,0,2.00,0.00,0.04,0.00
Newcastle United,Paul,Dummett,D,1,90,0,0,0.00,0.00,0.00,0.00
Newcastle United,Emil,Krafth,D,1,70,0,0,2.57,0.00,0.14,0.00
Newcastle United,Javier,Manquillo,S,1,20,0,0,0.00,0.00,0.00,0.00
Newcastle United,Christian,Atsu,M,1,90,0,1,0.00,3.00,0.00,0.16
Newcastle United,Isaac,Hayden,M,1,90,0,0,1.00,0.00,0.01,0.00
Newcastle United,Martin,Dubravka,GK,1,90,0,0,0.00,0.00,0.00,0.00
Newcastle United,Miguel,Almiron,M,1,70,0,0,0.00,0.00,0.00,0.00
Brighton,Neal,Maupay,F,1,85,1,0,2.12,0.00,0.17,0.00
Brighton,Pascal,Gro,F,1,90,0,0,2.00,6.00,0.11,0.37
Brighton,Glenn,Murray,F,1,81,0,0,3.33,0.00,0.61,0.00
Brighton,Mat,Ryan,GK,1,90,0,0,0.00,0.00,0.00,0.00
Brighton,Aaron,Mooy,S,1,9,0,0,0.00,0.00,0.00,0.00
Brighton,Shane,Duffy,D,1,90,0,0,0.00,0.00,0.00,0.00
Brighton,Lewis,Dunk,D,1,90,0,0,0.00,0.00,0.00,0.00
Brighton,Solly,March,M,1,90,0,1,1.00,3.00,0.06,0.68
Brighton,Davy,Propper,M,1,90,0,0,3.00,1.00,0.55,0.03
Brighton,Dale,Stephens,M,1,90,0,0,1.00,0.00,0.04,0.00
Brighton,Gaetan,Bong,S,1,1,0,0,0.00,0.00,0.00,0.00
Brighton,Dan,Burn,M,1,90,0,0,0.00,1.00,0.00,0.07
Brighton,Adam,Webster,D,1,90,0,0,0.00,0.00,0.00,0.00
Brighton,Aaron,Connolly,S,1,5,0,0,36.00,0.00,0.14,0.00
West Ham,Angelo,Ogbonna,D,1,90,0,0,0.00,0.00,0.00,0.00
West Ham,Mark,Noble,M,1,90,0,0,2.00,0.00,0.08,0.00
West Ham,Manuel,Lanzini,M,1,90,0,0,1.00,1.00,0.01,0.02
West Ham,Pablo,Zabaleta,S,1,19,0,0,0.00,0.00,0.00,0.00
West Ham,Lukasz,Fabianski,GK,1,90,0,0,0.00,0.00,0.00,0.00
West Ham,Felipe,Anderson,M,1,71,0,0,1.27,1.27,0.04,0.06
West Ham,Arthur,Masuaku,D,1,69,0,0,1.30,1.30,0.01,0.04
West Ham,Pablo,Fornals,S,1,26,0,0,6.92,3.46,0.08,0.05
West Ham,Issa,Diop,D,1,90,0,0,0.00,0.00,0.00,0.00
West Ham,Declan,Rice,M,1,90,0,0,2.00,1.00,0.04,0.02
West Ham,Sebastien,Haller,F,1,90,0,0,2.00,3.00,0.18,0.17
West Ham,Andriy,Yarmolenko,M,1,64,0,0,2.81,1.41,0.10,0.01
West Ham,Ryan,Fredericks,D,1,90,0,0,0.00,2.00,0.00,0.13
West Ham,Fabian,Balbuena,S,1,1,0,0,0.00,0.00,0.00,0.00
Watford,Tom,Cleverley,M,1,90,1,0,7.00,3.00,0.57,0.11
Watford,Roberto,Pereyra,S,1,25,1,0,7.20,7.20,0.87,0.10
Watford,Jose,Holebas,D,1,80,0,0,2.25,1.13,0.13,0.02
Watford,Etienne,Capoue,M,1,90,0,0,0.00,1.00,0.00,0.03
Watford,Gerard,Deulofeu,M,1,90,0,1,7.00,8.00,0.25,0.69
Watford,Daryl,Janmaat,S,1,10,0,0,9.00,0.00,0.04,0.00
Watford,Ben,Foster,GK,1,90,0,0,0.00,0.00,0.00,0.00
Watford,Craig,Dawson,D,1,90,0,0,0.00,0.00,0.00,0.00
Watford,Andre,Gray,F,1,56,0,0,1.61,0.00,0.06,0.00
Watford,Christian,Kabasele,D,1,90,0,0,1.00,0.00,0.02,0.00
Watford,Abdoulaye,Doucoure,M,1,90,0,0,5.00,3.00,0.63,0.07
Watford,Kiko,Femenia,D,1,90,0,0,1.00,3.00,0.01,0.19
Watford,Ismaila,Sarr,S,1,34,0,0,5.29,2.65,0.11,0.50
Watford,Will,Hughes,M,1,65,0,0,2.77,1.38,0.14,0.04
Bournemouth,Callum,Wilson,F,1,90,2,0,2.00,0.00,0.84,0.00
Bournemouth,Ryan,Fraser,S,1,32,1,0,2.81,0.00,0.04,0.00
Bournemouth,Steve,Cook,D,1,90,0,0,0.00,1.00,0.00,0.05
Bournemouth,Joshua,King,M,1,90,0,1,1.00,4.00,0.03,0.66
Bournemouth,Nathan,Ake,D,1,90,0,0,1.00,0.00,0.09,0.00
Bournemouth,Dominic,Solanke,F,1,90,0,0,3.00,1.00,0.13,0.03
Bournemouth,Lewis,Cook,M,1,78,0,0,0.00,0.00,0.00,0.00
Bournemouth,Jefferson,Lerma,S,1,12,0,0,0.00,0.00,0.00,0.00
Bournemouth,Diego,Rico,D,1,90,0,1,0.00,2.00,0.00,0.34
Bournemouth,Harry,Wilson,M,1,58,0,0,3.10,0.00,0.11,0.00
Bournemouth,Aaron,Ramsdale,GK,1,90,0,0,0.00,0.00,0.00,0.00
Bournemouth,Philip,Billing,M,1,90,0,0,3.00,1.00,0.17,0.09
Bournemouth,Chris,Mepham,S,1,1,0,0,0.00,0.00,0.00,0.00
Bournemouth,Jack,Stacey,D,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Jack,Grealish,M,1,90,0,0,1.00,2.00,0.37,0.76
Aston Villa,Neil,Taylor,D,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Tyrone,Mings,D,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Keinan,Davis,S,1,3,0,0,30.00,0.00,0.07,0.00
Aston Villa,Tom,Heaton,GK,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Ahmed,Elmohamady,S,1,22,0,0,0.00,0.00,0.00,0.00
Aston Villa,Jota,,F,1,68,0,0,1.32,0.00,0.03,0.00
Aston Villa,Frederic,Guilbert,D,1,87,0,0,1.03,1.03,0.13,0.03
Aston Villa,Anwar,El Ghazi,F,1,90,0,0,1.00,3.00,0.06,0.10
Aston Villa,Douglas,Luiz,S,1,7,0,0,0.00,12.86,0.00,0.37
Aston Villa,Bjorn,Engels,D,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,John,McGinn,M,1,90,0,0,3.00,1.00,0.10,0.06
Aston Villa,Wesley,,F,1,90,0,0,2.00,0.00,0.65,0.00
Aston Villa,Marvelous,Nakamba,M,1,83,0,0,0.00,0.00,0.00,0.00
Norwich,Kenny,McLean,M,1,90,1,0,1.00,0.00,0.07,0.00
Norwich,Todd,Cantwell,M,1,90,1,0,1.00,1.00,0.70,0.05
Norwich,Teemu,Pukki,F,1,90,1,1,3.00,1.00,0.89,0.70
Norwich,Josip,Drmic,S,1,6,0,0,0.00,0.00,0.00,0.00
Norwich,Alexander,Tettey,M,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Sam,Byram,D,1,90,0,0,1.00,0.00,0.04,0.00
Norwich,Tim,Krul,GK,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Emiliano,Buendia,M,1,84,0,2,1.07,3.21,0.04,0.69
Norwich,Ibrahim,Amadou,D,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Ben,Godfrey,D,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Jamal,Lewis,D,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Marco,Stiepermann,M,1,90,0,0,0.00,1.00,0.00,0.26
Norwich,Dennis,Srbeny,S,1,1,0,0,0.00,0.00,0.00,0.00
