Team,First Name,Last Name,Pos,Apps,Min,G,A,Sh90,KP90,xG,xA
Wolverhampton Wanderers,Patrick,Cutrone,S,1,13,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Pedro,Neto,S,1,24,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Rui,Patricio,GK,1,90,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Willy,Boly,D,1,90,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Conor,Coady,D,1,90,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Matt,Doherty,M,1,58,0,0,1.55,0.00,0.45,0.00
Wolverhampton Wanderers,Ruben,Neves,S,1,32,0,0,2.81,0.00,0.02,0.00
Wolverhampton Wanderers,Leander,Dendoncker,M,1,66,0,0,1.36,0.00,0.43,0.00
Sheffield United,Lys,Mousset,S,1,26,1,0,3.46,0.00,0.44,0.00
Sheffield United,Phil,Jagielka,S,1,24,0,0,0.00,0.00,0.00,0.00
Sheffield United,Oliver,McBurnie,F,1,86,0,0,0.00,0.00,0.00,0.00
Sheffield United,Callum,Robinson,F,1,64,0,0,0.00,0.00,0.00,0.00
Sheffield United,Dean,Henderson,GK,1,90,0,0,0.00,0.00,0.00,0.00
Sheffield United,John,Egan,D,1,90,0,0,0.00,0.00,0.00,0.00
Sheffield United,Chris,Basham,D,1,90,0,0,1.00,0.00,0.07,0.00
Sheffield United,Jack,O'Connell,D,1,90,0,0,0.00,0.00,0.00,0.00
Sheffield United,George,Baldock,M,1,90,0,0,0.00,0.00,0.00,0.00
Sheffield United,Enda,Stevens,M,1,90,0,0,0.00,0.00,0.00,0.00
Sheffield United,John,Lundstram,M,1,90,0,1,0.00,1.00,0.00,0.44
Sheffield United,John,Fleck,M,1,90,0,0,0.00,1.00,0.00,0.07
Sheffield United,Oliver,Norwood,M,1,66,0,0,0.00,0.00,0.00,0.00
Sheffield United,Ben,Osborn,S,1,4,0,0,0.00,0.00,0.00,0.00
Burnley,Chris,Wood,F,1,90,2,0,4.00,1.00,1.81,0.07
Burnley,Aaron,Lennon,S,1,9,0,0,0.00,0.00,0.00,0.00
Burnley,Ashley,Westwood,M,1,90,0,1,1.00,3.00,0.16,0.69
Burnley,Jack,Cork,M,1,90,0,0,1.00,2.00,0.07,0.10
Burnley,Robbie,Brady,S,1,1,0,0,0.00,0.00,0.00,0.00
Burnley,Jay,Rodriguez,S,1,9,0,0,0.00,0.00,0.00,0.00
Burnley,Erik,Pieters,D,1,90,0,0,0.00,1.00,0.00,0.05
Burnley,Matthew,Lowton,D,1,90,0,0,0.00,3.00,0.00,0.16
Burnley,Ben,Mee,D,1,90,0,0,0.00,0.00,0.00,0.00
Burnley,James,Tarkowski,D,1,90,0,0,0.00,0.00,0.00,0.00
Burnley,Jeff,Hendrick,M,1,90,0,0,2.00,0.00,0.08,0.00
Burnley,Ashley,Barnes,F,1,81,0,0,5.56,0.00,0.27,0.00
Burnley,Nick,Pope,GK,1,90,0,0,0.00,0.00,0.00,0.00
Burnley,Dwight,McNeil,M,1,81,0,1,0.00,2.22,0.00,1.17
Arsenal,Pierre-Emerick,Aubameyang,F,1,90,1,0,4.00,0.00,0.64,0.00
Arsenal,Calum,Chambers,S,1,41,1,0,4.39,2.20,0.12,0.05
Arsenal,Nicolas,Pepe,M,1,90,1,0,5.00,4.00,1.04,0.24
Arsenal,Bernd,Leno,GK,1,90,0,0,0.00,0.00,0.00,0.00
Arsenal,Granit,Xhaka,M,1,75,0,0,0.00,1.20,0.00,0.05
Arsenal,Sead,Kolasinac,D,1,90,0,0,0.00,1.00,0.00,0.09
Arsenal,Sokratis,,D,1,90,0,0,1.00,1.00,0.09,0.39
Arsenal,Lucas,Torreira,S,1,15,0,0,12.00,6.00,0.13,0.02
Arsenal,David,Luiz,D,1,90,0,0,2.00,0.00,0.07,0.00
Arsenal,Ainsley,Maitland-Niles,D,1,40,0,0,2.25,2.25,0.35,0.04
Arsenal,Dani,Ceballos,M,1,75,0,0,1.20,1.20,0.04,0.03
Arsenal,Matteo,Guendouzi,M,1,90,0,0,1.00,3.00,0.03,0.18
Arsenal,Joe,Willock,S,1,15,0,0,6.00,6.00,0.03,0.04
Arsenal,Bukayo,Saka,M,1,49,0,0,1.84,1.84,0.03,0.35
Everton,Alex,Iwobi,S,1,33,0,0,0.00,2.73,0.00,0.07
Everton,Theo,Walcott,S,1,17,0,0,10.59,0.00,0.03,0.00
Everton,Morgan,Schneiderlin,M,1,57,0,0,1.58,0.00,0.06,0.00
Everton,Seamus,Coleman,D,1,73,0,0,0.00,0.00,0.00,0.00
Everton,Gylfi,Sigurdsson,M,1,90,0,0,2.00,4.00,0.06,0.18
Everton,Jordan,Pickford,GK,1,90,0,0,0.00,0.00,0.00,0.00
Everton,Fabian,Delph,M,1,90,0,0,0.00,1.00,0.00,0.06
Everton,Moise,Kean,F,1,90,0,0,5.00,1.00,0.51,0.32
Everton,Michael,Keane,D,1,90,0,0,0.00,0.00,0.00,0.00
Everton,Lucas,Digne,D,1,90,0,0,2.00,1.00,0.09,0.01
Everton,Richarlison,,M,1,90,0,0,3.00,1.00,0.45,0.33
Everton,Cenk,Tosun,S,1,33,0,0,2.73,2.73,0.07,0.01
Everton,Yerry,Mina,D,1,90,0,0,0.00,0.00,0.00,0.00
Everton,Bernard,,M,1,57,0,0,0.00,1.58,0.00,0.02
Crystal Palace,Mamadou,Sakho,D,1,90,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Joel,Ward,D,1,90,0,0,1.00,0.00,0.05,0.00
Crystal Palace,Wilfried,Zaha,M,1,90,0,0,2.00,0.00,0.08,0.00
Crystal Palace,Cheikhou,Kouyate,M,1,90,0,0,2.00,0.00,0.06,0.00
Crystal Palace,James,McCarthy,S,1,6,0,0,0.00,15.00,0.00,0.04
Crystal Palace,Christian,Benteke,S,1,20,0,0,4.50,4.50,0.14,0.39
Crystal Palace,James,McArthur,M,1,84,0,0,0.00,2.14,0.00,0.13
Crystal Palace,Jordan,Ayew,F,1,70,0,0,1.29,0.00,0.02,0.00
Crystal Palace,Gary,Cahill,D,1,90,0,0,1.00,1.00,0.01,0.03
Crystal Palace,Patrick,van Aanholt,D,1,90,0,0,1.00,0.00,0.08,0.00
Crystal Palace,Jeffrey,Schlupp,M,1,90,0,0,2.00,1.00,0.47,0.14
Crystal Palace,Vicente,Guaita,GK,1,90,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Luka,Milivojevic,M,1,90,0,0,2.00,1.00,0.07,0.02
Southampton,James,Ward-Prowse,M,1,90,1,0,7.00,3.00,1.07,0.08
Southampton,Jannik,Vestergaard,D,1,90,0,0,2.00,0.00,0.10,0.00
Southampton,Pierre-Emile,Hjbjerg,M,1,90,0,0,3.00,0.00,0.61,0.00
Southampton,Nathan,Redmond,F,1,90,0,0,3.00,3.00,0.07,0.14
Southampton,Ryan,Bertrand,S,1,42,0,0,0.00,4.29,0.00,0.17
Southampton,Oriol,Romeu,M,1,90,0,0,0.00,3.00,0.00,0.06
Southampton,Cedric,Soares,D,1,90,0,0,0.00,3.00,0.00,0.17
Southampton,Danny,Ings,S,1,11,0,0,32.73,8.18,0.14,0.10
Southampton,Sofiane,Boufal,M,1,90,0,0,5.00,1.00,0.13,0.02
Southampton,Kevin,Danso,D,1,48,0,0,0.00,0.00,0.00,0.00
Southampton,Angus,Gunn,GK,1,90,0,0,0.00,0.00,0.00,0.00
Southampton,Jan,Bednarek,D,1,90,0,0,0.00,0.00,0.00,0.00
Southampton,Stuart,Armstrong,S,1,1,0,0,0.00,0.00,0.00,0.00
Southampton,Che,Adams,F,1,79,0,0,1.14,2.28,0.06,0.06
Newcastle United,Fabian,Schar,D,1,90,0,0,2.00,0.00,0.05,0.00
Newcastle United,Joelinton,,F,1,90,0,0,3.00,2.00,0.41,0.16
Newcastle United,Allan,Saint-Maximin,S,1,16,0,0,5.63,5.63,0.02,0.11
Newcastle United,Andy,Carroll,S,1,7,0,0,0.00,12.86,0.00,0.02
Newcastle United,Ki,Sung-yueng,S,1,16,0,0,0.00,5.63,0.00,0.04
Newcastle United,Jamaal,Lascelles,D,1,90,0,0,0.00,0.00,0.00,0.00
Newcastle United,Jonjo,Shelvey,M,1,74,0,0,1.22,4.86,0.01,0.39
Newcastle United,Paul,Dummett,D,1,90,0,0,0.00,1.00,0.00,0.01
Newcastle United,Javier,Manquillo,D,1,90,0,0,0.00,0.00,0.00,0.00
Newcastle United,Christian,Atsu,M,1,90,0,0,1.00,0.00,0.12,0.00
Newcastle United,Isaac,Hayden,M,1,90,0,0,0.00,1.00,0.00,0.37
Newcastle United,Jetro,Willems,D,1,83,0,0,1.08,0.00,0.04,0.00
Newcastle United,Martin,Dubravka,GK,1,90,0,0,0.00,0.00,0.00,0.00
Newcastle United,Miguel,Almiron,M,1,74,0,0,2.43,0.00,0.45,0.00
Brighton,Pascal,Gro,F,1,82,0,0,2.20,3.29,0.04,0.38
Brighton,Martin,Montoya,M,1,90,0,0,0.00,0.00,0.00,0.00
Brighton,Mat,Ryan,GK,1,90,0,0,0.00,0.00,0.00,0.00
Brighton,Neal,Maupay,F,1,83,0,0,7.59,0.00,0.63,0.00
Brighton,Yves,Bissouma,S,1,7,0,0,12.86,0.00,0.03,0.00
Brighton,Aaron,Mooy,F,1,71,0,0,2.54,1.27,0.15,0.03
Brighton,Lewis,Dunk,D,1,90,0,0,1.00,0.00,0.07,0.00
Brighton,Davy,Propper,M,1,90,0,0,0.00,4.00,0.00,0.33
Brighton,Dale,Stephens,M,1,90,0,0,2.00,2.00,0.03,0.09
Brighton,Gaetan,Bong,S,1,8,0,0,0.00,0.00,0.00,0.00
Brighton,Dan,Burn,D,1,90,0,0,0.00,1.00,0.00,0.02
Brighton,Adam,Webster,D,1,90,0,0,0.00,2.00,0.00,0.16
Brighton,Aaron,Connolly,S,1,19,0,0,4.74,0.00,0.30,0.00
Brighton,Steven,Alzate,M,1,90,0,0,0.00,2.00,0.00,0.08
West Ham,Aaron,Cresswell,D,1,90,1,0,2.00,0.00,0.10,0.00
West Ham,Andriy,Yarmolenko,M,1,90,1,0,3.00,1.00,0.22,0.09
West Ham,Angelo,Ogbonna,D,1,90,0,0,0.00,0.00,0.00,0.00
West Ham,Mark,Noble,M,1,90,0,0,1.00,1.00,0.05,0.06
West Ham,Pablo,Zabaleta,S,1,9,0,0,0.00,0.00,0.00,0.00
West Ham,Lukasz,Fabianski,GK,1,90,0,0,0.00,0.00,0.00,0.00
West Ham,Jack,Wilshere,S,1,19,0,0,0.00,0.00,0.00,0.00
West Ham,Felipe,Anderson,M,1,71,0,1,1.27,2.54,0.09,0.13
West Ham,Robert,Snodgrass,S,1,1,0,0,0.00,0.00,0.00,0.00
West Ham,Pablo,Fornals,M,1,90,0,0,0.00,1.00,0.00,0.05
West Ham,Issa,Diop,D,1,90,0,0,0.00,0.00,0.00,0.00
West Ham,Declan,Rice,M,1,90,0,0,0.00,0.00,0.00,0.00
West Ham,Sebastien,Haller,F,1,90,0,0,1.00,0.00,0.06,0.00
West Ham,Ryan,Fredericks,D,1,81,0,0,0.00,0.00,0.00,0.00
Watford,Adrian,Mariappa,D,1,90,0,0,0.00,0.00,0.00,0.00
Watford,Jose,Holebas,D,1,90,0,0,0.00,1.00,0.00,0.04
Watford,Etienne,Capoue,M,1,90,0,0,0.00,1.00,0.00,0.15
Watford,Gerard,Deulofeu,F,1,80,0,0,3.38,0.00,0.24,0.00
Watford,Tom,Cleverley,M,1,90,0,0,1.00,1.00,0.06,0.06
Watford,Ben,Foster,GK,1,90,0,0,0.00,0.00,0.00,0.00
Watford,Craig,Dawson,D,1,90,0,0,0.00,0.00,0.00,0.00
Watford,Andre,Gray,S,1,10,0,0,9.00,9.00,0.04,0.06
Watford,Roberto,Pereyra,S,1,58,0,0,0.00,0.00,0.00,0.00
Watford,Abdoulaye,Doucoure,M,1,90,0,0,0.00,0.00,0.00,0.00
Watford,Dimitri,Foulquier,M,1,32,0,0,0.00,0.00,0.00,0.00
Watford,Kiko,Femenia,D,1,90,0,0,0.00,0.00,0.00,0.00
Watford,Ismaila,Sarr,S,1,28,0,0,0.00,0.00,0.00,0.00
Watford,Will,Hughes,M,1,62,0,0,0.00,0.00,0.00,0.00
Bournemouth,Callum,Wilson,F,1,90,1,0,1.00,0.00,0.50,0.00
Bournemouth,Nathan,Ake,D,1,90,1,0,1.00,0.00,0.34,0.00
Bournemouth,Harry,Wilson,M,1,65,1,0,1.38,0.00,0.36,0.00
Bournemouth,Steve,Cook,D,1,90,0,0,0.00,0.00,0.00,0.00
Bournemouth,Andrew,Surman,S,1,1,0,0,0.00,0.00,0.00,0.00
Bournemouth,Joshua,King,M,1,90,0,0,1.00,0.00,0.05,0.00
Bournemouth,Dominic,Solanke,F,1,79,0,0,0.00,1.14,0.00,0.05
Bournemouth,Ryan,Fraser,S,1,25,0,0,0.00,0.00,0.00,0.00
Bournemouth,Lewis,Cook,S,1,11,0,0,0.00,0.00,0.00,0.00
Bournemouth,Jefferson,Lerma,M,1,90,0,0,0.00,0.00,0.00,0.00
Bournemouth,Diego,Rico,D,1,90,0,1,1.00,1.00,0.02,0.34
Bournemouth,Aaron,Ramsdale,GK,1,90,0,1,0.00,1.00,0.00,0.50
Bournemouth,Philip,Billing,M,1,90,0,1,1.00,1.00,0.04,0.36
Bournemouth,Jack,Stacey,D,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,John,McGinn,M,1,90,1,0,6.00,1.00,0.66,0.16
Aston Villa,Wesley,,F,1,90,1,0,2.00,0.00,0.61,0.00
Aston Villa,Jack,Grealish,M,1,90,0,1,0.00,4.00,0.00,0.75
Aston Villa,Neil,Taylor,D,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Tyrone,Mings,D,1,90,0,0,1.00,0.00,0.16,0.00
Aston Villa,Tom,Heaton,GK,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Ahmed,Elmohamady,S,1,19,0,0,0.00,9.47,0.00,0.10
Aston Villa,Frederic,Guilbert,D,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Anwar,El Ghazi,F,1,89,0,1,1.01,2.02,0.05,0.39
Aston Villa,Bjorn,Engels,D,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Conor,Hourihane,S,1,2,0,0,45.00,0.00,0.08,0.00
Aston Villa,Trezeguet,,F,1,71,0,0,2.54,2.54,0.14,0.08
Aston Villa,Henri,Lansbury,S,1,1,0,0,0.00,0.00,0.00,0.00
Aston Villa,Marvelous,Nakamba,M,1,88,0,0,1.02,0.00,0.02,0.00
Norwich,Josip,Drmic,S,1,13,0,0,0.00,0.00,0.00,0.00
Norwich,Alexander,Tettey,M,1,12,0,0,0.00,0.00,0.00,0.00
Norwich,Sam,Byram,D,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Patrick,Roberts,S,1,1,0,0,0.00,0.00,0.00,0.00
Norwich,Tim,Krul,GK,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Moritz,Leitner,S,1,78,0,0,3.46,3.46,0.05,0.27
Norwich,Emiliano,Buendia,M,1,90,0,0,2.00,1.00,0.21,0.02
Norwich,Ibrahim,Amadou,D,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Ben,Godfrey,D,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Jamal,Lewis,D,1,90,0,0,0.00,2.00,0.00,0.06
Norwich,Kenny,McLean,M,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Marco,Stiepermann,M,1,77,0,0,0.00,1.17,0.00,0.04
Norwich,Todd,Cantwell,M,1,90,0,0,2.00,1.00,0.13,0.02
Norwich,Teemu,Pukki,F,1,90,0,0,4.00,0.00,0.42,0.00
