Team,First Name,Last Name,Pos,Apps,Min,G,A,Sh90,KP90,xG,xA
Chelsea,Willian,,S,1,12,0,0,7.50,0.00,0.06,0.00
Chelsea,Tammy,Abraham,S,1,18,0,0,5.00,0.00,0.62,0.00
Chelsea,Jorginho,,M,1,90,0,0,0.00,2.00,0.00,0.14
Chelsea,Antonio,Rudiger,D,1,90,0,0,0.00,1.00,0.00,0.06
Chelsea,Mateo,Kovacic,M,1,90,0,0,1.00,2.00,0.03,0.05
Chelsea,Mason,Mount,M,1,90,0,0,1.00,0.00,0.12,0.00
Chelsea,Reece,James,M,1,90,0,0,2.00,2.00,0.07,0.09
Manchester United,Anthony,Martial,F,1,81,1,0,3.33,1.11,0.50,0.12
Manchester United,Bruno,Fernandes,M,1,90,1,1,3.00,4.00,0.89,0.54
Manchester United,Mason,Greenwood,M,1,81,1,0,3.33,3.33,0.25,0.10
Manchester United,David,de Gea,GK,1,90,0,0,0.00,0.00,0.00,0.00
Manchester United,Odion,Ighalo,S,1,9,0,0,20.00,0.00,0.18,0.00
Manchester United,Nemanja,Matic,M,1,90,0,0,0.00,5.00,0.00,0.32
Manchester United,Luke,Shaw,D,1,90,0,0,1.00,0.00,0.01,0.00
Manchester United,Harry,Maguire,D,1,90,0,0,2.00,0.00,0.05,0.00
Manchester United,Scott,McTominay,S,1,10,0,0,0.00,0.00,0.00,0.00
Manchester United,Aaron,Wan-Bissaka,D,1,90,0,0,1.00,0.00,0.06,0.00
Manchester United,Daniel,James,M,1,90,0,0,4.00,1.00,0.17,0.05
Manchester United,Victor,Lindelof,D,1,90,0,0,0.00,0.00,0.00,0.00
Manchester United,Fred,,M,1,80,0,0,1.13,2.25,0.05,0.11
Manchester United,Tahith,Chong,S,1,9,0,0,10.00,0.00,0.07,0.00
Wolverhampton Wanderers,Diogo,Jota,F,1,66,2,0,5.45,2.73,1.64,0.06
Wolverhampton Wanderers,Raul,Jimenez,F,1,74,1,0,6.08,2.43,1.29,0.12
Wolverhampton Wanderers,Adama,Traore,S,1,16,0,0,5.63,0.00,0.05,0.00
Wolverhampton Wanderers,Jonny,,M,1,82,0,0,0.00,2.20,0.00,0.04
Wolverhampton Wanderers,Joao,Moutinho,M,1,90,0,0,0.00,1.00,0.00,0.12
Wolverhampton Wanderers,Romain,Saiss,D,1,90,0,1,1.00,1.00,0.06,0.69
Wolverhampton Wanderers,Pedro,Neto,S,1,24,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Rui,Patricio,GK,1,90,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Willy,Boly,D,1,90,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Conor,Coady,D,1,90,0,0,0.00,1.00,0.00,0.05
Wolverhampton Wanderers,Matt,Doherty,M,1,90,0,1,3.00,4.00,0.28,0.85
Wolverhampton Wanderers,Ruben,Neves,M,1,90,0,0,3.00,0.00,0.22,0.00
Wolverhampton Wanderers,Ruben,Vinagre,S,1,8,0,0,22.50,11.25,0.16,0.19
Wolverhampton Wanderers,Leander,Dendoncker,M,1,90,0,0,0.00,0.00,0.00,0.00
Sheffield United,Enda,Stevens,M,1,48,1,0,1.88,0.00,0.03,0.00
Sheffield United,Oliver,McBurnie,F,1,90,0,0,5.00,0.00,1.27,0.00
Sheffield United,Dean,Henderson,GK,1,90,0,0,0.00,0.00,0.00,0.00
Sheffield United,John,Egan,D,1,90,0,0,2.00,0.00,0.09,0.00
Sheffield United,Chris,Basham,D,1,90,0,0,0.00,1.00,0.00,0.02
Sheffield United,Jack,O'Connell,D,1,90,0,0,1.00,2.00,0.07,0.72
Sheffield United,George,Baldock,M,1,90,0,0,0.00,3.00,0.00,0.21
Sheffield United,John,Lundstram,S,1,7,0,0,0.00,0.00,0.00,0.00
Sheffield United,John,Fleck,M,1,90,0,0,4.00,1.00,0.11,0.03
Sheffield United,Oliver,Norwood,M,1,90,0,0,0.00,3.00,0.00,0.13
Sheffield United,David,McGoldrick,S,1,14,0,0,0.00,6.43,0.00,0.42
Sheffield United,Billy,Sharp,F,1,76,0,0,1.18,0.00,0.08,0.00
Sheffield United,Ben,Osborn,S,1,42,0,0,0.00,0.00,0.00,0.00
Sheffield United,Sander,Berge,M,1,83,0,0,0.00,0.00,0.00,0.00
Burnley,Jay,Rodriguez,F,1,90,1,0,5.00,1.00,1.17,0.03
Burnley,Matej,Vydra,F,1,83,1,0,4.34,1.08,1.57,0.03
Burnley,Dwight,McNeil,M,1,90,1,1,3.00,3.00,0.11,0.79
Burnley,Aaron,Lennon,S,1,7,0,0,0.00,0.00,0.00,0.00
Burnley,Ashley,Westwood,M,1,90,0,0,1.00,2.00,0.03,0.54
Burnley,Jack,Cork,M,1,90,0,0,2.00,2.00,0.03,0.17
Burnley,Robbie,Brady,S,1,1,0,0,0.00,0.00,0.00,0.00
Burnley,Phil,Bardsley,D,1,90,0,1,0.00,1.00,0.00,0.06
Burnley,Ben,Mee,D,1,90,0,0,0.00,0.00,0.00,0.00
Burnley,James,Tarkowski,D,1,90,0,0,0.00,0.00,0.00,0.00
Burnley,Jeff,Hendrick,M,1,90,0,0,1.00,0.00,0.15,0.00
Burnley,Nick,Pope,GK,1,90,0,0,0.00,0.00,0.00,0.00
Burnley,Charlie,Taylor,D,1,90,0,0,0.00,1.00,0.00,0.30
Burnley,Josh,Brownhill,S,1,1,0,0,0.00,0.00,0.00,0.00
Arsenal,Pierre-Emerick,Aubameyang,M,1,90,2,0,2.00,0.00,0.44,0.00
Arsenal,Eddie,Nketiah,F,1,90,1,0,3.00,0.00,0.67,0.00
Arsenal,Bernd,Leno,GK,1,90,0,0,0.00,0.00,0.00,0.00
Arsenal,Granit,Xhaka,M,1,90,0,0,0.00,0.00,0.00,0.00
Arsenal,Sead,Kolasinac,D,1,17,0,0,0.00,0.00,0.00,0.00
Arsenal,Hector,Bellerin,D,1,90,0,0,1.00,0.00,0.05,0.00
Arsenal,Mesut,Ozil,M,1,87,0,0,0.00,1.03,0.00,0.03
Arsenal,Lucas,Torreira,S,1,9,0,0,0.00,10.00,0.00,0.07
Arsenal,David,Luiz,D,1,90,0,1,0.00,1.00,0.00,0.34
Arsenal,Shkodran,Mustafi,D,1,90,0,0,1.00,0.00,0.08,0.00
Arsenal,Dani,Ceballos,M,1,81,0,0,1.11,0.00,0.03,0.00
Arsenal,Nicolas,Pepe,M,1,90,0,1,1.00,4.00,0.07,0.27
Arsenal,Matteo,Guendouzi,S,1,3,0,0,0.00,0.00,0.00,0.00
Arsenal,Bukayo,Saka,S,1,73,0,1,0.00,2.47,0.00,0.64
Everton,Dominic,Calvert-Lewin,F,1,90,1,0,5.00,0.00,1.28,0.00
Everton,Richarlison,,F,1,90,1,0,4.00,4.00,0.28,1.17
Everton,Alex,Iwobi,M,1,65,0,0,2.77,1.38,0.13,0.02
Everton,Morgan,Schneiderlin,M,1,64,0,0,0.00,0.00,0.00,0.00
Everton,Leighton,Baines,D,1,90,0,0,0.00,1.00,0.00,0.03
Everton,Gylfi,Sigurdsson,M,1,90,0,0,2.00,3.00,0.04,0.15
Everton,Jordan,Pickford,GK,1,90,0,0,0.00,0.00,0.00,0.00
Everton,Fabian,Delph,M,1,87,0,0,1.03,1.03,0.01,0.06
Everton,Mason,Holgate,D,1,90,0,0,0.00,0.00,0.00,0.00
Everton,Moise,Kean,S,1,3,0,0,30.00,0.00,0.01,0.00
Everton,Andre,Gomes,S,1,26,0,0,0.00,0.00,0.00,0.00
Everton,Djibril,Sidibe,D,1,90,0,0,1.00,0.00,0.02,0.00
Everton,Yerry,Mina,D,1,90,0,1,1.00,1.00,0.05,0.16
Everton,Bernard,,S,1,25,0,0,0.00,10.80,0.00,0.11
Crystal Palace,Patrick,van Aanholt,D,1,90,1,0,2.00,6.00,0.10,1.15
Crystal Palace,Joel,Ward,D,1,90,0,0,0.00,2.00,0.00,0.08
Crystal Palace,Scott,Dann,D,1,90,0,0,1.00,1.00,0.10,0.12
Crystal Palace,Wilfried,Zaha,F,1,90,0,0,1.00,1.00,0.03,0.07
Crystal Palace,Cheikhou,Kouyate,M,1,90,0,0,1.00,1.00,0.12,0.03
Crystal Palace,James,McCarthy,M,1,90,0,0,1.00,2.00,0.02,0.06
Crystal Palace,Christian,Benteke,F,1,90,0,0,3.00,0.00,0.68,0.00
Crystal Palace,James,McArthur,M,1,90,0,0,0.00,1.00,0.00,0.05
Crystal Palace,Jordan,Ayew,F,1,90,0,0,7.00,0.00,0.42,0.00
Crystal Palace,Gary,Cahill,D,1,90,0,0,2.00,0.00,0.29,0.00
Crystal Palace,Vicente,Guaita,GK,1,90,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Jairo,Riedewald,S,1,1,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Cenk,Tosun,S,1,1,0,0,0.00,0.00,0.00,0.00
Southampton,Shane,Long,F,1,77,1,0,2.34,3.51,0.44,0.25
Southampton,Stuart,Armstrong,M,1,90,1,0,7.00,5.00,0.59,0.17
Southampton,Pierre-Emile,Hjbjerg,M,1,90,0,0,2.00,0.00,0.16,0.00
Southampton,Alex,McCarthy,GK,1,90,0,0,0.00,0.00,0.00,0.00
Southampton,Ryan,Bertrand,D,1,90,0,0,3.00,1.00,0.09,0.07
Southampton,Oriol,Romeu,S,1,6,0,0,0.00,30.00,0.00,0.11
Southampton,James,Ward-Prowse,D,1,90,0,0,1.00,1.00,0.03,0.05
Southampton,Danny,Ings,F,1,77,0,0,3.51,1.17,0.49,0.35
Southampton,Jack,Stephens,D,1,90,0,0,1.00,0.00,0.07,0.00
Southampton,Jan,Bednarek,D,1,90,0,0,0.00,1.00,0.00,0.02
Southampton,Michael,Obafemi,S,1,13,0,0,13.85,0.00,0.44,0.00
Southampton,Che,Adams,S,1,13,0,1,20.77,6.92,0.22,0.29
Southampton,Moussa,Djenepo,M,1,90,0,1,3.00,4.00,0.49,0.49
Southampton,William,Smallbone,M,1,84,0,0,1.07,0.00,0.02,0.00
Newcastle United,Fabian,Schar,D,1,90,0,0,1.00,0.00,0.02,0.00
Newcastle United,Joelinton,,F,1,90,0,0,1.00,1.00,0.02,0.01
Newcastle United,Allan,Saint-Maximin,M,1,90,0,0,3.00,2.00,0.05,0.04
Newcastle United,Matt,Ritchie,S,1,18,0,0,0.00,0.00,0.00,0.00
Newcastle United,Danny,Rose,D,1,72,0,0,0.00,0.00,0.00,0.00
Newcastle United,Federico,Fernandez,D,1,90,0,0,0.00,0.00,0.00,0.00
Newcastle United,Dwight,Gayle,S,1,18,0,0,0.00,0.00,0.00,0.00
Newcastle United,Jamaal,Lascelles,D,1,90,0,0,1.00,0.00,0.01,0.00
Newcastle United,Nabil,Bentaleb,M,1,90,0,0,1.00,0.00,0.02,0.00
Newcastle United,Valentino,Lazaro,D,1,90,0,0,0.00,2.00,0.00,0.05
Newcastle United,Martin,Dubravka,GK,1,90,0,0,0.00,0.00,0.00,0.00
Newcastle United,Sean,Longstaff,M,1,90,0,0,1.00,1.00,0.04,0.02
Newcastle United,Miguel,Almiron,M,1,72,0,0,0.00,0.00,0.00,0.00
Brighton,Neal,Maupay,F,1,90,1,0,3.00,0.00,0.66,0.00
Brighton,Glenn,Murray,F,1,77,0,0,1.17,0.00,0.11,0.00
Brighton,Mat,Ryan,GK,1,90,0,0,0.00,0.00,0.00,0.00
Brighton,Ezequiel,Schelotto,D,1,77,0,0,1.17,0.00,0.11,0.00
Brighton,Bernardo,,S,1,1,0,0,0.00,0.00,0.00,0.00
Brighton,Yves,Bissouma,M,1,90,0,0,2.00,0.00,0.04,0.00
Brighton,Aaron,Mooy,M,1,90,0,0,0.00,2.00,0.00,0.07
Brighton,Shane,Duffy,D,1,90,0,0,0.00,1.00,0.00,0.10
Brighton,Lewis,Dunk,D,1,90,0,0,1.00,1.00,0.10,0.11
Brighton,Davy,Propper,M,1,90,0,0,0.00,1.00,0.00,0.02
Brighton,Dan,Burn,D,1,90,0,0,0.00,1.00,0.00,0.02
Brighton,Leandro,Trossard,S,1,13,0,0,0.00,0.00,0.00,0.00
Brighton,Adam,Webster,D,1,90,0,1,0.00,1.00,0.00,0.59
Brighton,Aaron,Connolly,S,1,13,0,0,0.00,0.00,0.00,0.00
West Ham,Pablo,Fornals,S,1,42,1,0,2.14,0.00,0.09,0.00
West Ham,Issa,Diop,D,1,90,1,0,1.00,0.00,0.02,0.00
West Ham,Angelo,Ogbonna,D,1,90,0,0,0.00,0.00,0.00,0.00
West Ham,Michail,Antonio,F,1,90,0,0,0.00,2.00,0.00,0.38
West Ham,Mark,Noble,M,1,90,0,0,1.00,1.00,0.02,0.00
West Ham,Aaron,Cresswell,D,1,90,0,0,1.00,0.00,0.08,0.00
West Ham,Lukasz,Fabianski,GK,1,90,0,0,0.00,0.00,0.00,0.00
West Ham,Felipe,Anderson,M,1,66,0,0,1.36,0.00,0.04,0.00
West Ham,Robert,Snodgrass,M,1,85,0,1,0.00,1.06,0.00,0.02
West Ham,Jarrod,Bowen,S,1,5,0,0,18.00,0.00,0.30,0.00
West Ham,Declan,Rice,M,1,90,0,1,0.00,1.00,0.00,0.09
West Ham,Sebastien,Haller,S,1,24,0,0,3.75,0.00,0.08,0.00
West Ham,Jeremy,Ngakia,D,1,90,0,0,0.00,0.00,0.00,0.00
West Ham,Tomas,Soucek,M,1,48,0,0,0.00,0.00,0.00,0.00
Watford,Danny,Welbeck,S,1,13,0,0,0.00,0.00,0.00,0.00
Watford,Etienne,Capoue,M,1,90,0,0,0.00,0.00,0.00,0.00
Watford,Troy,Deeney,F,1,77,0,0,0.00,1.17,0.00,0.04
Watford,Craig,Cathcart,D,1,90,0,0,0.00,0.00,0.00,0.00
Watford,Gerard,Deulofeu,M,1,90,0,0,3.00,0.00,0.10,0.00
Watford,Tom,Cleverley,S,1,9,0,0,0.00,0.00,0.00,0.00
Watford,Ben,Foster,GK,1,90,0,0,0.00,0.00,0.00,0.00
Watford,Craig,Dawson,D,1,90,0,0,0.00,1.00,0.00,0.01
Watford,Adam,Masina,D,1,90,0,0,1.00,0.00,0.01,0.00
Watford,Roberto,Pereyra,M,1,70,0,0,0.00,1.29,0.00,0.02
Watford,Christian,Kabasele,D,1,90,0,0,1.00,0.00,0.05,0.00
Watford,Abdoulaye,Doucoure,M,1,81,0,0,2.22,0.00,0.14,0.00
Watford,Ismaila,Sarr,S,1,20,0,0,0.00,0.00,0.00,0.00
Watford,Will,Hughes,M,1,90,0,0,0.00,2.00,0.00,0.10
Bournemouth,Simon,Francis,D,1,90,0,0,0.00,0.00,0.00,0.00
Bournemouth,Steve,Cook,D,1,90,0,0,0.00,0.00,0.00,0.00
Bournemouth,Andrew,Surman,M,1,90,0,0,1.00,1.00,0.03,0.03
Bournemouth,Dan,Gosling,M,1,71,0,0,1.27,0.00,0.13,0.00
Bournemouth,Junior,Stanislas,S,1,19,0,0,4.74,0.00,0.08,0.00
Bournemouth,Joshua,King,F,1,71,0,0,0.00,3.80,0.00,0.81
Bournemouth,Callum,Wilson,F,1,90,0,0,3.00,0.00,0.83,0.00
Bournemouth,Adam,Smith,D,1,90,0,0,0.00,1.00,0.00,0.03
Bournemouth,Dominic,Solanke,S,1,15,0,0,0.00,0.00,0.00,0.00
Bournemouth,Ryan,Fraser,S,1,19,0,0,0.00,0.00,0.00,0.00
Bournemouth,Harry,Wilson,F,1,75,0,0,2.40,2.40,0.39,0.33
Bournemouth,Aaron,Ramsdale,GK,1,90,0,0,0.00,0.00,0.00,0.00
Bournemouth,Philip,Billing,M,1,90,0,0,3.00,0.00,0.10,0.00
Bournemouth,Jack,Stacey,D,1,90,0,0,1.00,2.00,0.30,0.53
Aston Villa,Jack,Grealish,M,1,90,0,0,1.00,1.00,0.04,0.10
Aston Villa,Matt,Targett,M,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Tyrone,Mings,D,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Jose,Reina,GK,1,90,0,0,0.00,1.00,0.00,0.04
Aston Villa,Borja,Baston,S,1,5,0,0,0.00,0.00,0.00,0.00
Aston Villa,Frederic,Guilbert,M,1,90,0,0,0.00,1.00,0.00,0.08
Aston Villa,Anwar,El Ghazi,M,1,27,0,0,0.00,0.00,0.00,0.00
Aston Villa,Douglas,Luiz,M,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Kortney,Hause,D,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Conor,Hourihane,S,1,27,0,0,3.33,0.00,0.05,0.00
Aston Villa,Trezeguet,,S,1,63,0,0,1.43,1.43,0.10,0.05
Aston Villa,Ezri,Konsa Ngoyo,D,1,63,0,0,0.00,0.00,0.00,0.00
Aston Villa,Marvelous,Nakamba,M,1,85,0,0,0.00,0.00,0.00,0.00
Aston Villa,Mbwana,Samatta,F,1,90,0,0,1.00,0.00,0.08,0.00
Norwich,Lukas,Rupp,M,1,61,0,0,0.00,0.00,0.00,0.00
Norwich,Josip,Drmic,S,1,29,0,0,0.00,3.10,0.00,0.08
Norwich,Alexander,Tettey,M,1,90,0,0,1.00,0.00,0.02,0.00
Norwich,Tim,Krul,GK,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Emiliano,Buendia,S,1,29,0,0,0.00,3.10,0.00,0.02
Norwich,Ondrej,Duda,M,1,61,0,0,0.00,1.48,0.00,0.02
Norwich,Max,Aarons,D,1,90,0,0,1.00,0.00,0.08,0.00
Norwich,Ben,Godfrey,D,1,90,0,0,1.00,0.00,0.02,0.00
Norwich,Grant,Hanley,D,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Jamal,Lewis,D,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Kenny,McLean,M,1,90,0,0,1.00,1.00,0.02,0.11
Norwich,Marco,Stiepermann,S,1,4,0,0,0.00,0.00,0.00,0.00
Norwich,Todd,Cantwell,M,1,86,0,0,0.00,1.05,0.00,0.08
Norwich,Teemu,Pukki,F,1,90,0,0,2.00,1.00,0.19,0.02
