Team,First Name,Last Name,Pos,Apps,Min,G,A,Sh90,KP90,xG,xA
Liverpool,Sadio,Mane,F,1,90,1,0,1.00,2.00,0.53,0.19
Liverpool,Mohamed,Salah,F,1,89,1,0,3.03,0.00,0.33,0.00
Liverpool,Fabinho,,M,1,90,1,0,2.00,0.00,0.05,0.00
Liverpool,Roberto,Firmino,F,1,81,0,0,3.33,1.11,0.25,0.04
Liverpool,James,Milner,S,1,27,0,0,0.00,0.00,0.00,0.00
Liverpool,Dejan,Lovren,D,1,90,0,0,1.00,0.00,0.06,0.00
Liverpool,Jordan,Henderson,M,1,63,0,1,0.00,1.43,0.00,0.53
Liverpool,Georginio,Wijnaldum,M,1,90,0,0,2.00,0.00,0.11,0.00
Liverpool,Virgil,van Dijk,D,1,90,0,0,0.00,0.00,0.00,0.00
Liverpool,Alex,Oxlade-Chamberlain,S,1,9,0,0,0.00,0.00,0.00,0.00
Liverpool,Joseph,Gomez,S,1,1,0,0,0.00,0.00,0.00,0.00
Liverpool,Alisson,,GK,1,90,0,0,0.00,0.00,0.00,0.00
Liverpool,Andrew,Robertson,D,1,90,0,1,0.00,2.00,0.00,0.25
Liverpool,Trent,Alexander-Arnold,D,1,90,0,0,0.00,2.00,0.00,0.15
Manchester City,Bernardo,Silva,M,1,90,1,0,1.00,2.00,0.05,0.11
Manchester City,Ilkay,Gundogan,M,1,90,0,0,2.00,3.00,0.06,0.12
Manchester City,Kevin,De Bruyne,M,1,90,0,0,2.00,3.00,0.05,0.25
Manchester City,John,Stones,D,1,90,0,0,1.00,0.00,0.01,0.00
Manchester City,Fernandinho,,D,1,90,0,0,0.00,0.00,0.00,0.00
Manchester City,Raheem,Sterling,M,1,90,0,0,4.00,0.00,0.36,0.00
Manchester City,Sergio,Aguero,F,1,73,0,0,3.70,0.00,0.20,0.00
Manchester City,Kyle,Walker,D,1,90,0,0,4.00,0.00,0.68,0.00
Manchester City,Angelino,,D,1,90,0,0,1.00,3.00,0.06,0.74
Manchester City,Claudio,Bravo,GK,1,90,0,0,0.00,0.00,0.00,0.00
Manchester City,Rodri,,M,1,90,0,0,0.00,0.00,0.00,0.00
Manchester City,Gabriel,Jesus,S,1,17,0,0,0.00,0.00,0.00,0.00
Leicester,Jamie,Vardy,F,1,90,1,1,3.00,2.00,0.67,0.07
Leicester,James,Maddison,M,1,90,1,0,4.00,3.00,0.17,0.07
Leicester,Kasper,Schmeichel,GK,1,90,0,0,0.00,0.00,0.00,0.00
Leicester,Demarai,Gray,S,1,30,0,0,6.00,3.00,0.07,0.28
Leicester,Ayoze,Perez,M,1,60,0,0,1.50,0.00,0.05,0.00
Leicester,Ben,Chilwell,D,1,90,0,0,0.00,1.00,0.00,0.12
Leicester,Jonny,Evans,D,1,90,0,0,0.00,1.00,0.00,0.02
Leicester,Dennis,Praet,S,1,16,0,0,5.63,0.00,0.02,0.00
Leicester,Ricardo,Pereira,D,1,90,0,0,0.00,1.00,0.00,0.01
Leicester,Caglar,Soyuncu,D,1,90,0,0,0.00,0.00,0.00,0.00
Leicester,Wilfred,Ndidi,M,1,90,0,0,2.00,1.00,0.14,0.05
Leicester,Youri,Tielemans,M,1,90,0,1,4.00,3.00,0.09,0.46
Leicester,Harvey,Barnes,M,1,74,0,0,2.43,1.22,0.17,0.05
Chelsea,Tammy,Abraham,F,1,77,1,0,3.51,0.00,0.89,0.00
Chelsea,Christian,Pulisic,M,1,84,1,0,6.43,3.21,1.10,0.25
Chelsea,Willian,,M,1,90,0,1,4.00,4.00,0.62,1.05
Chelsea,Fikayo,Tomori,D,1,90,0,0,0.00,0.00,0.00,0.00
Chelsea,N'Golo,Kante,M,1,90,0,0,1.00,2.00,0.06,0.16
Chelsea,Kurt,Zouma,D,1,90,0,0,0.00,0.00,0.00,0.00
Chelsea,Emerson,,D,1,90,0,0,1.00,1.00,0.05,0.00
Chelsea,Michy,Batshuayi,S,1,13,0,0,13.85,0.00,0.25,0.00
Chelsea,Mateo,Kovacic,M,1,90,0,0,1.00,1.00,0.05,0.04
Chelsea,Kepa,,GK,1,90,0,0,0.00,0.00,0.00,0.00
Chelsea,Callum,Hudson-Odoi,S,1,6,0,0,15.00,0.00,0.04,0.00
Chelsea,Mason,Mount,M,1,90,0,0,4.00,3.00,0.30,0.40
Chelsea,Billy,Gilmour,S,1,1,0,0,0.00,90.00,0.00,0.04
Chelsea,Reece,James,D,1,90,0,0,0.00,0.00,0.00,0.00
Manchester United,Marcus,Rashford,M,1,90,1,0,7.00,2.00,1.71,0.70
Manchester United,Andreas,Pereira,M,1,74,1,0,3.65,3.65,0.14,0.13
Manchester United,David,de Gea,GK,1,90,0,0,0.00,0.00,0.00,0.00
Manchester United,Marcos,Rojo,S,1,1,0,0,0.00,0.00,0.00,0.00
Manchester United,Anthony,Martial,F,1,90,0,2,3.00,4.00,0.18,0.87
Manchester United,Jesse,Lingard,S,1,16,0,0,5.63,0.00,0.09,0.00
Manchester United,Harry,Maguire,D,1,90,0,0,2.00,0.00,0.05,0.00
Manchester United,Scott,McTominay,M,1,90,0,0,1.00,2.00,0.62,0.12
Manchester United,Aaron,Wan-Bissaka,D,1,90,0,0,0.00,1.00,0.00,0.05
Manchester United,Daniel,James,M,1,90,0,0,1.00,2.00,0.63,0.70
Manchester United,Victor,Lindelof,D,1,90,0,0,0.00,0.00,0.00,0.00
Manchester United,Fred,,M,1,90,0,0,2.00,1.00,0.13,0.03
Manchester United,Mason,Greenwood,S,1,1,0,0,0.00,0.00,0.00,0.00
Manchester United,Brandon,Williams,D,1,90,0,0,1.00,1.00,0.12,0.03
Wolverhampton Wanderers,Raul,Jimenez,F,1,90,1,0,5.00,4.00,0.56,0.25
Wolverhampton Wanderers,Ruben,Neves,M,1,90,1,0,2.00,3.00,0.12,0.28
Wolverhampton Wanderers,Ryan,Bennett,S,1,1,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Adama,Traore,F,1,90,0,1,1.00,1.00,0.06,0.13
Wolverhampton Wanderers,Jonny,,M,1,90,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Joao,Moutinho,M,1,90,0,1,1.00,2.00,0.04,0.09
Wolverhampton Wanderers,Romain,Saiss,D,1,90,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Patrick,Cutrone,S,1,1,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Pedro,Neto,S,1,3,0,0,30.00,0.00,0.43,0.00
Wolverhampton Wanderers,Rui,Patricio,GK,1,90,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Conor,Coady,D,1,90,0,0,0.00,1.00,0.00,0.07
Wolverhampton Wanderers,Matt,Doherty,M,1,90,0,0,2.00,1.00,0.12,0.06
Wolverhampton Wanderers,Diogo,Jota,F,1,87,0,0,5.17,0.00,0.77,0.00
Wolverhampton Wanderers,Leander,Dendoncker,D,1,90,0,0,0.00,0.00,0.00,0.00
Sheffield United,George,Baldock,M,1,90,1,0,1.00,0.00,0.04,0.00
Sheffield United,Lys,Mousset,F,1,89,0,0,4.04,0.00,0.36,0.00
