Team,First Name,Last Name,Pos,Apps,Min,G,A,Sh90,KP90,xG,xA
Crystal Palace,Joel,Ward,D,1,90,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Scott,Dann,D,1,90,0,0,1.00,0.00,0.07,0.00
Crystal Palace,Connor,Wickham,S,1,4,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Wilfried,Zaha,S,1,22,0,0,4.09,0.00,0.05,0.00
Crystal Palace,Martin,Kelly,D,1,90,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Christian,Benteke,F,1,86,0,0,0.00,1.05,0.00,0.53
Crystal Palace,James,McArthur,M,1,90,0,0,0.00,1.00,0.00,0.08
Crystal Palace,Jordan,Ayew,F,1,68,0,0,1.32,1.32,0.53,0.06
Crystal Palace,Patrick,van Aanholt,D,1,90,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Andros,Townsend,M,1,90,0,0,0.00,1.00,0.00,0.09
Crystal Palace,Vicente,Guaita,GK,1,90,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Luka,Milivojevic,M,1,90,0,0,0.00,1.00,0.00,0.07
Southampton,Jannik,Vestergaard,D,1,90,0,0,1.00,0.00,0.12,0.00
Southampton,Pierre-Emile,Hjbjerg,S,1,14,0,0,0.00,0.00,0.00,0.00
Southampton,Nathan,Redmond,M,1,90,0,0,2.00,0.00,0.11,0.00
Southampton,Ryan,Bertrand,M,1,90,0,0,1.00,0.00,0.10,0.00
Southampton,Oriol,Romeu,M,1,90,0,0,2.00,1.00,0.05,0.07
Southampton,James,Ward-Prowse,M,1,90,0,0,2.00,0.00,0.06,0.00
Southampton,Danny,Ings,M,1,69,0,0,0.00,1.30,0.00,0.04
Southampton,Sofiane,Boufal,S,1,14,0,0,0.00,6.43,0.00,0.06
Southampton,Jack,Stephens,D,1,76,0,0,0.00,0.00,0.00,0.00
Southampton,Angus,Gunn,GK,1,90,0,0,0.00,0.00,0.00,0.00
Southampton,Jan,Bednarek,D,1,90,0,0,1.00,1.00,0.06,0.12
Southampton,Michael,Obafemi,S,1,21,0,0,0.00,0.00,0.00,0.00
Southampton,Yan,Valery,M,1,90,0,0,0.00,1.00,0.00,0.58
Southampton,Che,Adams,F,1,76,0,0,2.37,0.00,0.59,0.00
Newcastle United,Fabian,Schar,D,1,90,0,0,1.00,0.00,0.01,0.00
Newcastle United,Joelinton, ,F,1,90,0,0,3.00,0.00,0.22,0.00
Newcastle United,Allan,Saint-Maximin,S,1,21,0,0,4.29,0.00,0.03,0.00
Newcastle United,Matt,Ritchie,M,1,90,0,0,0.00,3.00,0.00,0.11
Newcastle United,Jamaal,Lascelles,D,1,90,0,0,0.00,0.00,0.00,0.00
Newcastle United,Jonjo,Shelvey,M,1,56,0,0,3.21,0.00,0.05,0.00
Newcastle United,Paul,Dummett,D,1,90,0,0,0.00,0.00,0.00,0.00
Newcastle United,Javier,Manquillo,M,1,90,0,0,0.00,1.00,0.00,0.01
Newcastle United,Isaac,Hayden,M,1,90,0,0,0.00,1.00,0.00,0.14
Newcastle United,Jetro,Willems,S,1,34,0,0,0.00,2.65,0.00,0.03
Newcastle United,Martin,Dubravka,GK,1,90,0,0,0.00,0.00,0.00,0.00
Newcastle United,Sean,Longstaff,M,1,69,0,0,0.00,0.00,0.00,0.00
Newcastle United,Miguel,Almiron,F,1,90,0,0,2.00,1.00,0.07,0.02
Brighton,Neal,Maupay,S,1,25,1,0,3.60,0.00,0.39,0.00
Brighton,Florin,Andone,S,1,25,1,0,3.60,0.00,0.36,0.00
Brighton,Pascal,Gro,F,1,90,0,0,0.00,0.00,0.00,0.00
Brighton,Glenn,Murray,F,1,65,0,0,0.00,0.00,0.00,0.00
Brighton,Martin,Montoya,M,1,90,0,0,0.00,1.00,0.00,0.06
Brighton,Mat,Ryan,GK,1,90,0,0,0.00,0.00,0.00,0.00
Brighton,Bernardo, ,S,1,1,0,0,0.00,0.00,0.00,0.00
Brighton,Shane,Duffy,D,1,90,0,0,0.00,0.00,0.00,0.00
Brighton,Lewis,Dunk,D,1,90,0,1,0.00,1.00,0.00,0.39
Brighton,Solly,March,M,1,90,0,0,0.00,0.00,0.00,0.00
Brighton,Davy,Propper,M,1,90,0,1,1.00,1.00,0.02,0.36
Brighton,Dale,Stephens,M,1,90,0,0,0.00,1.00,0.00,0.02
Brighton,Jurgen,Locadia,F,1,65,0,0,1.38,0.00,0.06,0.00
Brighton,Dan,Burn,D,1,90,0,0,1.00,0.00,0.02,0.00
West Ham,Chicharito, ,S,1,23,0,0,7.83,0.00,0.58,0.00
West Ham,Michail,Antonio,M,1,47,0,0,0.00,1.91,0.00,0.08
West Ham,Aaron,Cresswell,D,1,90,0,0,0.00,0.00,0.00,0.00
West Ham,Manuel,Lanzini,M,1,90,0,0,1.00,0.00,0.07,0.00
West Ham,Lukasz,Fabianski,GK,1,90,0,0,0.00,0.00,0.00,0.00
West Ham,Jack,Wilshere,M,1,57,0,0,0.00,0.00,0.00,0.00
West Ham,Felipe,Anderson,M,1,67,0,0,0.00,0.00,0.00,0.00
West Ham,Robert,Snodgrass,S,1,33,0,0,0.00,2.73,0.00,0.47
West Ham,Pablo,Fornals,S,1,43,0,0,0.00,0.00,0.00,0.00
West Ham,Issa,Diop,D,1,90,0,0,1.00,0.00,0.47,0.00
West Ham,Declan,Rice,M,1,90,0,0,0.00,0.00,0.00,0.00
West Ham,Sebastien,Haller,F,1,90,0,0,1.00,0.00,0.08,0.00
West Ham,Ryan,Fredericks,D,1,90,0,0,0.00,0.00,0.00,0.00
West Ham,Fabian,Balbuena,D,1,90,0,0,0.00,0.00,0.00,0.00
Watford,Jose,Holebas,D,1,90,0,0,0.00,0.00,0.00,0.00
Watford,Etienne,Capoue,M,1,90,0,0,1.00,0.00,0.01,0.00
Watford,Troy,Deeney,F,1,90,0,0,1.00,1.00,0.04,0.09
Watford,Craig,Cathcart,D,1,90,0,0,0.00,0.00,0.00,0.00
Watford,Gerard,Deulofeu,M,1,47,0,0,1.91,0.00,0.03,0.00
Watford,Ben,Foster,GK,1,90,0,0,0.00,0.00,0.00,0.00
Watford,Craig,Dawson,D,1,90,0,0,2.00,0.00,0.23,0.00
Watford,Andre,Gray,F,1,76,0,0,1.18,0.00,0.10,0.00
Watford,Roberto,Pereyra,S,1,43,0,0,6.28,0.00,0.16,0.00
Watford,Isaac,Success,S,1,14,0,0,0.00,0.00,0.00,0.00
Watford,Abdoulaye,Doucoure,M,1,90,0,0,0.00,2.00,0.00,0.11
Watford,Kiko,Femenia,D,1,90,0,0,1.00,2.00,0.01,0.24
Watford,Will,Hughes,M,1,90,0,0,1.00,0.00,0.08,0.00
Bournemouth,Chris,Mepham,D,1,90,1,0,2.00,0.00,0.70,0.00
Bournemouth,Steve,Cook,D,1,90,0,0,1.00,0.00,0.06,0.00
Bournemouth,Joshua,King,M,1,90,0,0,1.00,1.00,0.03,0.03
Bournemouth,Callum,Wilson,F,1,90,0,0,1.00,0.00,0.80,0.00
Bournemouth,Nathan,Ake,D,1,90,0,0,2.00,2.00,0.15,0.81
Bournemouth,Adam,Smith,M,1,90,0,0,0.00,0.00,0.00,0.00
Bournemouth,Dominic,Solanke,S,1,1,0,0,0.00,0.00,0.00,0.00
Bournemouth,Ryan,Fraser,M,1,90,0,0,1.00,1.00,0.10,0.04
Bournemouth,Jefferson,Lerma,M,1,90,0,0,2.00,0.00,0.05,0.00
Bournemouth,Diego,Rico,M,1,90,0,0,1.00,1.00,0.01,0.02
Bournemouth,Aaron,Ramsdale,GK,1,90,0,0,0.00,0.00,0.00,0.00
Bournemouth,Philip,Billing,M,1,90,0,0,2.00,2.00,0.04,0.19
Aston Villa,John,McGinn,M,1,90,1,0,2.00,1.00,0.31,0.14
Aston Villa,Jack,Grealish,M,1,90,0,0,0.00,2.00,0.00,0.14
Aston Villa,Neil,Taylor,D,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Tyrone,Mings,D,1,90,0,1,0.00,1.00,0.00,0.27
Aston Villa,Tom,Heaton,GK,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Ahmed,Elmohamady,D,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Jota, ,S,1,30,0,0,0.00,0.00,0.00,0.00
Aston Villa,Anwar,El Ghazi,M,1,90,0,0,2.00,0.00,0.03,0.00
Aston Villa,Douglas,Luiz,S,1,7,0,0,0.00,12.86,0.00,0.04
Aston Villa,Bjorn,Engels,D,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Conor,Hourihane,M,1,83,0,0,0.00,1.08,0.00,0.02
Aston Villa,Trezeguet, ,M,1,60,0,0,3.00,1.50,0.27,0.03
Aston Villa,Wesley, ,F,1,75,0,0,1.20,0.00,0.03,0.00
Aston Villa,Jonathan,Kodjia,S,1,15,0,0,0.00,0.00,0.00,0.00
Norwich,Teemu,Pukki,F,1,86,1,0,3.14,2.09,0.46,0.11
Norwich,Josip,Drmic,S,1,4,0,0,0.00,0.00,0.00,0.00
Norwich,Tim,Krul,GK,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Moritz,Leitner,S,1,29,0,0,3.10,0.00,0.05,0.00
Norwich,Emiliano,Buendia,M,1,90,0,1,2.00,3.00,0.08,0.39
Norwich,Max,Aarons,D,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Ben,Godfrey,D,1,90,0,0,1.00,0.00,0.01,0.00
Norwich,Grant,Hanley,D,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Jamal,Lewis,D,1,90,0,0,0.00,2.00,0.00,0.11
Norwich,Tom,Trybull,M,1,73,0,0,1.23,0.00,0.02,0.00
Norwich,Kenny,McLean,M,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Marco,Stiepermann,M,1,61,0,0,4.43,0.00,0.17,0.00
Norwich,Todd,Cantwell,M,1,90,0,0,0.00,3.00,0.00,0.14
Norwich,Onel,Hernandez,S,1,17,0,0,5.29,0.00,0.05,0.00
