Team,First Name,Last Name,Pos,Apps,Min,G,A,Sh90,KP90,xG,xA
Wolverhampton Wanderers,Pedro,Neto,S,1,18,0,0,0.00,5.00,0.00,0.11
Wolverhampton Wanderers,Rui,Patricio,GK,1,90,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Willy,Boly,D,1,90,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Conor,Coady,D,1,90,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Matt,Doherty,M,1,90,0,0,2.00,0.00,0.10,0.00
Wolverhampton Wanderers,Ruben,Neves,M,1,90,0,0,1.00,0.00,0.05,0.00
Wolverhampton Wanderers,Diogo,Jota,F,1,72,0,0,2.50,2.50,0.17,0.13
Wolverhampton Wanderers,Leander,Dendoncker,S,1,1,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Daniel,Podence,S,1,12,0,0,7.50,7.50,0.11,0.09
Sheffield United,Oliver,McBurnie,F,1,90,0,0,1.00,1.00,0.01,0.03
Sheffield United,Lys,Mousset,S,1,25,0,0,7.20,3.60,0.12,0.37
Sheffield United,Dean,Henderson,GK,1,90,0,0,0.00,0.00,0.00,0.00
Sheffield United,John,Egan,D,1,90,0,0,1.00,0.00,0.13,0.00
Sheffield United,Chris,Basham,D,1,90,0,0,0.00,0.00,0.00,0.00
Sheffield United,Jack,O'Connell,D,1,90,0,0,0.00,0.00,0.00,0.00
Sheffield United,George,Baldock,M,1,90,0,0,0.00,0.00,0.00,0.00
Sheffield United,Enda,Stevens,M,1,90,0,0,2.00,0.00,0.46,0.00
Sheffield United,John,Lundstram,S,1,21,0,0,4.29,4.29,0.02,0.09
Sheffield United,John,Fleck,M,1,90,0,0,1.00,2.00,0.02,0.06
Sheffield United,Oliver,Norwood,M,1,90,0,0,1.00,2.00,0.05,0.04
Sheffield United,Billy,Sharp,F,1,65,0,0,1.38,0.00,0.05,0.00
Sheffield United,Ben,Osborn,S,1,1,0,0,0.00,0.00,0.00,0.00
Sheffield United,Sander,Berge,M,1,69,0,0,0.00,0.00,0.00,0.00
Burnley,Ashley,Westwood,M,1,90,0,0,0.00,2.00,0.00,0.56
Burnley,Jack,Cork,M,1,90,0,0,0.00,0.00,0.00,0.00
Burnley,Jay,Rodriguez,F,1,90,0,0,4.00,0.00,0.70,0.00
Burnley,Matthew,Lowton,D,1,90,0,0,0.00,0.00,0.00,0.00
Burnley,Ben,Mee,D,1,90,0,0,3.00,1.00,0.48,0.06
Burnley,James,Tarkowski,D,1,90,0,0,1.00,0.00,0.24,0.00
Burnley,Jeff,Hendrick,M,1,90,0,0,3.00,2.00,0.62,0.12
Burnley,Chris,Wood,F,1,90,0,0,1.00,4.00,0.10,0.10
Burnley,Nick,Pope,GK,1,90,0,0,0.00,0.00,0.00,0.00
Burnley,Charlie,Taylor,D,1,90,0,0,0.00,1.00,0.00,0.03
Burnley,Dwight,McNeil,M,1,90,0,0,3.00,5.00,0.12,1.38
Arsenal,Bernd,Leno,GK,1,90,0,0,0.00,0.00,0.00,0.00
Arsenal,Granit,Xhaka,M,1,90,0,0,0.00,1.00,0.00,0.31
Arsenal,Pierre-Emerick,Aubameyang,M,1,90,0,0,3.00,2.00,0.91,0.41
Arsenal,Hector,Bellerin,D,1,90,0,0,1.00,0.00,0.09,0.00
Arsenal,Mesut,Ozil,M,1,64,0,0,1.41,2.81,0.02,0.15
Arsenal,Lucas,Torreira,S,1,43,0,0,2.09,4.19,0.01,0.35
Arsenal,David,Luiz,D,1,90,0,0,1.00,1.00,0.02,0.30
Arsenal,Shkodran,Mustafi,D,1,90,0,0,1.00,0.00,0.04,0.00
Arsenal,Alexandre,Lacazette,F,1,90,0,0,2.00,1.00,0.65,0.30
Arsenal,Matteo,Guendouzi,M,1,90,0,0,1.00,0.00,0.02,0.00
Arsenal,Eddie,Nketiah,S,1,1,0,0,0.00,0.00,0.00,0.00
Arsenal,Joe,Willock,S,1,26,0,0,3.46,3.46,0.02,0.01
Arsenal,Bukayo,Saka,D,1,47,0,0,0.00,0.00,0.00,0.00
Arsenal,Gabriel,Martinelli,M,1,90,0,0,1.00,1.00,0.11,0.02
Everton,Yerry,Mina,D,1,90,2,0,2.00,0.00,1.04,0.00
Everton,Theo,Walcott,M,1,90,1,0,2.00,0.00,0.64,0.00
Everton,Alex,Iwobi,M,1,69,0,0,0.00,1.30,0.00,0.12
Everton,Morgan,Schneiderlin,S,1,19,0,0,0.00,0.00,0.00,0.00
Everton,Gylfi,Sigurdsson,M,1,71,0,1,0.00,2.54,0.00,0.43
Everton,Jordan,Pickford,GK,1,90,0,0,0.00,0.00,0.00,0.00
Everton,Fabian,Delph,M,1,75,0,0,0.00,1.20,0.00,0.21
Everton,Mason,Holgate,D,1,90,0,0,1.00,0.00,0.13,0.00
Everton,Moise,Kean,S,1,21,0,1,4.29,4.29,0.42,0.61
Everton,Michael,Keane,S,1,13,0,0,0.00,0.00,0.00,0.00
Everton,Lucas,Digne,D,1,90,0,0,2.00,0.00,0.08,0.00
Everton,Djibril,Sidibe,D,1,90,0,0,0.00,1.00,0.00,0.01
Everton,Dominic,Calvert-Lewin,F,1,77,0,0,3.51,0.00,0.53,0.00
Everton,Richarlison,,F,1,90,0,0,1.00,2.00,0.12,0.45
Crystal Palace,Max,Meyer,S,1,9,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Joel,Ward,D,1,90,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Wilfried,Zaha,M,1,90,0,0,2.00,3.00,0.13,0.20
Crystal Palace,James,Tomkins,D,1,90,0,0,1.00,0.00,0.37,0.00
Crystal Palace,Cheikhou,Kouyate,S,1,3,0,0,0.00,0.00,0.00,0.00
Crystal Palace,James,McCarthy,M,1,81,0,0,1.11,0.00,0.01,0.00
Crystal Palace,Christian,Benteke,F,1,78,0,0,2.31,2.31,0.19,0.03
Crystal Palace,James,McArthur,M,1,87,0,0,2.07,2.07,0.11,0.40
Crystal Palace,Jordan,Ayew,M,1,90,0,0,0.00,2.00,0.00,0.12
Crystal Palace,Gary,Cahill,D,1,90,0,0,2.00,0.00,0.07,0.00
Crystal Palace,Patrick,van Aanholt,D,1,90,0,0,2.00,0.00,0.06,0.00
Crystal Palace,Andros,Townsend,S,1,12,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Vicente,Guaita,GK,1,90,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Luka,Milivojevic,M,1,90,0,0,1.00,2.00,0.02,0.14
Southampton,Pierre-Emile,Hjbjerg,M,1,90,0,0,3.00,0.00,0.16,0.00
Southampton,Alex,McCarthy,GK,1,90,0,0,0.00,0.00,0.00,0.00
Southampton,Nathan,Redmond,M,1,90,0,0,3.00,1.00,0.07,0.04
Southampton,Ryan,Bertrand,D,1,90,0,0,0.00,1.00,0.00,0.07
Southampton,Shane,Long,F,1,71,0,0,2.54,3.80,0.08,0.15
Southampton,Oriol,Romeu,M,1,90,0,0,0.00,0.00,0.00,0.00
Southampton,James,Ward-Prowse,D,1,90,0,0,1.00,4.00,0.02,0.07
Southampton,Danny,Ings,F,1,71,0,0,5.07,3.80,0.25,0.13
Southampton,Sofiane,Boufal,S,1,7,0,0,12.86,0.00,0.07,0.00
Southampton,Jack,Stephens,D,1,90,0,0,0.00,0.00,0.00,0.00
Southampton,Jan,Bednarek,D,1,90,0,0,0.00,0.00,0.00,0.00
Southampton,Michael,Obafemi,S,1,19,0,0,0.00,0.00,0.00,0.00
Southampton,Che,Adams,S,1,19,0,0,4.74,0.00,0.04,0.00
Southampton,Moussa,Djenepo,M,1,83,0,0,2.17,0.00,0.03,0.00
Newcastle United,Joelinton,,F,1,90,0,0,3.00,0.00,0.20,0.00
Newcastle United,Allan,Saint-Maximin,M,1,81,0,0,5.56,1.11,0.16,0.03
Newcastle United,Matt,Ritchie,D,1,90,0,0,2.00,4.00,0.07,0.12
Newcastle United,Danny,Rose,S,1,9,0,0,0.00,0.00,0.00,0.00
Newcastle United,Federico,Fernandez,D,1,90,0,0,0.00,0.00,0.00,0.00
Newcastle United,DeAndre,Yedlin,D,1,56,0,0,0.00,1.61,0.00,0.13
Newcastle United,Jamaal,Lascelles,D,1,90,0,0,1.00,0.00,0.02,0.00
Newcastle United,Ciaran,Clark,D,1,90,0,0,0.00,0.00,0.00,0.00
Newcastle United,Nabil,Bentaleb,M,1,90,0,0,0.00,4.00,0.00,0.10
Newcastle United,Isaac,Hayden,M,1,59,0,0,1.53,0.00,0.03,0.00
Newcastle United,Valentino,Lazaro,S,1,34,0,0,0.00,0.00,0.00,0.00
Newcastle United,Martin,Dubravka,GK,1,90,0,0,0.00,0.00,0.00,0.00
Newcastle United,Sean,Longstaff,S,1,31,0,0,5.81,0.00,0.11,0.00
Newcastle United,Miguel,Almiron,M,1,90,0,0,1.00,1.00,0.40,0.03
Brighton,Pascal,Gro,M,1,90,1,0,2.00,4.00,0.15,0.50
Brighton,Glenn,Murray,F,1,90,1,0,2.00,0.00,0.50,0.00
Brighton,Martin,Montoya,D,1,73,0,0,0.00,2.47,0.00,0.42
Brighton,Mat,Ryan,GK,1,90,0,0,0.00,0.00,0.00,0.00
Brighton,Ezequiel,Schelotto,S,1,17,0,0,0.00,0.00,0.00,0.00
Brighton,Bernardo,,D,1,90,0,0,3.00,0.00,0.14,0.00
Brighton,Aaron,Mooy,M,1,73,0,0,3.70,0.00,0.44,0.00
Brighton,Lewis,Dunk,D,1,90,0,0,1.00,0.00,0.05,0.00
Brighton,Solly,March,S,1,17,0,0,21.18,0.00,0.17,0.00
Brighton,Davy,Propper,M,1,90,0,1,1.00,2.00,0.07,0.46
Brighton,Dale,Stephens,M,1,90,0,0,1.00,1.00,0.02,0.09
Brighton,Leandro,Trossard,M,1,90,0,0,2.00,3.00,0.41,0.14
Brighton,Adam,Webster,D,1,90,0,0,0.00,0.00,0.00,0.00
West Ham,Robert,Snodgrass,M,1,86,2,1,3.14,2.09,0.14,0.43
West Ham,Issa,Diop,D,1,90,1,0,1.00,0.00,0.39,0.00
West Ham,Angelo,Ogbonna,D,1,90,0,0,0.00,0.00,0.00,0.00
West Ham,Michail,Antonio,M,1,75,0,0,7.20,0.00,0.42,0.00
West Ham,Mark,Noble,M,1,90,0,0,0.00,2.00,0.00,0.30
West Ham,Aaron,Cresswell,D,1,90,0,0,0.00,1.00,0.00,0.09
West Ham,Manuel,Lanzini,S,1,4,0,0,0.00,0.00,0.00,0.00
West Ham,Lukasz,Fabianski,GK,1,90,0,0,0.00,0.00,0.00,0.00
West Ham,Arthur,Masuaku,S,1,15,0,0,0.00,0.00,0.00,0.00
West Ham,Pablo,Fornals,S,1,4,0,0,0.00,0.00,0.00,0.00
West Ham,Declan,Rice,M,1,90,0,0,0.00,1.00,0.00,0.12
West Ham,Sebastien,Haller,F,1,90,0,0,0.00,2.00,0.00,0.14
West Ham,Ryan,Fredericks,D,1,90,0,0,0.00,0.00,0.00,0.00
West Ham,Tomas,Soucek,M,1,86,0,0,2.09,1.05,0.36,0.10
Watford,Adam,Masina,D,1,90,1,0,2.00,1.00,0.10,0.08
Watford,Roberto,Pereyra,M,1,79,1,0,1.14,0.00,0.34,0.00
Watford,Danny,Welbeck,S,1,29,0,0,0.00,0.00,0.00,0.00
Watford,Adrian,Mariappa,D,1,90,0,0,0.00,0.00,0.00,0.00
Watford,Etienne,Capoue,M,1,90,0,0,1.00,1.00,0.01,0.05
Watford,Troy,Deeney,F,1,90,0,1,0.00,1.00,0.00,0.34
Watford,Craig,Cathcart,D,1,90,0,0,0.00,0.00,0.00,0.00
Watford,Gerard,Deulofeu,M,1,86,0,1,2.09,2.09,0.14,0.17
Watford,Ben,Foster,GK,1,90,0,0,0.00,0.00,0.00,0.00
Watford,Nathaniel,Chalobah,M,1,61,0,0,0.00,0.00,0.00,0.00
Watford,Isaac,Success,S,1,11,0,0,0.00,0.00,0.00,0.00
Watford,Christian,Kabasele,D,1,90,0,0,1.00,0.00,0.08,0.00
Watford,Abdoulaye,Doucoure,M,1,90,0,0,4.00,1.00,0.21,0.03
Watford,Ignacio,Pussetto,S,1,4,0,0,0.00,0.00,0.00,0.00
Bournemouth,Nathan,Ake,D,1,90,1,0,1.00,0.00,0.57,0.00
Bournemouth,Philip,Billing,M,1,90,1,0,2.00,2.00,0.42,0.18
Bournemouth,Simon,Francis,D,1,90,0,0,0.00,0.00,0.00,0.00
Bournemouth,Dan,Gosling,M,1,90,0,1,1.00,1.00,0.51,0.41
Bournemouth,Callum,Wilson,F,1,90,0,0,3.00,1.00,0.35,0.67
Bournemouth,Adam,Smith,D,1,90,0,0,0.00,1.00,0.00,0.02
Bournemouth,Ryan,Fraser,F,1,90,0,0,3.00,2.00,0.73,0.20
Bournemouth,Jefferson,Lerma,M,1,53,0,0,3.40,0.00,0.04,0.00
Bournemouth,Diego,Rico,D,1,90,0,0,0.00,0.00,0.00,0.00
Bournemouth,Harry,Wilson,F,1,90,0,0,4.00,1.00,0.15,0.51
Bournemouth,Aaron,Ramsdale,GK,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Mbwana,Samatta,F,1,90,1,0,3.00,2.00,0.59,0.07
Aston Villa,Jack,Grealish,F,1,90,0,0,5.00,5.00,0.24,0.28
Aston Villa,Matt,Targett,M,1,90,0,0,1.00,1.00,0.06,0.07
Aston Villa,Tyrone,Mings,D,1,90,0,0,2.00,0.00,0.10,0.00
Aston Villa,Keinan,Davis,S,1,30,0,0,9.00,0.00,0.20,0.00
Aston Villa,Jose,Reina,GK,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Frederic,Guilbert,M,1,90,0,0,1.00,2.00,0.07,0.09
Aston Villa,Anwar,El Ghazi,F,1,60,0,0,0.00,3.00,0.00,0.14
Aston Villa,Douglas,Luiz,M,1,90,0,0,0.00,2.00,0.00,0.09
Aston Villa,Kortney,Hause,D,1,90,0,0,0.00,1.00,0.00,0.13
Aston Villa,Bjorn,Engels,S,1,42,0,0,2.14,2.14,0.13,0.05
Aston Villa,Trezeguet,,S,1,8,0,0,0.00,0.00,0.00,0.00
Aston Villa,Ezri,Konsa Ngoyo,D,1,48,0,0,0.00,0.00,0.00,0.00
Aston Villa,Marvelous,Nakamba,M,1,82,0,0,2.20,0.00,0.07,0.00
Norwich,Mario,Vrancic,S,1,1,0,0,0.00,0.00,0.00,0.00
Norwich,Lukas,Rupp,M,1,90,0,0,1.00,2.00,0.74,0.21
Norwich,Alexander,Tettey,M,1,88,0,0,2.05,0.00,0.04,0.00
Norwich,Sam,Byram,D,1,90,0,0,4.00,0.00,0.68,0.00
Norwich,Tim,Krul,GK,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Emiliano,Buendia,S,1,21,0,0,0.00,0.00,0.00,0.00
Norwich,Ondrej,Duda,M,1,90,0,0,2.00,5.00,0.09,1.07
Norwich,Max,Aarons,D,1,90,0,0,1.00,2.00,0.06,0.76
Norwich,Grant,Hanley,D,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Kenny,McLean,M,1,90,0,0,2.00,1.00,0.09,0.06
Norwich,Todd,Cantwell,M,1,69,0,0,0.00,2.61,0.00,0.08
Norwich,Teemu,Pukki,F,1,90,0,0,5.00,0.00,0.64,0.00
Norwich,Onel,Hernandez,S,1,2,0,0,0.00,0.00,0.00,0.00
Norwich,Christoph,Zimmermann,D,1,90,0,0,2.00,0.00,0.09,0.00
