Team,First Name,Last Name,Pos,Apps,Min,G,A,Sh90,KP90,xG,xA
Manchester United,Jesse,Lingard,M,1,82,0,0,0.00,0.00,0.00,0.00
Manchester United,Andreas,Pereira,S,1,1,0,0,0.00,0.00,0.00,0.00
Manchester United,Luke,Shaw,D,1,90,0,0,0.00,2.00,0.00,0.04
Manchester United,Harry,Maguire,D,1,90,0,0,0.00,1.00,0.00,0.04
Manchester United,Paul,Pogba,M,1,90,0,0,2.00,1.00,0.78,0.02
Manchester United,Scott,McTominay,M,1,90,0,0,2.00,0.00,0.06,0.00
Manchester United,Aaron,Wan-Bissaka,D,1,90,0,0,1.00,0.00,0.02,0.00
Manchester United,Daniel,James,M,1,90,0,0,1.00,0.00,0.07,0.00
Manchester United,Victor,Lindelof,D,1,90,0,0,0.00,0.00,0.00,0.00
Manchester United,Mason,Greenwood,S,1,1,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Ruben,Neves,M,1,90,1,0,1.00,0.00,0.03,0.00
Wolverhampton Wanderers,Ryan,Bennett,D,1,90,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Adama,Traore,S,1,43,0,0,2.09,2.09,0.04,0.02
Wolverhampton Wanderers,Jonny,,M,1,90,0,0,1.00,0.00,0.02,0.00
Wolverhampton Wanderers,Joao,Moutinho,M,1,90,0,1,0.00,3.00,0.00,0.12
Wolverhampton Wanderers,Raul,Jimenez,F,1,90,0,0,2.00,0.00,0.11,0.00
Wolverhampton Wanderers,Patrick,Cutrone,S,1,1,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Pedro,Neto,S,1,3,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Rui,Patricio,GK,1,90,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Willy,Boly,D,1,90,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Conor,Coady,D,1,90,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Matt,Doherty,M,1,47,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Diogo,Jota,F,1,87,0,0,0.00,1.03,0.00,0.11
Wolverhampton Wanderers,Leander,Dendoncker,M,1,90,0,0,1.00,0.00,0.11,0.00
Sheffield United,John,Lundstram,M,1,90,1,0,2.00,1.00,0.51,0.58
Sheffield United,Phil,Jagielka,S,1,1,0,0,0.00,0.00,0.00,0.00
Sheffield United,Oliver,McBurnie,S,1,31,0,0,5.81,0.00,0.18,0.00
Sheffield United,Callum,Robinson,F,1,59,0,0,3.05,0.00,0.19,0.00
Sheffield United,Dean,Henderson,GK,1,90,0,0,0.00,0.00,0.00,0.00
Sheffield United,John,Egan,D,1,90,0,0,0.00,0.00,0.00,0.00
Sheffield United,Chris,Basham,D,1,90,0,0,0.00,1.00,0.00,0.01
Sheffield United,Jack,O'Connell,D,1,90,0,0,3.00,0.00,0.20,0.00
Sheffield United,George,Baldock,M,1,90,0,0,0.00,0.00,0.00,0.00
Sheffield United,Enda,Stevens,M,1,90,0,0,1.00,1.00,0.07,0.01
Sheffield United,John,Fleck,M,1,28,0,0,3.21,3.21,0.01,0.12
Sheffield United,Oliver,Norwood,M,1,90,0,0,1.00,5.00,0.02,0.28
Sheffield United,David,McGoldrick,F,1,90,0,0,2.00,0.00,0.65,0.00
Sheffield United,Luke,Freeman,S,1,62,0,0,1.45,1.45,0.02,0.09
Burnley,Ashley,Barnes,F,1,90,1,0,5.00,0.00,0.95,0.00
Burnley,Aaron,Lennon,S,1,17,0,0,0.00,0.00,0.00,0.00
Burnley,Ashley,Westwood,M,1,90,0,0,1.00,2.00,0.13,0.02
Burnley,Jack,Cork,M,1,90,0,0,2.00,0.00,0.12,0.00
Burnley,Jay,Rodriguez,S,1,28,0,0,3.21,0.00,0.02,0.00
Burnley,Erik,Pieters,D,1,90,0,0,1.00,0.00,0.02,0.00
Burnley,Matthew,Lowton,D,1,90,0,0,1.00,1.00,0.01,0.02
Burnley,Ben,Mee,D,1,90,0,0,2.00,2.00,0.02,0.14
Burnley,Johann,Berg Gudmundsson,M,1,73,0,0,0.00,4.93,0.00,0.44
Burnley,James,Tarkowski,D,1,90,0,0,1.00,0.00,0.01,0.00
Burnley,Chris,Wood,F,1,62,0,0,0.00,1.45,0.00,0.02
Burnley,Nick,Pope,GK,1,90,0,0,0.00,1.00,0.00,0.04
Burnley,Dwight,McNeil,M,1,90,0,0,4.00,1.00,0.10,0.13
Arsenal,Pierre-Emerick,Aubameyang,M,1,90,1,0,3.00,1.00,0.22,0.10
Arsenal,Alexandre,Lacazette,F,1,72,1,0,2.50,1.25,0.42,0.03
Arsenal,Bernd,Leno,GK,1,90,0,0,0.00,0.00,0.00,0.00
Arsenal,Sead,Kolasinac,S,1,18,0,0,0.00,0.00,0.00,0.00
Arsenal,Sokratis,,D,1,90,0,0,0.00,1.00,0.00,0.36
Arsenal,Nacho,Monreal,D,1,90,0,0,0.00,2.00,0.00,0.12
Arsenal,Lucas,Torreira,S,1,6,0,0,15.00,0.00,0.10,0.00
Arsenal,David,Luiz,D,1,90,0,0,0.00,0.00,0.00,0.00
Arsenal,Ainsley,Maitland-Niles,D,1,90,0,0,1.00,1.00,0.02,0.04
Arsenal,Dani,Ceballos,M,1,84,0,2,3.21,3.21,0.07,0.20
Arsenal,Nicolas,Pepe,S,1,43,0,0,2.09,6.28,0.04,0.16
Arsenal,Matteo,Guendouzi,M,1,90,0,0,1.00,0.00,0.08,0.00
Arsenal,Reiss,Nelson,M,1,47,0,0,3.83,1.91,0.19,0.02
Arsenal,Joe,Willock,M,1,90,0,0,1.00,2.00,0.03,0.12
Everton,Bernard,,M,1,90,1,0,2.00,3.00,0.18,0.18
Everton,Theo,Walcott,S,1,25,0,0,0.00,0.00,0.00,0.00
Everton,Seamus,Coleman,D,1,90,0,0,1.00,0.00,0.03,0.00
Everton,Gylfi,Sigurdsson,M,1,90,0,0,1.00,2.00,0.03,0.33
Everton,Jordan,Pickford,GK,1,90,0,0,0.00,0.00,0.00,0.00
Everton,Mason,Holgate,S,1,15,0,0,0.00,0.00,0.00,0.00
Everton,Moise,Kean,S,1,16,0,0,11.25,0.00,0.15,0.00
Everton,Michael,Keane,D,1,90,0,0,0.00,0.00,0.00,0.00
Everton,Lucas,Digne,D,1,75,0,1,3.60,2.40,0.10,0.07
Everton,Andre,Gomes,M,1,90,0,0,0.00,2.00,0.00,0.16
Everton,Jean-Philippe,Gbamin,M,1,90,0,0,0.00,0.00,0.00,0.00
Everton,Dominic,Calvert-Lewin,F,1,74,0,0,0.00,0.00,0.00,0.00
Everton,Richarlison,,M,1,65,0,0,4.15,0.00,0.34,0.00
Everton,Yerry,Mina,D,1,90,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Max,Meyer,M,1,68,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Joel,Ward,D,1,90,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Scott,Dann,D,1,90,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Connor,Wickham,S,1,5,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Wilfried,Zaha,F,1,90,0,0,1.00,1.00,0.04,0.02
Crystal Palace,Martin,Kelly,D,1,90,0,0,0.00,0.00,0.00,0.00
Crystal Palace,James,McCarthy,S,1,17,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Christian,Benteke,F,1,90,0,0,1.00,1.00,0.06,0.04
Crystal Palace,James,McArthur,M,1,85,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Patrick,van Aanholt,D,1,90,0,0,0.00,1.00,0.00,0.06
Crystal Palace,Jeffrey,Schlupp,S,1,22,0,0,4.09,0.00,0.06,0.00
Crystal Palace,Andros,Townsend,M,1,73,0,0,2.47,0.00,0.05,0.00
Crystal Palace,Vicente,Guaita,GK,1,90,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Luka,Milivojevic,M,1,90,0,0,1.00,1.00,0.04,0.03
Southampton,Danny,Ings,S,1,24,1,0,15.00,0.00,0.76,0.00
Southampton,Jannik,Vestergaard,D,1,90,0,0,0.00,1.00,0.00,0.08
Southampton,Pierre-Emile,Hjbjerg,M,1,90,0,0,3.00,0.00,0.07,0.00
Southampton,Nathan,Redmond,F,1,90,0,0,2.00,2.00,0.12,0.06
Southampton,Ryan,Bertrand,M,1,79,0,0,0.00,0.00,0.00,0.00
Southampton,Oriol,Romeu,M,1,66,0,0,0.00,1.36,0.00,0.26
Southampton,James,Ward-Prowse,M,1,90,0,0,0.00,2.00,0.00,0.47
Southampton,Maya,Yoshida,D,1,90,0,0,2.00,0.00,0.74,0.00
Southampton,Angus,Gunn,GK,1,90,0,0,0.00,0.00,0.00,0.00
Southampton,Jan,Bednarek,D,1,90,0,0,0.00,0.00,0.00,0.00
Southampton,Stuart,Armstrong,S,1,20,0,0,0.00,0.00,0.00,0.00
Southampton,Yan,Valery,M,1,90,0,0,1.00,1.00,0.13,0.56
Southampton,Che,Adams,F,1,70,0,0,2.57,1.29,0.31,0.36
Southampton,Moussa,Djenepo,S,1,11,0,0,0.00,0.00,0.00,0.00
Newcastle United,Jonjo,Shelvey,M,1,90,1,0,1.00,3.00,0.09,0.15
Newcastle United,Yoshinori,Muto,S,1,21,0,0,0.00,0.00,0.00,0.00
Newcastle United,Fabian,Schar,D,1,90,0,0,1.00,0.00,0.01,0.00
Newcastle United,Joelinton,,F,1,69,0,0,2.61,1.30,0.35,0.02
Newcastle United,Matt,Ritchie,M,1,90,0,0,3.00,2.00,0.07,0.24
Newcastle United,Ki,Sung-yueng,M,1,76,0,0,0.00,1.18,0.00,0.01
Newcastle United,Jamaal,Lascelles,D,1,90,0,0,1.00,0.00,0.10,0.00
Newcastle United,Paul,Dummett,D,1,90,0,0,1.00,0.00,0.01,0.00
Newcastle United,Emil,Krafth,M,1,90,0,0,1.00,0.00,0.20,0.00
Newcastle United,Isaac,Hayden,M,1,90,0,0,1.00,1.00,0.05,0.31
Newcastle United,Martin,Dubravka,GK,1,90,0,0,0.00,0.00,0.00,0.00
Newcastle United,Sean,Longstaff,S,1,14,0,1,0.00,6.43,0.00,0.09
Newcastle United,Miguel,Almiron,F,1,90,0,0,1.00,0.00,0.04,0.00
Brighton,Leandro,Trossard,F,1,86,1,0,4.19,0.00,0.55,0.00
Brighton,Pascal,Gro,F,1,68,0,0,1.32,6.62,0.08,0.84
Brighton,Glenn,Murray,F,1,75,0,0,1.20,1.20,0.46,0.46
Brighton,Martin,Montoya,M,1,90,0,0,0.00,1.00,0.00,0.29
Brighton,Mat,Ryan,GK,1,90,0,0,0.00,0.00,0.00,0.00
Brighton,Neal,Maupay,S,1,22,0,0,8.18,0.00,0.52,0.00
Brighton,Florin,Andone,S,1,15,0,0,0.00,6.00,0.00,0.06
Brighton,Aaron,Mooy,S,1,4,0,0,0.00,0.00,0.00,0.00
Brighton,Shane,Duffy,D,1,90,0,0,1.00,0.00,0.01,0.00
Brighton,Lewis,Dunk,D,1,90,0,0,1.00,0.00,0.02,0.00
Brighton,Solly,March,M,1,90,0,0,1.00,2.00,0.04,0.13
Brighton,Davy,Propper,M,1,90,0,0,1.00,1.00,0.29,0.06
Brighton,Dale,Stephens,M,1,90,0,0,2.00,0.00,0.03,0.00
Brighton,Dan,Burn,D,1,90,0,0,2.00,2.00,0.40,0.47
West Ham,Chicharito,,F,1,84,1,0,1.07,0.00,0.30,0.00
West Ham,Angelo,Ogbonna,D,1,90,0,0,0.00,0.00,0.00,0.00
West Ham,Michail,Antonio,S,1,43,0,0,6.28,0.00,0.48,0.00
West Ham,Manuel,Lanzini,M,1,90,0,1,1.00,4.00,0.02,0.53
West Ham,Carlos,Sanchez,S,1,6,0,0,0.00,0.00,0.00,0.00
West Ham,Lukasz,Fabianski,GK,1,90,0,0,0.00,0.00,0.00,0.00
West Ham,Jack,Wilshere,M,1,47,0,0,0.00,0.00,0.00,0.00
West Ham,Robert,Snodgrass,M,1,90,0,0,1.00,0.00,0.14,0.00
West Ham,Arthur,Masuaku,D,1,90,0,0,0.00,0.00,0.00,0.00
West Ham,Pablo,Fornals,M,1,78,0,0,1.15,0.00,0.03,0.00
West Ham,Issa,Diop,D,1,90,0,0,0.00,1.00,0.00,0.41
West Ham,Declan,Rice,M,1,90,0,0,1.00,1.00,0.03,0.02
West Ham,Andriy,Yarmolenko,S,1,12,0,0,0.00,0.00,0.00,0.00
West Ham,Ryan,Fredericks,D,1,90,0,0,0.00,1.00,0.00,0.02
Watford,Danny,Welbeck,S,1,21,0,0,0.00,0.00,0.00,0.00
Watford,Jose,Holebas,D,1,90,0,0,0.00,1.00,0.00,0.04
Watford,Etienne,Capoue,M,1,85,0,0,2.12,0.00,0.04,0.00
Watford,Troy,Deeney,F,1,90,0,0,2.00,1.00,0.47,0.02
Watford,Craig,Cathcart,D,1,90,0,0,0.00,0.00,0.00,0.00
Watford,Gerard,Deulofeu,F,1,81,0,0,0.00,2.22,0.00,0.44
Watford,Tom,Cleverley,S,1,9,0,0,0.00,0.00,0.00,0.00
Watford,Ben,Foster,GK,1,90,0,0,0.00,0.00,0.00,0.00
Watford,Craig,Dawson,D,1,90,0,0,1.00,0.00,0.04,0.00
Watford,Andre,Gray,S,1,5,0,0,0.00,18.00,0.00,0.05
Watford,Roberto,Pereyra,M,1,90,0,0,2.00,0.00,0.29,0.00
Watford,Abdoulaye,Doucoure,M,1,90,0,0,1.00,1.00,0.35,0.27
Watford,Kiko,Femenia,D,1,90,0,0,0.00,0.00,0.00,0.00
Watford,Will,Hughes,M,1,69,0,0,0.00,0.00,0.00,0.00
Bournemouth,Joshua,King,M,1,90,1,0,2.00,0.00,0.84,0.00
Bournemouth,Harry,Wilson,M,1,79,1,0,5.70,0.00,0.25,0.00
Bournemouth,Steve,Cook,D,1,90,0,0,0.00,0.00,0.00,0.00
Bournemouth,Charlie,Daniels,D,1,90,0,0,0.00,2.00,0.00,0.14
Bournemouth,Andrew,Surman,S,1,41,0,0,0.00,0.00,0.00,0.00
Bournemouth,Callum,Wilson,F,1,90,0,0,1.00,5.00,0.05,0.27
Bournemouth,Nathan,Ake,D,1,90,0,0,1.00,0.00,0.05,0.00
Bournemouth,Adam,Smith,D,1,90,0,0,0.00,0.00,0.00,0.00
Bournemouth,Dominic,Solanke,S,1,11,0,0,0.00,8.18,0.00,0.33
Bournemouth,Ryan,Fraser,M,1,90,0,0,2.00,2.00,0.42,0.10
Bournemouth,Jefferson,Lerma,M,1,90,0,0,0.00,0.00,0.00,0.00
Bournemouth,Aaron,Ramsdale,GK,1,90,0,0,0.00,0.00,0.00,0.00
Bournemouth,Philip,Billing,M,1,49,0,0,1.84,0.00,0.02,0.00
Aston Villa,Douglas,Luiz,M,1,90,1,0,2.00,1.00,0.04,0.02
Aston Villa,Jack,Grealish,M,1,90,0,1,2.00,6.00,0.36,0.30
Aston Villa,Neil,Taylor,D,1,90,0,0,2.00,1.00,0.10,0.06
Aston Villa,Tyrone,Mings,D,1,90,0,0,0.00,1.00,0.00,0.07
Aston Villa,Keinan,Davis,S,1,1,0,0,0.00,0.00,0.00,0.00
Aston Villa,Tom,Heaton,GK,1,90,0,0,0.00,0.00,0.00,0.00
Aston Villa,Ahmed,Elmohamady,D,1,90,0,0,0.00,5.00,0.00,0.52
Aston Villa,Jota,,S,1,12,0,0,7.50,7.50,0.02,0.05
Aston Villa,Anwar,El Ghazi,F,1,78,0,0,3.46,0.00,0.29,0.00
Aston Villa,Bjorn,Engels,D,1,90,0,0,1.00,0.00,0.07,0.00
Aston Villa,Trezeguet,,F,1,90,0,0,3.00,0.00,0.54,0.00
Aston Villa,John,McGinn,M,1,90,0,0,6.00,2.00,0.11,0.04
Aston Villa,Wesley,,F,1,90,0,0,2.00,1.00,0.12,0.41
Norwich,Teemu,Pukki,F,1,90,3,0,7.00,1.00,1.13,0.57
Norwich,Mario,Vrancic,S,1,4,0,0,22.50,22.50,0.11,0.10
Norwich,Alexander,Tettey,S,1,1,0,0,0.00,0.00,0.00,0.00
Norwich,Sam,Byram,S,1,1,0,0,0.00,0.00,0.00,0.00
Norwich,Tim,Krul,GK,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Moritz,Leitner,M,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Emiliano,Buendia,M,1,90,0,0,1.00,4.00,0.07,0.25
Norwich,Max,Aarons,D,1,90,0,0,1.00,1.00,0.08,0.27
Norwich,Ben,Godfrey,D,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Grant,Hanley,D,1,90,0,0,1.00,0.00,0.03,0.00
Norwich,Jamal,Lewis,D,1,90,0,0,0.00,0.00,0.00,0.00
Norwich,Tom,Trybull,M,1,89,0,0,1.01,1.01,0.03,0.05
Norwich,Marco,Stiepermann,M,1,86,0,0,2.09,1.05,0.07,0.14
Norwich,Todd,Cantwell,M,1,90,0,2,1.00,5.00,0.57,0.67
