Team,First Name,Last Name,Pos,Apps,Min,G,A,Sh90,KP90,xG,xA
Liverpool,Jordan,Henderson,M,1,90,1,0,1.00,1.00,0.06,0.06
Liverpool,Mohamed,Salah,F,1,88,1,0,7.16,1.02,1.06,0.04
Liverpool,Roberto,Firmino,F,1,90,0,0,4.00,1.00,0.64,0.05
Liverpool,Divock,Origi,S,1,1,0,0,0.00,0.00,0.00,0.00
Liverpool,James,Milner,S,1,10,0,0,0.00,0.00,0.00,0.00
Liverpool,Dejan,Lovren,D,1,90,0,0,1.00,0.00,0.01,0.00
Liverpool,Georginio,Wijnaldum,M,1,80,0,0,1.13,0.00,0.04,0.00
Liverpool,Virgil,van Dijk,D,1,90,0,0,1.00,0.00,0.05,0.00
Liverpool,Sadio,Mane,F,1,90,0,0,2.00,2.00,0.19,0.05
Liverpool,Joseph,Gomez,S,1,2,0,0,0.00,0.00,0.00,0.00
Liverpool,Alisson,,GK,1,90,0,0,0.00,0.00,0.00,0.00
Liverpool,Andrew,Robertson,D,1,90,0,0,1.00,2.00,0.03,0.47
Liverpool,Trent,Alexander-Arnold,D,1,90,0,0,2.00,7.00,0.09,0.45
Liverpool,Fabinho,,M,1,90,0,0,1.00,2.00,0.02,0.12
Manchester City,Ilkay,Gundogan,M,1,90,1,0,2.00,2.00,0.13,0.16
Manchester City,Kevin,De Bruyne,M,1,77,1,0,3.51,3.51,0.06,0.15
Manchester City,Raheem,Sterling,F,1,77,1,0,4.68,3.51,0.62,0.85
Manchester City,John,Stones,D,1,90,0,0,1.00,0.00,0.02,0.00
Manchester City,Fernandinho,,D,1,88,0,0,2.05,0.00,0.07,0.00
Manchester City,David,Silva,M,1,90,0,0,2.00,2.00,0.48,0.15
Manchester City,Sergio,Aguero,S,1,13,0,0,0.00,0.00,0.00,0.00
Manchester City,Angelino,,S,1,16,0,0,0.00,0.00,0.00,0.00
Manchester City,Joao,Cancelo,D,1,90,0,0,1.00,0.00,0.02,0.00
Manchester City,Benjamin,Mendy,D,1,74,0,1,2.43,1.22,0.12,0.02
Manchester City,Bernardo,Silva,F,1,90,0,0,2.00,4.00,0.57,0.19
Manchester City,Gabriel,Jesus,F,1,90,0,0,4.00,2.00,1.03,0.13
Manchester City,Ederson,,GK,1,90,0,0,0.00,0.00,0.00,0.00
Manchester City,Phil,Foden,S,1,13,0,0,13.85,20.77,0.14,0.20
Leicester,Jamie,Vardy,F,1,90,3,0,5.00,0.00,1.98,0.00
Leicester,Ayoze,Perez,M,1,76,3,0,8.29,1.18,0.98,0.51
Leicester,Ben,Chilwell,D,1,90,1,2,3.00,6.00,0.34,0.95
Leicester,Youri,Tielemans,M,1,90,1,1,2.00,3.00,0.14,0.22
Leicester,James,Maddison,M,1,90,1,0,2.00,0.00,0.19,0.00
Leicester,Kasper,Schmeichel,GK,1,90,0,0,0.00,0.00,0.00,0.00
Leicester,Marc,Albrighton,S,1,16,0,0,5.63,5.63,0.02,0.04
Leicester,Demarai,Gray,S,1,14,0,0,0.00,0.00,0.00,0.00
Leicester,Jonny,Evans,D,1,90,0,0,1.00,0.00,0.51,0.00
Leicester,Ricardo,Pereira,D,1,90,0,0,0.00,0.00,0.00,0.00
Leicester,Caglar,Soyuncu,D,1,90,0,0,0.00,0.00,0.00,0.00
Leicester,Wilfred,Ndidi,M,1,90,0,0,1.00,1.00,0.03,0.02
Leicester,Harvey,Barnes,M,1,74,0,1,3.65,4.86,0.23,0.67
Chelsea,Christian,Pulisic,M,1,90,3,0,5.00,3.00,0.43,0.20
Chelsea,Willian,,M,1,73,1,1,4.93,3.70,0.22,0.17
Chelsea,Olivier,Giroud,S,1,19,0,0,0.00,0.00,0.00,0.00
Chelsea,Cesar,Azpilicueta,D,1,90,0,0,0.00,1.00,0.00,0.02
Chelsea,Tammy,Abraham,F,1,71,0,1,1.27,1.27,0.07,0.11
Chelsea,Fikayo,Tomori,D,1,90,0,0,0.00,1.00,0.00,0.02
Chelsea,Kurt,Zouma,D,1,90,0,0,0.00,0.00,0.00,0.00
Chelsea,Jorginho,,M,1,90,0,0,0.00,0.00,0.00,0.00
Chelsea,Marcos,Alonso,D,1,64,0,0,0.00,0.00,0.00,0.00
Chelsea,Mateo,Kovacic,M,1,90,0,0,1.00,1.00,0.03,0.04
Chelsea,Kepa,,GK,1,90,0,0,0.00,0.00,0.00,0.00
Chelsea,Callum,Hudson-Odoi,S,1,17,0,0,5.29,5.29,0.04,0.02
Chelsea,Mason,Mount,M,1,90,0,1,3.00,1.00,0.18,0.13
Chelsea,Reece,James,S,1,26,0,0,3.46,0.00,0.02,0.00
Manchester United,Anthony,Martial,F,1,78,1,0,4.62,1.15,2.34,0.12
Manchester United,Marcus,Rashford,M,1,90,1,1,6.00,2.00,1.48,1.11
Manchester United,Scott,McTominay,M,1,90,1,0,2.00,0.00,0.08,0.00
Manchester United,David,de Gea,GK,1,90,0,0,0.00,0.00,0.00,0.00
Manchester United,Jesse,Lingard,S,1,7,0,0,12.86,12.86,0.04,0.34
Manchester United,Ashley,Young,D,1,90,0,0,0.00,1.00,0.00,0.02
Manchester United,Andreas,Pereira,M,1,85,0,0,2.12,3.18,0.04,0.17
Manchester United,Harry,Maguire,D,1,90,0,0,2.00,2.00,0.15,0.13
Manchester United,Aaron,Wan-Bissaka,D,1,90,0,0,0.00,0.00,0.00,0.00
Manchester United,Daniel,James,M,1,83,0,1,0.00,2.17,0.00,0.45
Manchester United,Victor,Lindelof,D,1,90,0,0,0.00,0.00,0.00,0.00
Manchester United,Fred,,M,1,90,0,0,3.00,0.00,0.06,0.00
Manchester United,James,Garner,S,1,5,0,0,0.00,0.00,0.00,0.00
Manchester United,Mason,Greenwood,S,1,12,0,0,7.50,0.00,0.34,0.00
Wolverhampton Wanderers,Jonny,,M,1,86,1,0,1.05,2.09,0.50,0.16
Wolverhampton Wanderers,Adama,Traore,M,1,90,0,0,1.00,2.00,0.10,0.35
Wolverhampton Wanderers,Joao,Moutinho,M,1,90,0,0,1.00,2.00,0.03,0.09
Wolverhampton Wanderers,Romain,Saiss,D,1,90,0,0,0.00,2.00,0.00,0.06
Wolverhampton Wanderers,Raul,Jimenez,F,1,90,0,0,2.00,2.00,0.05,0.70
Wolverhampton Wanderers,Pedro,Neto,S,1,18,0,0,5.00,0.00,0.02,0.00
Wolverhampton Wanderers,Rui,Patricio,GK,1,90,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Conor,Coady,D,1,90,0,0,0.00,0.00,0.00,0.00
Wolverhampton Wanderers,Matt,Doherty,D,1,90,0,0,3.00,1.00,0.68,0.02
Wolverhampton Wanderers,Ruben,Neves,M,1,90,0,0,1.00,0.00,0.01,0.00
Wolverhampton Wanderers,Diogo,Jota,F,1,72,0,0,3.75,0.00,0.54,0.00
Wolverhampton Wanderers,Ruben,Vinagre,S,1,4,0,0,0.00,22.50,0.00,0.05
Wolverhampton Wanderers,Leander,Dendoncker,M,1,90,0,0,0.00,0.00,0.00,0.00
Sheffield United,Lys,Mousset,S,1,26,1,0,3.46,0.00,0.06,0.00
Sheffield United,Muhamed,Besic,S,1,8,0,0,0.00,0.00,0.00,0.00
Sheffield United,Callum,Robinson,F,1,55,0,0,0.00,1.64,0.00,0.05
Sheffield United,Dean,Henderson,GK,1,90,0,0,0.00,0.00,0.00,0.00
Sheffield United,John,Egan,D,1,90,0,0,0.00,0.00,0.00,0.00
Sheffield United,Chris,Basham,D,1,90,0,0,0.00,0.00,0.00,0.00
Sheffield United,Jack,O'Connell,D,1,90,0,0,1.00,2.00,0.02,0.74
Sheffield United,George,Baldock,M,1,90,0,0,2.00,0.00,0.12,0.00
Sheffield United,Enda,Stevens,M,1,90,0,1,1.00,1.00,0.05,0.06
Sheffield United,John,Lundstram,M,1,90,0,0,2.00,1.00,0.20,0.05
Sheffield United,John,Fleck,M,1,90,0,0,0.00,3.00,0.00,0.16
Sheffield United,Oliver,Norwood,M,1,64,0,0,0.00,0.00,0.00,0.00
Sheffield United,David,McGoldrick,F,1,82,0,0,3.29,1.10,0.80,0.08
Sheffield United,Billy,Sharp,S,1,35,0,0,0.00,0.00,0.00,0.00
Burnley,Jay,Rodriguez,F,1,90,1,0,3.00,0.00,0.20,0.00
Burnley,Dwight,McNeil,M,1,90,1,0,2.00,2.00,0.05,0.12
Burnley,Ashley,Westwood,M,1,90,0,0,1.00,0.00,0.11,0.00
Burnley,Jack,Cork,M,1,90,0,0,0.00,1.00,0.00,0.27
Burnley,Robbie,Brady,S,1,5,0,2,0.00,54.00,0.00,0.09
Burnley,Erik,Pieters,D,1,90,0,0,1.00,0.00,0.03,0.00
Burnley,Matej,Vydra,S,1,26,0,0,6.92,0.00,0.09,0.00
Burnley,Matthew,Lowton,D,1,90,0,0,0.00,1.00,0.00,0.05
Burnley,Ben,Mee,D,1,90,0,0,0.00,1.00,0.00,0.75
Burnley,James,Tarkowski,D,1,90,0,0,0.00,1.00,0.00,0.67
Burnley,Jeff,Hendrick,M,1,85,0,0,0.00,1.06,0.00,0.11
Burnley,Ashley,Barnes,F,1,64,0,0,5.63,1.41,1.75,0.11
Burnley,Nick,Pope,GK,1,90,0,0,0.00,0.00,0.00,0.00
Arsenal,Sokratis,,D,1,90,1,0,1.00,0.00,0.08,0.00
Arsenal,David,Luiz,D,1,90,1,0,2.00,0.00,0.81,0.00
Arsenal,Bernd,Leno,GK,1,90,0,0,0.00,0.00,0.00,0.00
Arsenal,Granit,Xhaka,M,1,64,0,1,0.00,1.41,0.00,0.08
Arsenal,Pierre-Emerick,Aubameyang,F,1,90,0,0,2.00,1.00,0.16,0.09
Arsenal,Sead,Kolasinac,S,1,12,0,0,0.00,0.00,0.00,0.00
Arsenal,Calum,Chambers,D,1,90,0,0,1.00,0.00,0.08,0.00
Arsenal,Dani,Ceballos,M,1,90,0,0,0.00,1.00,0.00,0.02
Arsenal,Alexandre,Lacazette,F,1,90,0,0,5.00,1.00,0.24,0.10
Arsenal,Nicolas,Pepe,M,1,90,0,0,2.00,4.00,0.16,0.10
Arsenal,Matteo,Guendouzi,M,1,90,0,0,1.00,2.00,0.02,0.18
Arsenal,Bukayo,Saka,S,1,26,0,0,0.00,0.00,0.00,0.00
Arsenal,Kieran,Tierney,D,1,78,0,0,1.15,1.15,0.02,0.12
Everton,Dominic,Calvert-Lewin,S,1,14,1,0,6.43,0.00,0.31,0.00
Everton,Alex,Iwobi,M,1,76,0,0,3.55,0.00,0.07,0.00
Everton,Theo,Walcott,M,1,76,0,0,3.55,0.00,0.46,0.00
Everton,Gylfi,Sigurdsson,S,1,61,0,0,1.48,0.00,0.02,0.00
Everton,Jordan,Pickford,GK,1,90,0,0,0.00,0.00,0.00,0.00
Everton,Fabian,Delph,S,1,14,0,0,0.00,0.00,0.00,0.00
Everton,Mason,Holgate,D,1,90,0,1,0.00,1.00,0.00,0.31
Everton,Tom,Davies,M,1,90,0,0,0.00,0.00,0.00,0.00
Everton,Michael,Keane,D,1,90,0,0,0.00,0.00,0.00,0.00
Everton,Lucas,Digne,D,1,90,0,0,0.00,3.00,0.00,0.22
Everton,Andre,Gomes,M,1,90,0,0,0.00,0.00,0.00,0.00
Everton,Djibril,Sidibe,D,1,90,0,0,0.00,1.00,0.00,0.02
Everton,Richarlison,,F,1,90,0,0,2.00,2.00,0.19,0.41
Everton,Bernard,,M,1,29,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Jordan,Ayew,F,1,84,1,0,3.21,1.07,0.68,0.12
Crystal Palace,Luka,Milivojevic,M,1,90,1,0,1.00,0.00,0.76,0.00
Crystal Palace,Wayne,Hennessey,GK,1,90,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Joel,Ward,D,1,90,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Wilfried,Zaha,M,1,90,0,0,3.00,0.00,0.21,0.00
Crystal Palace,James,Tomkins,D,1,90,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Cheikhou,Kouyate,M,1,90,0,0,0.00,1.00,0.00,0.06
Crystal Palace,James,McCarthy,S,1,1,0,0,0.00,0.00,0.00,0.00
Crystal Palace,Christian,Benteke,S,1,6,0,0,0.00,15.00,0.00,0.07
Crystal Palace,James,McArthur,M,1,90,0,1,1.00,2.00,0.02,0.59
Crystal Palace,Gary,Cahill,D,1,90,0,0,1.00,0.00,0.04,0.00
Crystal Palace,Patrick,van Aanholt,D,1,90,0,0,1.00,2.00,0.06,0.06
