id,fixture_id,stats.minutes,stats.goals_scored,stats.assists,stats.clean_sheets,stats.goals_conceded,stats.own_goals,stats.penalties_saved,stats.penalties_missed,stats.yellow_cards,stats.red_cards,stats.saves,stats.bonus,stats.bps,stats.influence,stats.creativity,stats.threat,stats.ict_index,stats.total_points,stats.in_dreamteam,gw
14,161,90,0,0,0,3,0,0,0,0,0,4,0,16,26.4,0.0,0.0,2.6,2,False,17
27,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,17
47,164,90,0,0,0,1,0,0,0,0,0,3,0,15,27.0,0.0,0.0,2.7,3,False,17
48,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,17
72,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,17
73,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,17
74,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,17
93,162,90,0,0,1,0,0,0,0,0,0,0,0,21,1.6,0.0,0.0,0.2,6,False,17
94,168,90,0,0,0,2,0,0,0,0,0,1,0,11,11.8,0.0,0.0,1.2,1,False,17
95,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,17
111,163,90,0,0,0,1,0,0,0,0,0,1,0,13,12.4,0.0,0.0,1.2,2,False,17
112,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,17
131,164,90,0,0,0,1,0,0,0,0,0,9,3,29,58.2,0.0,0.0,5.8,8,False,17
132,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,17
148,167,90,0,0,0,1,0,0,0,0,0,7,1,23,38.0,0.0,0.0,3.8,5,False,17
149,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,17
168,165,90,0,0,0,1,0,0,0,0,0,2,0,12,15.6,0.0,0.0,1.6,2,False,17
169,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,17
170,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,17
189,166,90,0,0,1,0,0,0,0,0,0,2,0,25,20.8,0.0,0.0,2.1,6,False,17
190,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,17
212,161,90,0,0,1,0,0,0,0,0,0,1,0,23,12.0,0.0,0.0,1.2,6,False,17
