id,fixture_id,stats.minutes,stats.goals_scored,stats.assists,stats.clean_sheets,stats.goals_conceded,stats.own_goals,stats.penalties_saved,stats.penalties_missed,stats.yellow_cards,stats.red_cards,stats.saves,stats.bonus,stats.bps,stats.influence,stats.creativity,stats.threat,stats.ict_index,stats.total_points,stats.in_dreamteam,gw
14,91,90,0,0,0,2,0,0,0,0,0,2,0,13,18.4,0.0,0.0,1.8,1,False,10
27,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
47,92,90,0,0,0,2,0,0,0,0,0,5,2,27,37.2,0.0,0.0,3.7,4,False,10
48,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
72,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
73,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
74,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
93,93,90,0,0,0,4,0,0,0,0,0,3,0,14,21.6,0.0,0.0,2.2,1,False,10
94,95,90,0,0,0,3,0,0,0,0,0,5,0,21,48.4,0.0,0.0,4.8,2,False,10
95,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
111,93,90,0,0,0,2,0,0,0,0,0,3,0,14,24.2,0.0,0.0,2.4,2,False,10
112,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
131,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
132,91,90,0,0,0,2,0,0,0,0,0,4,0,15,32.2,0.0,0.0,3.2,2,False,10
148,92,90,0,0,0,3,0,0,0,0,0,2,0,14,11.6,0.0,0.0,1.2,1,False,10
149,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
168,98,90,0,0,1,0,0,0,0,0,0,3,0,27,22.8,0.0,0.0,2.3,7,False,10
169,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
170,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
189,94,90,0,0,0,1,0,0,0,0,0,3,0,17,25.2,0.0,0.0,2.5,3,False,10
190,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
212,95,90,0,0,1,0,0,0,0,0,0,5,2,32,35.4,3.0,0.0,3.8,9,False,10
213,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
235,97,90,0,0,0,1,0,0,0,0,0,2,0,11,14.0,0.0,0.0,1.4,2,False,10
236,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
237,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
262,96,90,0,0,0,1,0,0,0,0,0,4,0,16,25.0,0.0,0.0,2.5,3,False,10
263,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
264,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
280,97,90,0,0,0,3,0,2,0,0,0,8,3,54,102.8,0.0,0.0,10.3,16,True,10
281,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
299,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
317,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
318,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
319,98,90,0,0,0,9,0,0,0,0,0,6,0,22,46.8,0.0,0.0,4.7,0,False,10
340,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
341,94,90,0,0,0,2,0,0,0,0,0,12,3,39,88.0,10.0,0.0,9.8,8,False,10
366,99,90,0,0,1,0,0,0,0,0,0,5,3,32,35.8,0.0,0.0,3.6,10,False,10
367,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
388,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
411,96,90,0,0,0,1,0,0,0,0,0,1,0,9,9.4,0.0,0.0,0.9,2,False,10
412,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
413,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
427,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
429,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
436,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
449,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
450,100,90,0,0,0,1,0,0,0,0,0,2,0,13,19.0,0.0,0.0,1.9,2,False,10
471,100,90,0,0,0,1,0,0,0,0,0,3,0,15,21.4,0.0,0.0,2.1,3,False,10
474,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
479,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
494,99,90,0,0,1,0,0,0,0,0,0,3,1,29,22.0,0.0,0.0,2.2,8,False,10
495,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
513,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
521,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
526,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
530,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
531,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
543,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
548,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
551,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
553,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
555,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
556,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
558,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
2,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
3,91,15,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.7,0.0,0.0,1,False,10
4,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
5,91,90,1,0,0,2,0,0,0,0,0,0,0,27,58.8,0.3,19.0,7.8,7,False,10
6,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
7,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
8,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
9,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
10,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
22,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
23,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,10
