id,fixture_id,stats.minutes,stats.goals_scored,stats.assists,stats.clean_sheets,stats.goals_conceded,stats.own_goals,stats.penalties_saved,stats.penalties_missed,stats.yellow_cards,stats.red_cards,stats.saves,stats.bonus,stats.bps,stats.influence,stats.creativity,stats.threat,stats.ict_index,stats.total_points,stats.in_dreamteam,gw
14,121,90,0,0,0,2,0,1,0,0,0,4,2,30,43.6,0.0,0.0,4.4,9,False,13
27,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
47,124,90,0,0,0,2,0,0,0,0,0,7,0,23,52.0,0.0,0.0,5.2,3,False,13
48,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
72,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
73,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
74,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
93,129,90,0,0,1,0,0,0,0,0,0,4,2,33,28.4,10.0,0.0,3.8,9,False,13
94,122,90,0,0,1,0,0,0,0,0,0,5,0,32,34.4,0.0,0.0,3.4,7,False,13
95,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
111,127,90,0,0,0,2,0,0,0,0,0,2,0,15,15.8,0.0,0.0,1.6,1,False,13
112,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
131,125,90,0,0,0,2,0,0,0,0,0,2,0,13,20.2,0.0,0.0,2.0,1,False,13
132,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
148,126,90,0,0,0,2,0,0,0,0,0,3,0,16,27.4,0.0,0.0,2.7,2,False,13
149,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
168,124,90,0,0,1,0,0,0,0,0,0,0,0,19,2.4,0.0,0.0,0.2,6,False,13
169,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
170,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
189,125,90,0,0,0,1,0,0,0,0,0,5,0,20,24.8,0.0,0.0,2.5,3,False,13
190,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
212,127,90,0,0,0,1,0,0,0,0,0,1,0,14,12.6,0.0,0.0,1.3,2,False,13
213,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
235,128,90,0,0,0,3,0,0,0,0,0,5,0,20,31.4,0.0,0.0,3.1,2,False,13
236,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
237,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
262,122,90,0,0,0,2,0,0,0,0,0,6,0,23,44.8,0.0,0.0,4.5,3,False,13
263,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
264,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
280,126,90,0,0,1,0,0,0,0,0,0,7,3,37,47.4,0.0,0.0,4.7,11,True,13
281,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
299,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
317,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
318,121,90,0,0,0,2,0,0,0,0,0,3,0,15,27.2,0.0,0.0,2.7,2,False,13
319,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
340,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
341,130,90,0,0,0,2,0,0,0,0,0,3,0,13,18.4,0.0,0.0,1.8,2,False,13
366,129,90,0,0,0,3,0,0,0,0,0,2,0,12,17.8,0.0,0.0,1.8,1,False,13
367,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
388,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
411,123,90,0,0,0,1,0,0,0,0,0,2,0,13,14.4,0.0,0.0,1.4,2,False,13
412,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
413,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
427,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
429,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
436,128,90,0,0,0,3,0,0,0,0,0,2,0,9,7.8,0.0,0.0,0.8,1,False,13
449,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
450,130,90,0,0,0,3,0,0,0,0,0,3,0,14,26.0,0.0,0.0,2.6,2,False,13
471,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
474,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
479,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
494,123,90,0,0,0,2,0,0,0,0,0,5,0,19,36.4,0.0,0.0,3.6,2,False,13
495,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
513,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
521,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
526,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
530,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
531,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,13
