id,fixture_id,stats.minutes,stats.goals_scored,stats.assists,stats.clean_sheets,stats.goals_conceded,stats.own_goals,stats.penalties_saved,stats.penalties_missed,stats.yellow_cards,stats.red_cards,stats.saves,stats.bonus,stats.bps,stats.influence,stats.creativity,stats.threat,stats.ict_index,stats.total_points,stats.in_dreamteam,gw
14,201,90,0,0,1,0,0,0,0,0,0,4,2,33,35.8,0.0,0.0,3.6,9,True,21
27,203,5,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.0,0.0,0.1,1,False,21
47,202,90,0,0,0,1,0,0,0,0,0,3,0,17,25.4,0.0,0.0,2.5,3,False,21
48,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
72,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
73,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
74,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
93,203,90,0,0,0,2,0,0,0,0,0,4,0,16,29.8,0.0,0.0,3.0,2,False,21
94,203,84,0,0,0,1,0,0,0,0,0,0,0,7,1.6,0.0,0.0,0.2,2,False,21
95,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
111,202,90,0,0,0,1,0,0,0,0,0,4,0,15,31.8,0.0,0.0,3.2,3,False,21
112,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
131,207,90,0,0,0,1,0,0,0,0,0,3,0,13,18.8,0.0,0.0,1.9,3,False,21
132,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
148,205,90,0,0,0,2,0,0,0,0,0,5,0,19,43.4,0.0,0.0,4.3,2,False,21
149,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
168,206,90,0,0,1,0,0,0,0,0,0,2,0,24,15.0,0.0,0.0,1.5,6,False,21
169,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
170,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
189,204,90,0,0,1,0,0,0,0,0,0,2,0,25,17.4,0.0,0.0,1.7,6,False,21
190,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
212,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
213,205,90,0,0,0,1,0,0,0,0,0,1,0,9,11.0,0.0,0.0,1.1,2,False,21
235,201,90,0,0,0,2,0,0,0,0,0,2,0,11,16.0,0.0,0.0,1.6,1,False,21
236,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
237,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
262,206,90,0,0,0,3,0,0,0,0,0,6,0,21,53.4,0.0,0.0,5.3,3,False,21
263,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
264,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
280,207,90,0,0,0,1,0,0,0,0,0,2,0,11,19.8,0.0,0.0,2.0,2,False,21
281,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
299,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
317,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
318,208,90,0,0,1,0,0,0,0,0,0,5,1,31,33.8,0.0,0.0,3.4,8,False,21
319,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
340,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
341,208,90,0,0,0,1,0,0,0,0,0,2,0,11,19.8,0.0,0.0,2.0,2,False,21
366,209,90,0,0,0,1,0,0,0,1,0,3,0,12,22.4,0.0,0.0,2.2,2,False,21
367,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
388,210,90,0,0,1,0,0,0,0,0,0,2,0,24,17.6,0.0,0.0,1.8,6,False,21
411,209,90,0,0,0,2,0,0,0,0,0,1,0,11,11.6,0.0,0.0,1.2,1,False,21
412,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
413,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
427,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
429,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
436,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
449,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
450,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
471,204,90,0,0,0,2,0,0,0,0,0,5,0,17,41.4,0.0,0.0,4.1,2,False,21
474,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
479,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
494,210,90,0,0,0,4,0,0,0,0,0,3,0,17,28.8,0.0,0.0,2.9,1,False,21
495,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
513,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
521,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
526,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
530,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,21
