id,fixture_id,stats.minutes,stats.goals_scored,stats.assists,stats.clean_sheets,stats.goals_conceded,stats.own_goals,stats.penalties_saved,stats.penalties_missed,stats.yellow_cards,stats.red_cards,stats.saves,stats.bonus,stats.bps,stats.influence,stats.creativity,stats.threat,stats.ict_index,stats.total_points,stats.in_dreamteam,gw
14,221,90,0,0,0,1,0,0,0,0,0,2,0,14,16.6,0.0,0.0,1.7,2,False,23
27,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
47,222,90,0,0,0,1,0,0,0,0,0,2,0,14,17.4,0.0,0.0,1.7,2,False,23
48,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
72,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
73,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
74,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
93,223,90,0,0,0,1,0,1,0,0,0,7,3,40,74.2,0.0,0.0,7.4,12,False,23
94,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
95,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
111,226,90,0,0,0,1,0,0,0,0,0,1,0,8,6.0,0.0,0.0,0.6,2,False,23
112,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
131,225,90,0,0,0,2,0,0,0,0,0,4,0,17,35.2,0.0,0.0,3.5,2,False,23
132,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
148,230,90,0,0,0,1,0,0,0,0,0,4,0,16,28.4,0.0,0.0,2.8,3,False,23
149,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
168,223,90,0,0,0,2,0,0,0,0,0,3,0,14,24.0,0.0,0.0,2.4,2,False,23
169,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
170,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
189,224,90,0,1,1,0,0,0,0,0,0,4,3,44,43.2,10.0,0.0,5.3,13,False,23
190,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
212,225,90,0,0,0,2,0,0,0,0,0,2,0,12,18.2,0.0,0.0,1.8,1,False,23
213,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
235,224,90,0,0,0,2,0,0,0,1,0,3,0,11,16.8,0.0,0.0,1.7,1,False,23
236,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
237,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
262,226,90,0,0,1,0,0,0,0,0,0,3,1,28,21.0,0.0,0.0,2.1,8,False,23
263,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
264,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
280,227,90,0,0,1,0,0,0,0,1,0,3,1,24,27.0,0.0,0.0,2.7,7,False,23
281,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
299,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
317,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
318,228,90,0,0,0,3,0,0,0,0,0,1,0,9,11.0,0.0,0.0,1.1,1,False,23
319,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,23
