id,fixture_id,stats.minutes,stats.goals_scored,stats.assists,stats.clean_sheets,stats.goals_conceded,stats.own_goals,stats.penalties_saved,stats.penalties_missed,stats.yellow_cards,stats.red_cards,stats.saves,stats.bonus,stats.bps,stats.influence,stats.creativity,stats.threat,stats.ict_index,stats.total_points,stats.in_dreamteam,gw
14,238,90,0,0,0,2,0,0,0,0,0,6,0,20,42.0,0.0,0.0,4.2,3,False,24
27,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,24
47,232,90,0,0,0,3,0,0,0,0,0,1,0,14,10.2,0.0,0.0,1.0,1,False,24
48,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,24
72,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,24
73,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,24
74,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,24
93,235,90,0,0,1,0,0,0,0,0,0,7,2,37,46.6,0.0,0.0,4.7,10,False,24
94,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,24
95,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,24
111,238,90,0,0,0,2,0,0,0,0,0,0,0,6,2.4,0.0,0.0,0.2,1,False,24
112,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,24
131,239,90,0,0,0,2,0,0,0,0,0,4,0,18,29.8,0.0,0.0,3.0,2,False,24
132,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,24
148,233,90,0,0,0,2,0,0,0,0,0,0,0,8,12.0,0.0,0.0,1.2,1,False,24
149,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,24
168,234,90,0,0,0,1,0,0,0,1,0,1,0,7,12.0,0.0,0.0,1.2,1,False,24
169,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,24
