id,fixture_id,stats.minutes,stats.goals_scored,stats.assists,stats.clean_sheets,stats.goals_conceded,stats.own_goals,stats.penalties_saved,stats.penalties_missed,stats.yellow_cards,stats.red_cards,stats.saves,stats.bonus,stats.bps,stats.influence,stats.creativity,stats.threat,stats.ict_index,stats.total_points,stats.in_dreamteam,gw
14,251,90,0,0,1,0,0,0,0,0,0,2,0,25,14.4,0.0,0.0,1.4,6,False,26
27,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
47,253,90,0,0,0,1,0,0,0,0,0,1,0,16,14.4,0.0,0.0,1.4,2,False,26
48,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
72,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
73,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
74,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
93,259,90,0,0,0,1,0,0,0,0,0,1,0,11,9.8,0.0,0.0,1.0,2,False,26
94,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
95,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
111,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
112,254,90,0,0,0,2,0,0,0,0,0,1,0,10,12.0,0.0,0.0,1.2,1,False,26
131,255,90,0,0,0,3,0,0,0,0,0,5,0,18,31.2,0.0,0.0,3.1,2,False,26
132,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
148,255,90,0,0,0,1,0,0,0,0,0,1,0,8,4.8,0.0,0.0,0.5,2,False,26
149,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
168,260,90,0,0,1,0,0,0,0,0,0,3,0,25,23.6,0.0,0.0,2.4,7,False,26
169,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
170,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
189,257,90,0,0,1,0,0,0,0,0,0,1,0,22,8.6,0.0,0.0,0.9,6,False,26
190,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
212,256,90,0,0,1,0,0,0,0,0,0,0,0,18,3.8,0.0,0.0,0.4,6,False,26
213,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
235,254,90,0,0,1,0,0,0,0,0,0,1,0,21,10.0,0.0,0.0,1.0,6,False,26
236,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
237,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
262,251,90,0,0,0,4,0,0,0,0,0,3,0,12,18.4,0.0,0.0,1.8,1,False,26
263,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
264,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
280,257,90,0,0,0,1,0,0,0,0,0,5,0,19,35.4,0.0,0.0,3.5,3,False,26
281,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
299,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
317,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
318,259,90,0,0,0,2,0,0,0,0,0,4,0,15,26.8,0.0,0.0,2.7,2,False,26
319,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
340,252,90,0,0,0,2,0,0,0,0,0,3,0,16,23.2,0.0,0.0,2.3,2,False,26
341,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
366,253,90,0,0,0,1,0,0,0,0,0,2,0,17,19.6,0.0,0.0,2.0,2,False,26
367,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
388,256,90,0,0,0,2,0,0,0,0,0,5,0,21,31.0,0.0,0.0,3.1,2,False,26
411,260,90,0,0,1,0,0,0,0,0,0,3,3,29,20.8,0.0,0.0,2.1,10,False,26
412,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
413,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
427,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
429,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
436,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
449,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
450,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
471,258,90,0,0,0,1,0,0,0,0,0,1,0,11,10.6,0.0,0.0,1.1,2,False,26
474,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
479,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
494,258,90,0,0,0,2,0,0,0,0,0,3,0,14,25.4,0.0,0.0,2.5,2,False,26
495,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
513,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
521,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
526,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
530,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
531,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
543,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
548,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
551,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
553,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
555,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
556,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
558,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
562,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
573,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
582,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
603,252,90,0,0,0,3,0,1,0,0,0,7,2,39,77.4,0.0,0.0,7.7,10,True,26
606,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
1,251,90,0,0,1,0,0,0,0,0,0,0,0,24,19.4,1.4,24.0,4.5,6,False,26
2,251,90,0,0,1,0,0,0,0,0,0,0,0,21,6.0,6.8,6.0,1.9,6,False,26
3,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
4,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
5,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
6,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
7,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
8,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
9,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
10,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
22,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
23,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
24,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
25,252,90,0,0,0,3,0,0,0,0,0,0,0,7,19.0,0.3,13.0,3.2,1,False,26
37,253,90,0,0,0,1,0,0,0,0,0,0,0,9,16.2,5.0,4.0,2.5,2,False,26
38,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
39,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
40,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
41,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
42,253,90,0,0,0,1,0,0,0,0,0,0,0,16,16.0,13.0,6.0,3.5,2,False,26
43,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
58,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
59,258,90,0,0,0,2,0,0,0,0,0,0,0,15,26.2,0.3,15.0,4.2,1,False,26
60,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
61,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
62,258,90,0,0,0,2,0,0,0,1,0,0,0,17,38.0,10.4,2.0,5.0,0,False,26
63,258,90,0,0,0,2,0,0,0,0,0,0,0,15,23.0,1.9,3.0,2.8,1,False,26
64,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
65,258,90,0,0,0,2,0,0,0,0,0,0,0,13,19.6,17.9,0.0,3.8,1,False,26
66,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
83,259,90,0,0,0,1,0,0,0,1,0,0,0,14,20.0,0.2,0.0,2.0,1,False,26
84,259,90,0,0,0,1,0,0,0,0,0,0,0,10,20.8,0.3,2.0,2.3,2,False,26
85,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
86,259,90,0,0,0,1,0,0,0,0,0,0,0,14,12.0,14.5,1.0,2.8,2,False,26
87,259,90,0,0,0,1,0,0,0,0,0,0,0,11,15.0,5.6,4.0,2.5,2,False,26
88,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
89,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
103,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
104,254,90,0,0,0,2,0,0,0,1,0,0,0,13,20.4,0.4,18.0,3.9,0,False,26
105,254,90,0,0,0,2,0,0,0,0,0,0,0,9,9.6,4.4,67.0,8.1,1,False,26
106,251,90,0,0,1,0,0,0,0,0,0,0,0,26,23.0,0.8,2.0,2.6,6,False,26
107,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
108,254,45,0,0,0,1,0,0,0,0,0,0,0,9,11.8,0.4,2.0,1.4,1,False,26
109,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
122,254,90,0,1,1,0,0,0,0,1,0,0,2,33,45.4,15.0,0.0,6.0,10,True,26
123,255,90,0,0,0,3,0,0,0,0,0,0,0,11,7.4,6.1,19.0,3.3,1,False,26
124,255,60,0,0,0,2,0,0,0,0,0,0,0,9,12.8,0.2,0.0,1.3,1,False,26
125,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
126,255,78,0,0,0,2,0,0,0,0,0,0,0,6,8.6,0.7,0.0,0.9,1,False,26
127,255,29,0,0,0,1,0,0,0,0,0,0,0,5,9.2,0.0,2.0,1.1,1,False,26
128,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
141,255,90,0,0,0,1,0,0,0,0,0,0,0,17,31.0,48.6,9.0,8.9,2,False,26
142,255,90,0,0,0,1,0,0,0,0,0,0,0,11,7.6,0.3,8.0,1.6,2,False,26
143,255,90,0,0,0,1,0,0,0,0,0,0,0,12,25.6,0.2,0.0,2.6,2,False,26
144,255,90,0,0,0,1,0,0,0,0,0,0,0,6,12.8,1.9,2.0,1.7,2,False,26
145,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
159,260,90,0,0,1,0,0,0,0,0,0,0,0,23,16.2,19.7,6.0,4.2,6,False,26
160,254,90,1,0,1,0,0,0,0,0,0,0,3,44,63.4,0.2,21.0,8.5,15,True,26
161,260,90,0,0,1,0,0,0,0,1,0,0,0,27,20.4,18.5,0.0,3.9,5,False,26
162,260,90,0,0,1,0,0,0,0,0,0,0,3,29,25.2,11.5,6.0,4.3,9,True,26
163,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
164,260,90,0,0,1,0,0,0,0,0,0,0,1,28,28.0,1.8,35.0,6.5,7,False,26
165,260,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1,False,26
181,257,90,0,0,1,0,0,0,0,0,0,0,3,29,18.4,55.3,24.0,9.8,9,False,26
182,257,90,0,0,1,0,0,0,0,0,0,0,1,25,11.4,32.3,7.0,5.1,7,False,26
183,257,90,0,0,1,0,0,0,0,0,0,0,0,24,9.2,2.0,21.0,3.2,6,False,26
184,257,90,0,0,1,0,0,0,0,0,0,0,2,26,11.8,1.2,0.0,1.3,8,False,26
185,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
186,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
202,256,64,0,0,1,0,0,0,0,0,0,0,0,25,5.0,3.4,0.0,0.8,6,False,26
203,256,90,0,0,1,0,0,0,0,0,0,0,1,30,19.6,21.1,5.0,4.6,7,False,26
204,256,90,0,0,1,0,0,0,0,0,0,0,0,27,10.0,11.8,7.0,2.9,6,False,26
205,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
206,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
207,256,25,0,0,0,0,0,0,0,0,0,0,0,11,4.8,1.7,0.0,0.7,1,False,26
208,256,90,0,0,1,0,0,0,0,0,0,0,1,30,19.2,12.0,2.0,3.3,7,False,26
209,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
223,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
224,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
225,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
226,254,90,0,0,1,0,0,0,0,0,0,0,1,29,16.6,6.1,0.0,2.3,7,False,26
227,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,26
228,254,90,0,0,1,0,0,0,0,0,0,0,0,26,25.0,0.7,0.0,2.6,6,False,26
229,254,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1,False,26
