,Team,First Name,Last Name,Pos,Apps,Min,G,A,Sh90,KP90,xG,xA,name,gw
0,Liverpool,Roberto,Firmino,F,1,90,1,0,4.0,4.0,0.67,0.38,Roberto Firmino,22
1,Liverpool,Divock,Origi,S,1,6,0,0,15.0,0.0,0.12,0.0,Divock Origi,22
2,Liverpool,Adam,Lallana,S,1,26,0,0,0.0,0.0,0.0,0.0,Adam Lallana,22
3,Liverpool,Jordan,Henderson,M,1,90,0,0,0.0,1.0,0.0,0.42,Jordan Henderson,22
4,Liverpool,Georginio,Wijnaldum,M,1,90,0,0,1.0,0.0,0.06,0.0,Georginio Wijnaldum,22
5,Liverpool,Virgil,van Dijk,D,1,90,0,0,1.0,0.0,0.42,0.0,Virgil van Dijk,22
6,Liverpool,Sadio,Mane,F,1,84,0,0,2.14,0.0,0.17,0.0,Sadio Mane,22
7,Liverpool,Xherdan,Shaqiri,S,1,1,0,0,0.0,90.0,0.0,0.06,Xherdan Shaqiri,22
8,Liverpool,Alex,Oxlade-Chamberlain,M,1,64,0,0,2.81,1.41,0.13,0.13,Alex Oxlade-Chamberlain,22
9,Liverpool,Joseph,Gomez,D,1,90,0,0,0.0,0.0,0.0,0.0,Joseph Gomez,22
10,Liverpool,Mohamed,Salah,F,1,90,0,1,1.0,3.0,0.1,0.58,Mohamed Salah,22
11,Liverpool,Alisson,,GK,1,90,0,0,0.0,0.0,0.0,0.0,Alisson,22
12,Liverpool,Andrew,Robertson,D,1,90,0,0,0.0,0.0,0.0,0.0,Andrew Robertson,22
13,Liverpool,Trent,Alexander-Arnold,D,1,90,0,0,1.0,1.0,0.11,0.05,Trent Alexander-Arnold,22
14,Manchester City,Sergio,Aguero,F,1,90,3,1,7.0,2.0,1.29,0.15,Sergio Aguero,22
15,Manchester City,Riyad,Mahrez,F,1,90,2,1,3.0,2.0,0.63,0.55,Riyad Mahrez,22
16,Manchester City,Gabriel,Jesus,F,1,90,1,1,5.0,1.0,1.14,0.43,Gabriel Jesus,22
17,Manchester City,Ilkay,Gundogan,S,1,19,0,0,0.0,0.0,0.0,0.0,Ilkay Gundogan,22
18,Manchester City,Kevin,De Bruyne,M,1,63,0,2,0.0,4.29,0.0,0.49,Kevin De Bruyne,22
19,Manchester City,John,Stones,D,1,90,0,0,0.0,0.0,0.0,0.0,John Stones,22
20,Manchester City,Nicolas,Otamendi,S,1,27,0,0,0.0,0.0,0.0,0.0,Nicolas Otamendi,22
21,Manchester City,Fernandinho,,D,1,63,0,0,0.0,0.0,0.0,0.0,Fernandinho,22
22,Manchester City,David,Silva,M,1,90,0,1,3.0,5.0,0.2,0.77,David Silva,22
23,Manchester City,Joao,Cancelo,D,1,90,0,0,2.0,1.0,0.04,0.08,Joao Cancelo,22
24,Manchester City,Rodri,,M,1,71,0,0,1.27,1.27,0.02,0.02,Rodri,22
25,Manchester City,Benjamin,Mendy,D,1,90,0,0,0.0,2.0,0.0,0.15,Benjamin Mendy,22
26,Manchester City,Ederson,,GK,1,90,0,0,0.0,0.0,0.0,0.0,Ederson,22
27,Manchester City,Phil,Foden,S,1,27,0,0,3.33,3.33,0.08,0.09,Phil Foden,22
28,Leicester,Dennis,Praet,M,1,79,1,0,1.14,0.0,0.48,0.0,Dennis Praet,22
29,Leicester,Kelechi,Iheanacho,S,1,30,0,0,3.0,0.0,0.09,0.0,Kelechi Iheanacho,22
30,Leicester,Kasper,Schmeichel,GK,1,90,0,0,0.0,0.0,0.0,0.0,Kasper Schmeichel,22
31,Leicester,Jamie,Vardy,F,1,90,0,1,0.0,2.0,0.0,0.54,Jamie Vardy,22
32,Leicester,Demarai,Gray,S,1,21,0,0,4.29,0.0,0.06,0.0,Demarai Gray,22
33,Leicester,Ayoze,Perez,M,1,69,0,0,0.0,0.0,0.0,0.0,Ayoze Perez,22
34,Leicester,Ben,Chilwell,D,1,90,0,0,0.0,1.0,0.0,0.03,Ben Chilwell,22
35,Leicester,Jonny,Evans,D,1,90,0,0,1.0,0.0,0.09,0.0,Jonny Evans,22
36,Leicester,Ricardo,Pereira,D,1,90,0,0,0.0,0.0,0.0,0.0,Ricardo Pereira,22
37,Leicester,Caglar,Soyuncu,D,1,90,0,0,0.0,0.0,0.0,0.0,Caglar Soyuncu,22
38,Leicester,Youri,Tielemans,S,1,11,0,0,0.0,8.18,0.0,0.09,Youri Tielemans,22
39,Leicester,Hamza,Choudhury,M,1,90,0,0,0.0,0.0,0.0,0.0,Hamza Choudhury,22
40,Leicester,Harvey,Barnes,M,1,60,0,0,1.5,0.0,0.03,0.0,Harvey Barnes,22
41,Leicester,James,Maddison,M,1,90,0,0,0.0,1.0,0.0,0.09,James Maddison,22
42,Chelsea,Tammy,Abraham,F,1,90,1,0,4.0,1.0,0.68,0.08,Tammy Abraham,22
43,Chelsea,Jorginho,,M,1,90,1,0,1.0,0.0,0.76,0.0,Jorginho,22
44,Chelsea,Callum,Hudson-Odoi,M,1,90,1,0,1.0,3.0,0.66,0.23,Callum Hudson-Odoi,22
45,Chelsea,Andreas,Christensen,D,1,90,0,0,1.0,0.0,0.01,0.0,Andreas Christensen,22
46,Chelsea,Ross,Barkley,M,1,90,0,0,1.0,1.0,0.05,0.11,Ross Barkley,22
47,Chelsea,Cesar,Azpilicueta,D,1,90,0,1,0.0,1.0,0.0,0.66,Cesar Azpilicueta,22
48,Chelsea,Willian,,M,1,90,0,0,5.0,2.0,0.37,0.07,Willian,22
49,Chelsea,Antonio,Rudiger,D,1,90,0,0,0.0,0.0,0.0,0.0,Antonio Rudiger,22
50,Chelsea,Kepa,,GK,1,90,0,0,0.0,0.0,0.0,0.0,Kepa,22
51,Chelsea,Mason,Mount,M,1,90,0,0,2.0,3.0,0.18,0.49,Mason Mount,22
52,Chelsea,Reece,James,D,1,90,0,1,3.0,3.0,0.21,0.23,Reece James,22
53,Manchester United,Marcus,Rashford,M,1,60,2,0,4.5,0.0,1.5,0.0,Marcus Rashford,22
54,Manchester United,Anthony,Martial,F,1,81,1,0,3.33,0.0,0.58,0.0,Anthony Martial,22
55,Manchester United,Mason,Greenwood,S,1,18,1,0,5.0,0.0,0.03,0.0,Mason Greenwood,22
