,Team,First Name,Last Name,Pos,Apps,Min,G,A,Sh90,KP90,xG,xA,name,gw
30,Leicester,Kasper,Schmeichel,GK,1,90,0,0,0.0,0.0,0.0,0.0,Kasper Schmeichel,13
31,Leicester,Wes,Morgan,S,1,27,0,0,0.0,0.0,0.0,0.0,Wes Morgan,13
32,Leicester,Demarai,Gray,S,1,11,0,0,0.0,0.0,0.0,0.0,Demarai Gray,13
33,Leicester,Ben,Chilwell,D,1,90,0,0,1.0,2.0,0.05,0.57,Ben Chilwell,13
34,Leicester,Jonny,Evans,D,1,63,0,0,0.0,0.0,0.0,0.0,Jonny Evans,13
35,Leicester,Dennis,Praet,S,1,19,0,0,0.0,0.0,0.0,0.0,Dennis Praet,13
36,Leicester,Ricardo,Pereira,D,1,90,0,0,0.0,0.0,0.0,0.0,Ricardo Pereira,13
37,Leicester,Caglar,Soyuncu,D,1,90,0,0,0.0,0.0,0.0,0.0,Caglar Soyuncu,13
38,Leicester,Wilfred,Ndidi,M,1,90,0,0,1.0,0.0,0.02,0.0,Wilfred Ndidi,13
39,Leicester,Youri,Tielemans,M,1,90,0,0,0.0,1.0,0.0,0.12,Youri Tielemans,13
40,Leicester,Harvey,Barnes,M,1,79,0,0,4.56,2.28,0.29,0.4,Harvey Barnes,13
41,Leicester,James,Maddison,M,1,90,0,0,3.0,4.0,0.23,0.47,James Maddison,13
42,Chelsea,N'Golo,Kante,M,1,90,1,0,2.0,2.0,0.39,0.1,N'Golo Kante,13
43,Chelsea,Cesar,Azpilicueta,D,1,90,0,0,0.0,1.0,0.0,0.1,Cesar Azpilicueta,13
44,Chelsea,Willian,,F,1,90,0,0,4.0,1.0,0.19,0.03,Willian,13
45,Chelsea,Tammy,Abraham,F,1,75,0,0,2.4,2.4,0.09,0.14,Tammy Abraham,13
46,Chelsea,Fikayo,Tomori,D,1,90,0,0,1.0,0.0,0.07,0.0,Fikayo Tomori,13
47,Chelsea,Kurt,Zouma,D,1,90,0,0,0.0,0.0,0.0,0.0,Kurt Zouma,13
48,Chelsea,Emerson,,D,1,61,0,0,1.48,0.0,0.03,0.0,Emerson,13
49,Chelsea,Jorginho,,M,1,76,0,0,0.0,0.0,0.0,0.0,Jorginho,13
50,Chelsea,Michy,Batshuayi,S,1,15,0,0,0.0,0.0,0.0,0.0,Michy Batshuayi,13
51,Chelsea,Mateo,Kovacic,M,1,90,0,1,0.0,1.0,0.0,0.29,Mateo Kovacic,13
52,Chelsea,Christian,Pulisic,F,1,90,0,0,0.0,1.0,0.0,0.04,Christian Pulisic,13
53,Chelsea,Kepa,,GK,1,90,0,0,0.0,0.0,0.0,0.0,Kepa,13
54,Chelsea,Mason,Mount,S,1,14,0,0,6.43,0.0,0.05,0.0,Mason Mount,13
55,Chelsea,Reece,James,S,1,29,0,0,0.0,0.0,0.0,0.0,Reece James,13
56,Manchester United,Marcus,Rashford,M,1,90,1,1,3.0,1.0,0.52,0.56,Marcus Rashford,13
57,Manchester United,Mason,Greenwood,S,1,16,1,0,5.63,0.0,0.56,0.0,Mason Greenwood,13
58,Manchester United,Brandon,Williams,M,1,90,1,0,1.0,2.0,0.03,0.05,Brandon Williams,13
59,Manchester United,David,de Gea,GK,1,90,0,0,0.0,0.0,0.0,0.0,David de Gea,13
60,Manchester United,Anthony,Martial,F,1,86,0,0,2.09,0.0,0.05,0.0,Anthony Martial,13
61,Manchester United,Jesse,Lingard,S,1,43,0,0,4.19,8.37,0.09,0.19,Jesse Lingard,13
62,Manchester United,Andreas,Pereira,M,1,74,0,0,0.0,0.0,0.0,0.0,Andreas Pereira,13
63,Manchester United,Axel,Tuanzebe,S,1,4,0,0,0.0,0.0,0.0,0.0,Axel Tuanzebe,13
64,Manchester United,Phil,Jones,D,1,47,0,0,0.0,0.0,0.0,0.0,Phil Jones,13
65,Manchester United,Harry,Maguire,D,1,90,0,0,1.0,1.0,0.05,0.02,Harry Maguire,13
66,Manchester United,Aaron,Wan-Bissaka,M,1,90,0,0,0.0,0.0,0.0,0.0,Aaron Wan-Bissaka,13
67,Manchester United,Daniel,James,M,1,90,0,1,1.0,1.0,0.03,0.41,Daniel James,13
68,Manchester United,Victor,Lindelof,D,1,90,0,0,0.0,0.0,0.0,0.0,Victor Lindelof,13
69,Manchester United,Fred,,M,1,90,0,0,0.0,0.0,0.0,0.0,Fred,13
70,Wolverhampton Wanderers,Joao,Moutinho,M,1,90,1,0,2.0,3.0,0.08,0.2,Joao Moutinho,13
71,Wolverhampton Wanderers,Raul,Jimenez,F,1,90,1,0,6.0,2.0,0.81,0.14,Raul Jimenez,13
72,Wolverhampton Wanderers,Adama,Traore,F,1,90,0,1,0.0,2.0,0.0,0.54,Adama Traore,13
73,Wolverhampton Wanderers,Jonny,,M,1,90,0,0,1.0,2.0,0.03,0.03,Jonny,13
74,Wolverhampton Wanderers,Romain,Saiss,D,1,90,0,0,1.0,0.0,0.01,0.0,Romain Saiss,13
75,Wolverhampton Wanderers,Rui,Patricio,GK,1,90,0,0,0.0,0.0,0.0,0.0,Rui Patricio,13
76,Wolverhampton Wanderers,Conor,Coady,D,1,90,0,0,0.0,0.0,0.0,0.0,Conor Coady,13
77,Wolverhampton Wanderers,Matt,Doherty,M,1,90,0,0,1.0,0.0,0.11,0.0,Matt Doherty,13
78,Wolverhampton Wanderers,Ruben,Neves,M,1,90,0,0,5.0,1.0,0.09,0.1,Ruben Neves,13
79,Wolverhampton Wanderers,Diogo,Jota,F,1,90,0,0,1.0,3.0,0.15,0.15,Diogo Jota,13
80,Wolverhampton Wanderers,Ruben,Vinagre,S,1,1,0,0,0.0,0.0,0.0,0.0,Ruben Vinagre,13
81,Wolverhampton Wanderers,Leander,Dendoncker,D,1,90,0,0,0.0,0.0,0.0,0.0,Leander Dendoncker,13
82,Sheffield United,Oliver,McBurnie,S,1,21,1,0,4.29,0.0,0.11,0.0,Oliver McBurnie,13
83,Sheffield United,Lys,Mousset,F,1,69,1,0,1.3,1.3,0.05,0.38,Lys Mousset,13
84,Sheffield United,John,Fleck,M,1,90,1,1,1.0,3.0,0.58,0.14,John Fleck,13
85,Sheffield United,Phil,Jagielka,D,1,90,0,0,0.0,0.0,0.0,0.0,Phil Jagielka,13
86,Sheffield United,Callum,Robinson,S,1,6,0,1,0.0,15.0,0.0,0.11,Callum Robinson,13
87,Sheffield United,Chris,Basham,D,1,84,0,0,0.0,1.07,0.0,0.05,Chris Basham,13
88,Sheffield United,Jack,O'Connell,D,1,90,0,0,1.0,1.0,0.05,0.02,Jack O'Connell,13
89,Sheffield United,George,Baldock,M,1,90,0,0,0.0,0.0,0.0,0.0,George Baldock,13
90,Sheffield United,Enda,Stevens,M,1,90,0,0,0.0,1.0,0.0,0.4,Enda Stevens,13
91,Sheffield United,John,Lundstram,M,1,90,0,0,4.0,0.0,0.49,0.0,John Lundstram,13
92,Sheffield United,Oliver,Norwood,M,1,90,0,0,1.0,1.0,0.02,0.05,Oliver Norwood,13
93,Sheffield United,David,McGoldrick,F,1,79,0,0,3.42,0.0,0.48,0.0,David McGoldrick,13
94,Sheffield United,Billy,Sharp,S,1,11,0,0,0.0,0.0,0.0,0.0,Billy Sharp,13
95,Sheffield United,Simon,Moore,GK,1,90,0,0,0.0,0.0,0.0,0.0,Simon Moore,13
96,Burnley,James,Tarkowski,D,1,90,1,0,3.0,0.0,0.93,0.0,James Tarkowski,13
97,Burnley,Ashley,Barnes,F,1,90,1,0,4.0,0.0,0.91,0.0,Ashley Barnes,13
98,Burnley,Chris,Wood,F,1,80,1,0,1.13,1.13,0.6,0.02,Chris Wood,13
99,Burnley,Ashley,Westwood,M,1,90,0,0,0.0,0.0,0.0,0.0,Ashley Westwood,13
100,Burnley,Jack,Cork,M,1,90,0,0,0.0,0.0,0.0,0.0,Jack Cork,13
101,Burnley,Jay,Rodriguez,S,1,10,0,0,9.0,0.0,0.14,0.0,Jay Rodriguez,13
102,Burnley,Phil,Bardsley,D,1,90,0,0,1.0,0.0,0.01,0.0,Phil Bardsley,13
103,Burnley,Ben,Mee,D,1,90,0,0,0.0,0.0,0.0,0.0,Ben Mee,13
104,Burnley,Jeff,Hendrick,M,1,90,0,0,1.0,1.0,0.34,0.01,Jeff Hendrick,13
105,Burnley,Nick,Pope,GK,1,90,0,0,0.0,1.0,0.0,0.14,Nick Pope,13
106,Burnley,Charlie,Taylor,D,1,90,0,0,0.0,0.0,0.0,0.0,Charlie Taylor,13
107,Burnley,Dwight,McNeil,M,1,90,0,0,0.0,2.0,0.0,0.35,Dwight McNeil,13
108,Arsenal,Alexandre,Lacazette,F,1,90,2,0,2.0,1.0,0.69,0.05,Alexandre Lacazette,13
109,Arsenal,Bernd,Leno,GK,1,90,0,0,0.0,0.0,0.0,0.0,Bernd Leno,13
110,Arsenal,Pierre-Emerick,Aubameyang,F,1,90,0,0,2.0,0.0,0.47,0.0,Pierre-Emerick Aubameyang,13
111,Arsenal,Sokratis,,D,1,90,0,0,2.0,0.0,0.11,0.0,Sokratis,13
112,Arsenal,Hector,Bellerin,M,1,86,0,0,0.0,0.0,0.0,0.0,Hector Bellerin,13
113,Arsenal,Mesut,Ozil,M,1,90,0,0,1.0,4.0,0.05,0.26,Mesut Ozil,13
114,Arsenal,Calum,Chambers,D,1,49,0,0,0.0,0.0,0.0,0.0,Calum Chambers,13
115,Arsenal,Lucas,Torreira,M,1,86,0,0,1.05,0.0,0.05,0.0,Lucas Torreira,13
116,Arsenal,David,Luiz,D,1,90,0,0,1.0,0.0,0.04,0.0,David Luiz,13
117,Arsenal,Nicolas,Pepe,S,1,41,0,0,2.2,0.0,0.09,0.0,Nicolas Pepe,13
118,Arsenal,Matteo,Guendouzi,M,1,90,0,0,0.0,1.0,0.0,0.05,Matteo Guendouzi,13
119,Arsenal,Joe,Willock,S,1,4,0,0,22.5,0.0,0.06,0.0,Joe Willock,13
120,Arsenal,Gabriel,Martinelli,S,1,4,0,0,0.0,0.0,0.0,0.0,Gabriel Martinelli,13
121,Arsenal,Kieran,Tierney,M,1,90,0,0,1.0,2.0,0.05,0.17,Kieran Tierney,13
122,Everton,Alex,Iwobi,S,1,33,0,0,2.73,5.45,0.04,0.05,Alex Iwobi,13
123,Everton,Theo,Walcott,M,1,67,0,0,1.34,0.0,0.03,0.0,Theo Walcott,13
124,Everton,Morgan,Schneiderlin,M,1,57,0,0,1.58,0.0,0.08,0.0,Morgan Schneiderlin,13
125,Everton,Seamus,Coleman,S,1,23,0,0,0.0,7.83,0.0,0.14,Seamus Coleman,13
126,Everton,Gylfi,Sigurdsson,M,1,90,0,0,4.0,1.0,0.24,0.07,Gylfi Sigurdsson,13
127,Everton,Jordan,Pickford,GK,1,90,0,0,0.0,0.0,0.0,0.0,Jordan Pickford,13
128,Everton,Mason,Holgate,D,1,90,0,0,1.0,0.0,0.01,0.0,Mason Holgate,13
129,Everton,Tom,Davies,M,1,90,0,0,2.0,0.0,0.06,0.0,Tom Davies,13
130,Everton,Lucas,Digne,D,1,90,0,0,1.0,4.0,0.05,0.08,Lucas Digne,13
131,Everton,Djibril,Sidibe,D,1,67,0,0,0.0,0.0,0.0,0.0,Djibril Sidibe,13
132,Everton,Dominic,Calvert-Lewin,S,1,23,0,0,0.0,7.83,0.0,0.11,Dominic Calvert-Lewin,13
133,Everton,Richarlison,,M,1,90,0,0,2.0,0.0,0.08,0.0,Richarlison,13
134,Everton,Cenk,Tosun,F,1,90,0,0,4.0,1.0,0.18,0.05,Cenk Tosun,13
135,Everton,Yerry,Mina,D,1,90,0,0,1.0,1.0,0.03,0.05,Yerry Mina,13
136,Crystal Palace,Wilfried,Zaha,M,1,90,1,0,5.0,0.0,0.45,0.0,Wilfried Zaha,13
137,Crystal Palace,Joel,Ward,D,1,72,0,0,0.0,0.0,0.0,0.0,Joel Ward,13
138,Crystal Palace,Martin,Kelly,S,1,18,0,0,0.0,5.0,0.0,0.08,Martin Kelly,13
139,Crystal Palace,James,Tomkins,D,1,90,0,0,0.0,1.0,0.0,0.06,James Tomkins,13
140,Crystal Palace,Cheikhou,Kouyate,M,1,74,0,0,1.22,2.43,0.06,0.35,Cheikhou Kouyate,13
141,Crystal Palace,Christian,Benteke,S,1,12,0,0,7.5,0.0,0.08,0.0,Christian Benteke,13
142,Crystal Palace,James,McArthur,M,1,90,0,0,0.0,2.0,0.0,0.1,James McArthur,13
143,Crystal Palace,Jordan,Ayew,F,1,78,0,0,1.15,1.15,0.31,0.02,Jordan Ayew,13
144,Crystal Palace,Gary,Cahill,D,1,90,0,0,0.0,0.0,0.0,0.0,Gary Cahill,13
145,Crystal Palace,Patrick,van Aanholt,D,1,90,0,0,1.0,1.0,0.02,0.02,Patrick van Aanholt,13
146,Crystal Palace,Jeffrey,Schlupp,S,1,16,0,0,5.63,0.0,0.02,0.0,Jeffrey Schlupp,13
147,Crystal Palace,Andros,Townsend,M,1,90,0,1,2.0,3.0,0.04,0.33,Andros Townsend,13
148,Crystal Palace,Vicente,Guaita,GK,1,90,0,0,0.0,0.0,0.0,0.0,Vicente Guaita,13
149,Crystal Palace,Luka,Milivojevic,M,1,90,0,0,4.0,1.0,0.06,0.02,Luka Milivojevic,13
150,Southampton,James,Ward-Prowse,M,1,90,1,0,4.0,3.0,1.45,0.1,James Ward-Prowse,13
151,Southampton,Danny,Ings,F,1,76,1,0,3.55,1.18,0.42,0.02,Danny Ings,13
152,Southampton,Pierre-Emile,Hjbjerg,M,1,90,0,0,3.0,2.0,0.06,0.07,Pierre-Emile Hjbjerg,13
153,Southampton,Alex,McCarthy,GK,1,90,0,0,0.0,0.0,0.0,0.0,Alex McCarthy,13
154,Southampton,Nathan,Redmond,M,1,90,0,0,3.0,2.0,0.07,0.41,Nathan Redmond,13
155,Southampton,Ryan,Bertrand,D,1,90,0,1,0.0,2.0,0.0,0.29,Ryan Bertrand,13
156,Southampton,Shane,Long,S,1,14,0,0,0.0,12.86,0.0,0.15,Shane Long,13
157,Southampton,Cedric,Soares,D,1,90,0,0,1.0,0.0,0.02,0.0,Cedric Soares,13
158,Southampton,Sofiane,Boufal,S,1,1,0,0,180.0,90.0,0.17,0.43,Sofiane Boufal,13
159,Southampton,Jack,Stephens,D,1,90,0,0,0.0,0.0,0.0,0.0,Jack Stephens,13
160,Southampton,Jan,Bednarek,D,1,90,0,0,0.0,0.0,0.0,0.0,Jan Bednarek,13
161,Southampton,Michael,Obafemi,F,1,79,0,0,1.14,2.28,0.05,0.14,Michael Obafemi,13
162,Southampton,Stuart,Armstrong,M,1,89,0,0,2.02,0.0,0.04,0.0,Stuart Armstrong,13
163,Southampton,Moussa,Djenepo,S,1,11,0,0,16.36,0.0,0.8,0.0,Moussa Djenepo,13
164,Newcastle United,Joelinton,,F,1,74,0,0,3.65,2.43,0.18,0.05,Joelinton,13
165,Newcastle United,Allan,Saint-Maximin,M,1,90,0,0,2.0,0.0,0.06,0.0,Allan Saint-Maximin,13
166,Newcastle United,Andy,Carroll,S,1,25,0,0,3.6,3.6,0.04,0.02,Andy Carroll,13
167,Newcastle United,Federico,Fernandez,D,1,90,0,0,1.0,1.0,0.29,0.08,Federico Fernandez,13
168,Newcastle United,DeAndre,Yedlin,D,1,90,0,0,0.0,2.0,0.0,0.05,DeAndre Yedlin,13
169,Newcastle United,Dwight,Gayle,S,1,16,0,0,0.0,0.0,0.0,0.0,Dwight Gayle,13
170,Newcastle United,Jonjo,Shelvey,M,1,90,0,0,1.0,1.0,0.05,0.29,Jonjo Shelvey,13
171,Newcastle United,Paul,Dummett,D,1,65,0,0,0.0,0.0,0.0,0.0,Paul Dummett,13
172,Newcastle United,Ciaran,Clark,D,1,90,0,0,0.0,0.0,0.0,0.0,Ciaran Clark,13
173,Newcastle United,Christian,Atsu,S,1,9,0,0,10.0,0.0,0.02,0.0,Christian Atsu,13
174,Newcastle United,Isaac,Hayden,M,1,90,0,0,1.0,0.0,0.04,0.0,Isaac Hayden,13
175,Newcastle United,Jetro,Willems,D,1,90,0,0,0.0,0.0,0.0,0.0,Jetro Willems,13
176,Newcastle United,Martin,Dubravka,GK,1,90,0,0,0.0,0.0,0.0,0.0,Martin Dubravka,13
177,Newcastle United,Miguel,Almiron,M,1,81,0,0,1.11,2.22,0.03,0.12,Miguel Almiron,13
178,Brighton,Glenn,Murray,S,1,6,0,0,0.0,0.0,0.0,0.0,Glenn Murray,13
179,Brighton,Martin,Montoya,D,1,78,0,0,1.15,0.0,0.06,0.0,Martin Montoya,13
180,Brighton,Mat,Ryan,GK,1,90,0,0,0.0,0.0,0.0,0.0,Mat Ryan,13
181,Brighton,Neal,Maupay,F,1,90,0,0,2.0,1.0,0.11,0.02,Neal Maupay,13
182,Brighton,Ezequiel,Schelotto,S,1,12,0,0,0.0,0.0,0.0,0.0,Ezequiel Schelotto,13
183,Brighton,Yves,Bissouma,S,1,12,0,0,0.0,0.0,0.0,0.0,Yves Bissouma,13
184,Brighton,Aaron,Mooy,F,1,90,0,0,0.0,3.0,0.0,0.6,Aaron Mooy,13
185,Brighton,Shane,Duffy,D,1,90,0,0,2.0,0.0,0.57,0.0,Shane Duffy,13
186,Brighton,Solly,March,M,1,84,0,0,0.0,0.0,0.0,0.0,Solly March,13
187,Brighton,Davy,Propper,M,1,90,0,0,2.0,0.0,0.05,0.0,Davy Propper,13
188,Brighton,Dale,Stephens,M,1,78,0,0,0.0,0.0,0.0,0.0,Dale Stephens,13
189,Brighton,Dan,Burn,D,1,90,0,0,0.0,1.0,0.0,0.09,Dan Burn,13
190,Brighton,Leandro,Trossard,F,1,90,0,0,0.0,1.0,0.0,0.03,Leandro Trossard,13
191,Brighton,Adam,Webster,D,1,90,0,0,0.0,1.0,0.0,0.05,Adam Webster,13
192,West Ham,Angelo,Ogbonna,D,1,90,1,0,1.0,0.0,0.07,0.0,Angelo Ogbonna,13
193,West Ham,Michail,Antonio,S,1,42,1,0,6.43,2.14,0.17,0.06,Michail Antonio,13
194,West Ham,Mark,Noble,M,1,90,0,1,0.0,2.0,0.0,0.14,Mark Noble,13
195,West Ham,Aaron,Cresswell,D,1,90,0,0,1.0,1.0,0.04,0.02,Aaron Cresswell,13
196,West Ham,Carlos,Sanchez,S,1,24,0,0,0.0,0.0,0.0,0.0,Carlos Sanchez,13
197,West Ham,Felipe,Anderson,M,1,48,0,0,0.0,0.0,0.0,0.0,Felipe Anderson,13
198,West Ham,Robert,Snodgrass,M,1,90,0,1,1.0,5.0,0.02,0.35,Robert Snodgrass,13
199,West Ham,Pablo,Fornals,S,1,32,0,0,0.0,0.0,0.0,0.0,Pablo Fornals,13
200,West Ham,Issa,Diop,D,1,66,0,0,0.0,0.0,0.0,0.0,Issa Diop,13
201,West Ham,Roberto,Jimenez,GK,1,90,0,0,0.0,0.0,0.0,0.0,Roberto Jimenez,13
202,West Ham,Declan,Rice,M,1,90,0,0,0.0,0.0,0.0,0.0,Declan Rice,13
203,West Ham,Sebastien,Haller,F,1,90,0,0,5.0,0.0,0.36,0.0,Sebastien Haller,13
204,West Ham,Andriy,Yarmolenko,M,1,58,0,0,0.0,0.0,0.0,0.0,Andriy Yarmolenko,13
205,West Ham,Ryan,Fredericks,D,1,90,0,0,0.0,1.0,0.0,0.05,Ryan Fredericks,13
206,Watford,Adrian,Mariappa,D,1,90,0,0,1.0,0.0,0.05,0.0,Adrian Mariappa,13
207,Watford,Jose,Holebas,D,1,90,0,0,1.0,0.0,0.04,0.0,Jose Holebas,13
208,Watford,Etienne,Capoue,M,1,90,0,0,3.0,2.0,0.24,0.09,Etienne Capoue,13
209,Watford,Troy,Deeney,S,1,29,0,0,0.0,0.0,0.0,0.0,Troy Deeney,13
210,Watford,Craig,Cathcart,D,1,90,0,0,1.0,0.0,0.08,0.0,Craig Cathcart,13
211,Watford,Gerard,Deulofeu,F,1,90,0,0,3.0,4.0,0.19,0.21,Gerard Deulofeu,13
212,Watford,Ben,Foster,GK,1,90,0,0,0.0,0.0,0.0,0.0,Ben Foster,13
213,Watford,Craig,Dawson,D,1,45,0,0,2.0,2.0,0.01,0.08,Craig Dawson,13
214,Watford,Adam,Masina,S,1,45,0,0,0.0,0.0,0.0,0.0,Adam Masina,13
215,Watford,Andre,Gray,F,1,61,0,0,0.0,0.0,0.0,0.0,Andre Gray,13
216,Watford,Abdoulaye,Doucoure,M,1,90,0,0,2.0,2.0,0.19,0.17,Abdoulaye Doucoure,13
217,Watford,Kiko,Femenia,D,1,90,0,0,0.0,0.0,0.0,0.0,Kiko Femenia,13
218,Watford,Ismaila,Sarr,S,1,18,0,0,0.0,0.0,0.0,0.0,Ismaila Sarr,13
219,Watford,Will,Hughes,M,1,72,0,0,1.25,0.0,0.1,0.0,Will Hughes,13
220,Bournemouth,Steve,Cook,D,1,90,1,0,2.0,1.0,0.1,0.52,Steve Cook,13
221,Bournemouth,Simon,Francis,D,1,36,0,0,0.0,0.0,0.0,0.0,Simon Francis,13
222,Bournemouth,Dan,Gosling,S,1,12,0,0,0.0,0.0,0.0,0.0,Dan Gosling,13
223,Bournemouth,Callum,Wilson,F,1,90,0,0,1.0,1.0,0.12,0.04,Callum Wilson,13
224,Bournemouth,Nathan,Ake,D,1,90,0,0,2.0,0.0,0.58,0.0,Nathan Ake,13
225,Bournemouth,Adam,Smith,M,1,90,0,0,0.0,0.0,0.0,0.0,Adam Smith,13
226,Bournemouth,Ryan,Fraser,F,1,90,0,1,1.0,1.0,0.02,0.05,Ryan Fraser,13
227,Bournemouth,Lewis,Cook,M,1,78,0,0,1.15,0.0,0.01,0.0,Lewis Cook,13
228,Bournemouth,Jefferson,Lerma,S,1,42,0,0,0.0,0.0,0.0,0.0,Jefferson Lerma,13
229,Bournemouth,Diego,Rico,M,1,90,0,0,0.0,1.0,0.0,0.12,Diego Rico,13
230,Bournemouth,Harry,Wilson,F,1,48,0,0,1.88,0.0,0.01,0.0,Harry Wilson,13
231,Bournemouth,Aaron,Ramsdale,GK,1,90,0,0,0.0,0.0,0.0,0.0,Aaron Ramsdale,13
232,Bournemouth,Philip,Billing,M,1,48,0,0,0.0,0.0,0.0,0.0,Philip Billing,13
233,Bournemouth,Arnaut,Danjuma Groeneveld,S,1,42,0,0,2.14,2.14,0.04,0.06,Arnaut Danjuma Groeneveld,13
234,Aston Villa,Anwar,El Ghazi,F,1,90,1,0,1.0,2.0,0.63,0.22,Anwar El Ghazi,13
235,Aston Villa,Conor,Hourihane,M,1,90,1,1,2.0,3.0,0.11,1.35,Conor Hourihane,13
236,Aston Villa,Jack,Grealish,F,1,90,0,1,5.0,6.0,0.45,0.63,Jack Grealish,13
237,Aston Villa,Matt,Targett,D,1,90,0,0,0.0,2.0,0.0,0.1,Matt Targett,13
238,Aston Villa,Tyrone,Mings,D,1,90,0,0,0.0,2.0,0.0,0.08,Tyrone Mings,13
239,Aston Villa,Tom,Heaton,GK,1,90,0,0,0.0,0.0,0.0,0.0,Tom Heaton,13
240,Aston Villa,Frederic,Guilbert,D,1,90,0,0,0.0,0.0,0.0,0.0,Frederic Guilbert,13
241,Aston Villa,Douglas,Luiz,M,1,90,0,0,4.0,0.0,0.18,0.0,Douglas Luiz,13
242,Aston Villa,John,McGinn,M,1,90,0,0,3.0,1.0,0.25,0.09,John McGinn,13
243,Aston Villa,Wesley,,F,1,90,0,0,1.0,2.0,0.69,0.14,Wesley,13
244,Aston Villa,Ezri,Konsa Ngoyo,D,1,90,0,0,1.0,0.0,0.39,0.0,Ezri Konsa Ngoyo,13
245,Aston Villa,Henri,Lansbury,S,1,1,0,0,0.0,0.0,0.0,0.0,Henri Lansbury,13
246,Norwich,Todd,Cantwell,M,1,81,1,0,2.22,2.22,0.39,0.13,Todd Cantwell,13
247,Norwich,Dennis,Srbeny,S,1,1,1,0,90.0,0.0,0.43,0.0,Dennis Srbeny,13
248,Norwich,Alexander,Tettey,M,1,90,0,0,0.0,0.0,0.0,0.0,Alexander Tettey,13
249,Norwich,Sam,Byram,D,1,90,0,0,3.0,0.0,0.53,0.0,Sam Byram,13
250,Norwich,Tim,Krul,GK,1,90,0,0,0.0,0.0,0.0,0.0,Tim Krul,13
251,Norwich,Emiliano,Buendia,S,1,9,0,0,0.0,0.0,0.0,0.0,Emiliano Buendia,13
252,Norwich,Ibrahim,Amadou,S,1,1,0,0,0.0,0.0,0.0,0.0,Ibrahim Amadou,13
253,Norwich,Max,Aarons,D,1,90,0,0,0.0,1.0,0.0,0.04,Max Aarons,13
