,Team,First Name,Last Name,Pos,Apps,Min,G,A,Sh90,KP90,xG,xA,name,gw
22,Manchester City,Aymeric,Laporte,D,1,60,0,0,0.0,0.0,0.0,0.0,Aymeric Laporte,27
23,Manchester City,Benjamin,Mendy,D,1,90,0,0,2.0,0.0,0.04,0.0,Benjamin Mendy,27
24,Manchester City,Bernardo,Silva,F,1,90,0,0,2.0,1.0,0.1,0.01,Bernardo Silva,27
25,Manchester City,Ederson,,GK,1,90,0,0,0.0,0.0,0.0,0.0,Ederson,27
26,Leicester,Kelechi,Iheanacho,F,1,48,0,0,1.88,0.0,0.05,0.0,Kelechi Iheanacho,27
27,Leicester,Kasper,Schmeichel,GK,1,90,0,0,0.0,0.0,0.0,0.0,Kasper Schmeichel,27
28,Leicester,Christian,Fuchs,D,1,90,0,0,0.0,0.0,0.0,0.0,Christian Fuchs,27
29,Leicester,Jamie,Vardy,F,1,90,0,0,4.0,0.0,0.45,0.0,Jamie Vardy,27
30,Leicester,Ayoze,Perez,S,1,1,0,0,0.0,0.0,0.0,0.0,Ayoze Perez,27
31,Leicester,Ben,Chilwell,M,1,90,0,0,0.0,0.0,0.0,0.0,Ben Chilwell,27
32,Leicester,Jonny,Evans,D,1,90,0,0,0.0,1.0,0.0,0.02,Jonny Evans,27
33,Leicester,Dennis,Praet,M,1,87,0,0,0.0,0.0,0.0,0.0,Dennis Praet,27
34,Leicester,Ricardo,Pereira,M,1,90,0,0,2.0,2.0,0.08,0.1,Ricardo Pereira,27
35,Leicester,Matthew,James,S,1,3,0,0,0.0,0.0,0.0,0.0,Matthew James,27
36,Leicester,Caglar,Soyuncu,D,1,90,0,0,0.0,1.0,0.0,0.03,Caglar Soyuncu,27
37,Leicester,Youri,Tielemans,M,1,90,0,0,1.0,1.0,0.02,0.32,Youri Tielemans,27
38,Leicester,Harvey,Barnes,S,1,42,0,0,0.0,0.0,0.0,0.0,Harvey Barnes,27
39,Leicester,James,Maddison,M,1,90,0,0,2.0,1.0,0.11,0.05,James Maddison,27
40,Chelsea,Olivier,Giroud,F,1,72,1,0,5.0,0.0,0.26,0.0,Olivier Giroud,27
41,Chelsea,Marcos,Alonso,M,1,90,1,0,3.0,2.0,0.16,0.16,Marcos Alonso,27
42,Chelsea,Andreas,Christensen,D,1,90,0,0,0.0,0.0,0.0,0.0,Andreas Christensen,27
43,Chelsea,Ross,Barkley,M,1,78,0,1,4.62,2.31,0.44,0.06,Ross Barkley,27
44,Chelsea,Willy,Caballero,GK,1,90,0,0,0.0,0.0,0.0,0.0,Willy Caballero,27
45,Chelsea,Cesar,Azpilicueta,D,1,90,0,0,0.0,0.0,0.0,0.0,Cesar Azpilicueta,27
46,Chelsea,Willian,,S,1,12,0,0,7.5,0.0,0.06,0.0,Willian,27
47,Chelsea,Tammy,Abraham,S,1,18,0,0,5.0,0.0,0.62,0.0,Tammy Abraham,27
48,Chelsea,Jorginho,,M,1,90,0,0,0.0,2.0,0.0,0.14,Jorginho,27
49,Chelsea,Antonio,Rudiger,D,1,90,0,0,0.0,1.0,0.0,0.06,Antonio Rudiger,27
50,Chelsea,Mateo,Kovacic,M,1,90,0,0,1.0,2.0,0.03,0.05,Mateo Kovacic,27
51,Chelsea,Mason,Mount,M,1,90,0,0,1.0,0.0,0.12,0.0,Mason Mount,27
52,Chelsea,Reece,James,M,1,90,0,0,2.0,2.0,0.07,0.09,Reece James,27
53,Manchester United,Anthony,Martial,F,1,81,1,0,3.33,1.11,0.5,0.12,Anthony Martial,27
54,Manchester United,Bruno,Fernandes,M,1,90,1,1,3.0,4.0,0.89,0.54,Bruno Fernandes,27
55,Manchester United,Mason,Greenwood,M,1,81,1,0,3.33,3.33,0.25,0.1,Mason Greenwood,27
56,Manchester United,David,de Gea,GK,1,90,0,0,0.0,0.0,0.0,0.0,David de Gea,27
57,Manchester United,Odion,Ighalo,S,1,9,0,0,20.0,0.0,0.18,0.0,Odion Ighalo,27
58,Manchester United,Nemanja,Matic,M,1,90,0,0,0.0,5.0,0.0,0.32,Nemanja Matic,27
59,Manchester United,Luke,Shaw,D,1,90,0,0,1.0,0.0,0.01,0.0,Luke Shaw,27
60,Manchester United,Harry,Maguire,D,1,90,0,0,2.0,0.0,0.05,0.0,Harry Maguire,27
61,Manchester United,Scott,McTominay,S,1,10,0,0,0.0,0.0,0.0,0.0,Scott McTominay,27
62,Manchester United,Aaron,Wan-Bissaka,D,1,90,0,0,1.0,0.0,0.06,0.0,Aaron Wan-Bissaka,27
63,Manchester United,Daniel,James,M,1,90,0,0,4.0,1.0,0.17,0.05,Daniel James,27
64,Manchester United,Victor,Lindelof,D,1,90,0,0,0.0,0.0,0.0,0.0,Victor Lindelof,27
65,Manchester United,Fred,,M,1,80,0,0,1.13,2.25,0.05,0.11,Fred,27
66,Manchester United,Tahith,Chong,S,1,9,0,0,10.0,0.0,0.07,0.0,Tahith Chong,27
67,Wolverhampton Wanderers,Diogo,Jota,F,1,66,2,0,5.45,2.73,1.64,0.06,Diogo Jota,27
68,Wolverhampton Wanderers,Raul,Jimenez,F,1,74,1,0,6.08,2.43,1.29,0.12,Raul Jimenez,27
69,Wolverhampton Wanderers,Adama,Traore,S,1,16,0,0,5.63,0.0,0.05,0.0,Adama Traore,27
70,Wolverhampton Wanderers,Jonny,,M,1,82,0,0,0.0,2.2,0.0,0.04,Jonny,27
71,Wolverhampton Wanderers,Joao,Moutinho,M,1,90,0,0,0.0,1.0,0.0,0.12,Joao Moutinho,27
72,Wolverhampton Wanderers,Romain,Saiss,D,1,90,0,1,1.0,1.0,0.06,0.69,Romain Saiss,27
73,Wolverhampton Wanderers,Pedro,Neto,S,1,24,0,0,0.0,0.0,0.0,0.0,Pedro Neto,27
74,Wolverhampton Wanderers,Rui,Patricio,GK,1,90,0,0,0.0,0.0,0.0,0.0,Rui Patricio,27
75,Wolverhampton Wanderers,Willy,Boly,D,1,90,0,0,0.0,0.0,0.0,0.0,Willy Boly,27
76,Wolverhampton Wanderers,Conor,Coady,D,1,90,0,0,0.0,1.0,0.0,0.05,Conor Coady,27
77,Wolverhampton Wanderers,Matt,Doherty,M,1,90,0,1,3.0,4.0,0.28,0.85,Matt Doherty,27
78,Wolverhampton Wanderers,Ruben,Neves,M,1,90,0,0,3.0,0.0,0.22,0.0,Ruben Neves,27
79,Wolverhampton Wanderers,Ruben,Vinagre,S,1,8,0,0,22.5,11.25,0.16,0.19,Ruben Vinagre,27
80,Wolverhampton Wanderers,Leander,Dendoncker,M,1,90,0,0,0.0,0.0,0.0,0.0,Leander Dendoncker,27
81,Sheffield United,Enda,Stevens,M,1,48,1,0,1.88,0.0,0.03,0.0,Enda Stevens,27
82,Sheffield United,Oliver,McBurnie,F,1,90,0,0,5.0,0.0,1.27,0.0,Oliver McBurnie,27
83,Sheffield United,Dean,Henderson,GK,1,90,0,0,0.0,0.0,0.0,0.0,Dean Henderson,27
84,Sheffield United,John,Egan,D,1,90,0,0,2.0,0.0,0.09,0.0,John Egan,27
85,Sheffield United,Chris,Basham,D,1,90,0,0,0.0,1.0,0.0,0.02,Chris Basham,27
86,Sheffield United,Jack,O'Connell,D,1,90,0,0,1.0,2.0,0.07,0.72,Jack O'Connell,27
87,Sheffield United,George,Baldock,M,1,90,0,0,0.0,3.0,0.0,0.21,George Baldock,27
88,Sheffield United,John,Lundstram,S,1,7,0,0,0.0,0.0,0.0,0.0,John Lundstram,27
89,Sheffield United,John,Fleck,M,1,90,0,0,4.0,1.0,0.11,0.03,John Fleck,27
90,Sheffield United,Oliver,Norwood,M,1,90,0,0,0.0,3.0,0.0,0.13,Oliver Norwood,27
91,Sheffield United,David,McGoldrick,S,1,14,0,0,0.0,6.43,0.0,0.42,David McGoldrick,27
92,Sheffield United,Billy,Sharp,F,1,76,0,0,1.18,0.0,0.08,0.0,Billy Sharp,27
93,Sheffield United,Ben,Osborn,S,1,42,0,0,0.0,0.0,0.0,0.0,Ben Osborn,27
94,Sheffield United,Sander,Berge,M,1,83,0,0,0.0,0.0,0.0,0.0,Sander Berge,27
95,Burnley,Jay,Rodriguez,F,1,90,1,0,5.0,1.0,1.17,0.03,Jay Rodriguez,27
96,Burnley,Matej,Vydra,F,1,83,1,0,4.34,1.08,1.57,0.03,Matej Vydra,27
97,Burnley,Dwight,McNeil,M,1,90,1,1,3.0,3.0,0.11,0.79,Dwight McNeil,27
98,Burnley,Aaron,Lennon,S,1,7,0,0,0.0,0.0,0.0,0.0,Aaron Lennon,27
99,Burnley,Ashley,Westwood,M,1,90,0,0,1.0,2.0,0.03,0.54,Ashley Westwood,27
100,Burnley,Jack,Cork,M,1,90,0,0,2.0,2.0,0.03,0.17,Jack Cork,27
101,Burnley,Robbie,Brady,S,1,1,0,0,0.0,0.0,0.0,0.0,Robbie Brady,27
102,Burnley,Phil,Bardsley,D,1,90,0,1,0.0,1.0,0.0,0.06,Phil Bardsley,27
103,Burnley,Ben,Mee,D,1,90,0,0,0.0,0.0,0.0,0.0,Ben Mee,27
104,Burnley,James,Tarkowski,D,1,90,0,0,0.0,0.0,0.0,0.0,James Tarkowski,27
105,Burnley,Jeff,Hendrick,M,1,90,0,0,1.0,0.0,0.15,0.0,Jeff Hendrick,27
106,Burnley,Nick,Pope,GK,1,90,0,0,0.0,0.0,0.0,0.0,Nick Pope,27
107,Burnley,Charlie,Taylor,D,1,90,0,0,0.0,1.0,0.0,0.3,Charlie Taylor,27
108,Burnley,Josh,Brownhill,S,1,1,0,0,0.0,0.0,0.0,0.0,Josh Brownhill,27
109,Arsenal,Pierre-Emerick,Aubameyang,M,1,90,2,0,2.0,0.0,0.44,0.0,Pierre-Emerick Aubameyang,27
110,Arsenal,Eddie,Nketiah,F,1,90,1,0,3.0,0.0,0.67,0.0,Eddie Nketiah,27
111,Arsenal,Bernd,Leno,GK,1,90,0,0,0.0,0.0,0.0,0.0,Bernd Leno,27
112,Arsenal,Granit,Xhaka,M,1,90,0,0,0.0,0.0,0.0,0.0,Granit Xhaka,27
113,Arsenal,Sead,Kolasinac,D,1,17,0,0,0.0,0.0,0.0,0.0,Sead Kolasinac,27
114,Arsenal,Hector,Bellerin,D,1,90,0,0,1.0,0.0,0.05,0.0,Hector Bellerin,27
115,Arsenal,Mesut,Ozil,M,1,87,0,0,0.0,1.03,0.0,0.03,Mesut Ozil,27
116,Arsenal,Lucas,Torreira,S,1,9,0,0,0.0,10.0,0.0,0.07,Lucas Torreira,27
117,Arsenal,David,Luiz,D,1,90,0,1,0.0,1.0,0.0,0.34,David Luiz,27
118,Arsenal,Shkodran,Mustafi,D,1,90,0,0,1.0,0.0,0.08,0.0,Shkodran Mustafi,27
119,Arsenal,Dani,Ceballos,M,1,81,0,0,1.11,0.0,0.03,0.0,Dani Ceballos,27
120,Arsenal,Nicolas,Pepe,M,1,90,0,1,1.0,4.0,0.07,0.27,Nicolas Pepe,27
121,Arsenal,Matteo,Guendouzi,S,1,3,0,0,0.0,0.0,0.0,0.0,Matteo Guendouzi,27
122,Arsenal,Bukayo,Saka,S,1,73,0,1,0.0,2.47,0.0,0.64,Bukayo Saka,27
123,Everton,Dominic,Calvert-Lewin,F,1,90,1,0,5.0,0.0,1.28,0.0,Dominic Calvert-Lewin,27
124,Everton,Richarlison,,F,1,90,1,0,4.0,4.0,0.28,1.17,Richarlison,27
125,Everton,Alex,Iwobi,M,1,65,0,0,2.77,1.38,0.13,0.02,Alex Iwobi,27
126,Everton,Morgan,Schneiderlin,M,1,64,0,0,0.0,0.0,0.0,0.0,Morgan Schneiderlin,27
127,Everton,Leighton,Baines,D,1,90,0,0,0.0,1.0,0.0,0.03,Leighton Baines,27
128,Everton,Gylfi,Sigurdsson,M,1,90,0,0,2.0,3.0,0.04,0.15,Gylfi Sigurdsson,27
129,Everton,Jordan,Pickford,GK,1,90,0,0,0.0,0.0,0.0,0.0,Jordan Pickford,27
130,Everton,Fabian,Delph,M,1,87,0,0,1.03,1.03,0.01,0.06,Fabian Delph,27
131,Everton,Mason,Holgate,D,1,90,0,0,0.0,0.0,0.0,0.0,Mason Holgate,27
132,Everton,Moise,Kean,S,1,3,0,0,30.0,0.0,0.01,0.0,Moise Kean,27
133,Everton,Andre,Gomes,S,1,26,0,0,0.0,0.0,0.0,0.0,Andre Gomes,27
134,Everton,Djibril,Sidibe,D,1,90,0,0,1.0,0.0,0.02,0.0,Djibril Sidibe,27
135,Everton,Yerry,Mina,D,1,90,0,1,1.0,1.0,0.05,0.16,Yerry Mina,27
136,Everton,Bernard,,S,1,25,0,0,0.0,10.8,0.0,0.11,Bernard,27
137,Crystal Palace,Patrick,van Aanholt,D,1,90,1,0,2.0,6.0,0.1,1.15,Patrick van Aanholt,27
138,Crystal Palace,Joel,Ward,D,1,90,0,0,0.0,2.0,0.0,0.08,Joel Ward,27
139,Crystal Palace,Scott,Dann,D,1,90,0,0,1.0,1.0,0.1,0.12,Scott Dann,27
140,Crystal Palace,Wilfried,Zaha,F,1,90,0,0,1.0,1.0,0.03,0.07,Wilfried Zaha,27
141,Crystal Palace,Cheikhou,Kouyate,M,1,90,0,0,1.0,1.0,0.12,0.03,Cheikhou Kouyate,27
142,Crystal Palace,James,McCarthy,M,1,90,0,0,1.0,2.0,0.02,0.06,James McCarthy,27
143,Crystal Palace,Christian,Benteke,F,1,90,0,0,3.0,0.0,0.68,0.0,Christian Benteke,27
144,Crystal Palace,James,McArthur,M,1,90,0,0,0.0,1.0,0.0,0.05,James McArthur,27
145,Crystal Palace,Jordan,Ayew,F,1,90,0,0,7.0,0.0,0.42,0.0,Jordan Ayew,27
146,Crystal Palace,Gary,Cahill,D,1,90,0,0,2.0,0.0,0.29,0.0,Gary Cahill,27
147,Crystal Palace,Vicente,Guaita,GK,1,90,0,0,0.0,0.0,0.0,0.0,Vicente Guaita,27
148,Crystal Palace,Jairo,Riedewald,S,1,1,0,0,0.0,0.0,0.0,0.0,Jairo Riedewald,27
149,Crystal Palace,Cenk,Tosun,S,1,1,0,0,0.0,0.0,0.0,0.0,Cenk Tosun,27
150,Southampton,Shane,Long,F,1,77,1,0,2.34,3.51,0.44,0.25,Shane Long,27
151,Southampton,Stuart,Armstrong,M,1,90,1,0,7.0,5.0,0.59,0.17,Stuart Armstrong,27
152,Southampton,Pierre-Emile,Hjbjerg,M,1,90,0,0,2.0,0.0,0.16,0.0,Pierre-Emile Hjbjerg,27
153,Southampton,Alex,McCarthy,GK,1,90,0,0,0.0,0.0,0.0,0.0,Alex McCarthy,27
154,Southampton,Ryan,Bertrand,D,1,90,0,0,3.0,1.0,0.09,0.07,Ryan Bertrand,27
155,Southampton,Oriol,Romeu,S,1,6,0,0,0.0,30.0,0.0,0.11,Oriol Romeu,27
156,Southampton,James,Ward-Prowse,D,1,90,0,0,1.0,1.0,0.03,0.05,James Ward-Prowse,27
157,Southampton,Danny,Ings,F,1,77,0,0,3.51,1.17,0.49,0.35,Danny Ings,27
158,Southampton,Jack,Stephens,D,1,90,0,0,1.0,0.0,0.07,0.0,Jack Stephens,27
159,Southampton,Jan,Bednarek,D,1,90,0,0,0.0,1.0,0.0,0.02,Jan Bednarek,27
160,Southampton,Michael,Obafemi,S,1,13,0,0,13.85,0.0,0.44,0.0,Michael Obafemi,27
161,Southampton,Che,Adams,S,1,13,0,1,20.77,6.92,0.22,0.29,Che Adams,27
162,Southampton,Moussa,Djenepo,M,1,90,0,1,3.0,4.0,0.49,0.49,Moussa Djenepo,27
163,Southampton,William,Smallbone,M,1,84,0,0,1.07,0.0,0.02,0.0,William Smallbone,27
164,Newcastle United,Fabian,Schar,D,1,90,0,0,1.0,0.0,0.02,0.0,Fabian Schar,27
165,Newcastle United,Joelinton,,F,1,90,0,0,1.0,1.0,0.02,0.01,Joelinton,27
166,Newcastle United,Allan,Saint-Maximin,M,1,90,0,0,3.0,2.0,0.05,0.04,Allan Saint-Maximin,27
167,Newcastle United,Matt,Ritchie,S,1,18,0,0,0.0,0.0,0.0,0.0,Matt Ritchie,27
168,Newcastle United,Danny,Rose,D,1,72,0,0,0.0,0.0,0.0,0.0,Danny Rose,27
169,Newcastle United,Federico,Fernandez,D,1,90,0,0,0.0,0.0,0.0,0.0,Federico Fernandez,27
170,Newcastle United,Dwight,Gayle,S,1,18,0,0,0.0,0.0,0.0,0.0,Dwight Gayle,27
171,Newcastle United,Jamaal,Lascelles,D,1,90,0,0,1.0,0.0,0.01,0.0,Jamaal Lascelles,27
172,Newcastle United,Nabil,Bentaleb,M,1,90,0,0,1.0,0.0,0.02,0.0,Nabil Bentaleb,27
173,Newcastle United,Valentino,Lazaro,D,1,90,0,0,0.0,2.0,0.0,0.05,Valentino Lazaro,27
174,Newcastle United,Martin,Dubravka,GK,1,90,0,0,0.0,0.0,0.0,0.0,Martin Dubravka,27
175,Newcastle United,Sean,Longstaff,M,1,90,0,0,1.0,1.0,0.04,0.02,Sean Longstaff,27
176,Newcastle United,Miguel,Almiron,M,1,72,0,0,0.0,0.0,0.0,0.0,Miguel Almiron,27
177,Brighton,Neal,Maupay,F,1,90,1,0,3.0,0.0,0.66,0.0,Neal Maupay,27
178,Brighton,Glenn,Murray,F,1,77,0,0,1.17,0.0,0.11,0.0,Glenn Murray,27
179,Brighton,Mat,Ryan,GK,1,90,0,0,0.0,0.0,0.0,0.0,Mat Ryan,27
180,Brighton,Ezequiel,Schelotto,D,1,77,0,0,1.17,0.0,0.11,0.0,Ezequiel Schelotto,27
181,Brighton,Bernardo,,S,1,1,0,0,0.0,0.0,0.0,0.0,Bernardo,27
182,Brighton,Yves,Bissouma,M,1,90,0,0,2.0,0.0,0.04,0.0,Yves Bissouma,27
183,Brighton,Aaron,Mooy,M,1,90,0,0,0.0,2.0,0.0,0.07,Aaron Mooy,27
184,Brighton,Shane,Duffy,D,1,90,0,0,0.0,1.0,0.0,0.1,Shane Duffy,27
185,Brighton,Lewis,Dunk,D,1,90,0,0,1.0,1.0,0.1,0.11,Lewis Dunk,27
186,Brighton,Davy,Propper,M,1,90,0,0,0.0,1.0,0.0,0.02,Davy Propper,27
187,Brighton,Dan,Burn,D,1,90,0,0,0.0,1.0,0.0,0.02,Dan Burn,27
188,Brighton,Leandro,Trossard,S,1,13,0,0,0.0,0.0,0.0,0.0,Leandro Trossard,27
189,Brighton,Adam,Webster,D,1,90,0,1,0.0,1.0,0.0,0.59,Adam Webster,27
190,Brighton,Aaron,Connolly,S,1,13,0,0,0.0,0.0,0.0,0.0,Aaron Connolly,27
191,West Ham,Pablo,Fornals,S,1,42,1,0,2.14,0.0,0.09,0.0,Pablo Fornals,27
192,West Ham,Issa,Diop,D,1,90,1,0,1.0,0.0,0.02,0.0,Issa Diop,27
193,West Ham,Angelo,Ogbonna,D,1,90,0,0,0.0,0.0,0.0,0.0,Angelo Ogbonna,27
194,West Ham,Michail,Antonio,F,1,90,0,0,0.0,2.0,0.0,0.38,Michail Antonio,27
195,West Ham,Mark,Noble,M,1,90,0,0,1.0,1.0,0.02,0.0,Mark Noble,27
196,West Ham,Aaron,Cresswell,D,1,90,0,0,1.0,0.0,0.08,0.0,Aaron Cresswell,27
197,West Ham,Lukasz,Fabianski,GK,1,90,0,0,0.0,0.0,0.0,0.0,Lukasz Fabianski,27
198,West Ham,Felipe,Anderson,M,1,66,0,0,1.36,0.0,0.04,0.0,Felipe Anderson,27
199,West Ham,Robert,Snodgrass,M,1,85,0,1,0.0,1.06,0.0,0.02,Robert Snodgrass,27
200,West Ham,Jarrod,Bowen,S,1,5,0,0,18.0,0.0,0.3,0.0,Jarrod Bowen,27
201,West Ham,Declan,Rice,M,1,90,0,1,0.0,1.0,0.0,0.09,Declan Rice,27
202,West Ham,Sebastien,Haller,S,1,24,0,0,3.75,0.0,0.08,0.0,Sebastien Haller,27
203,West Ham,Jeremy,Ngakia,D,1,90,0,0,0.0,0.0,0.0,0.0,Jeremy Ngakia,27
204,West Ham,Tomas,Soucek,M,1,48,0,0,0.0,0.0,0.0,0.0,Tomas Soucek,27
205,Watford,Danny,Welbeck,S,1,13,0,0,0.0,0.0,0.0,0.0,Danny Welbeck,27
206,Watford,Etienne,Capoue,M,1,90,0,0,0.0,0.0,0.0,0.0,Etienne Capoue,27
207,Watford,Troy,Deeney,F,1,77,0,0,0.0,1.17,0.0,0.04,Troy Deeney,27
208,Watford,Craig,Cathcart,D,1,90,0,0,0.0,0.0,0.0,0.0,Craig Cathcart,27
209,Watford,Gerard,Deulofeu,M,1,90,0,0,3.0,0.0,0.1,0.0,Gerard Deulofeu,27
210,Watford,Tom,Cleverley,S,1,9,0,0,0.0,0.0,0.0,0.0,Tom Cleverley,27
211,Watford,Ben,Foster,GK,1,90,0,0,0.0,0.0,0.0,0.0,Ben Foster,27
212,Watford,Craig,Dawson,D,1,90,0,0,0.0,1.0,0.0,0.01,Craig Dawson,27
213,Watford,Adam,Masina,D,1,90,0,0,1.0,0.0,0.01,0.0,Adam Masina,27
214,Watford,Roberto,Pereyra,M,1,70,0,0,0.0,1.29,0.0,0.02,Roberto Pereyra,27
215,Watford,Christian,Kabasele,D,1,90,0,0,1.0,0.0,0.05,0.0,Christian Kabasele,27
216,Watford,Abdoulaye,Doucoure,M,1,81,0,0,2.22,0.0,0.14,0.0,Abdoulaye Doucoure,27
217,Watford,Ismaila,Sarr,S,1,20,0,0,0.0,0.0,0.0,0.0,Ismaila Sarr,27
218,Watford,Will,Hughes,M,1,90,0,0,0.0,2.0,0.0,0.1,Will Hughes,27
219,Bournemouth,Simon,Francis,D,1,90,0,0,0.0,0.0,0.0,0.0,Simon Francis,27
220,Bournemouth,Steve,Cook,D,1,90,0,0,0.0,0.0,0.0,0.0,Steve Cook,27
221,Bournemouth,Andrew,Surman,M,1,90,0,0,1.0,1.0,0.03,0.03,Andrew Surman,27
222,Bournemouth,Dan,Gosling,M,1,71,0,0,1.27,0.0,0.13,0.0,Dan Gosling,27
223,Bournemouth,Junior,Stanislas,S,1,19,0,0,4.74,0.0,0.08,0.0,Junior Stanislas,27
224,Bournemouth,Joshua,King,F,1,71,0,0,0.0,3.8,0.0,0.81,Joshua King,27
225,Bournemouth,Callum,Wilson,F,1,90,0,0,3.0,0.0,0.83,0.0,Callum Wilson,27
226,Bournemouth,Adam,Smith,D,1,90,0,0,0.0,1.0,0.0,0.03,Adam Smith,27
227,Bournemouth,Dominic,Solanke,S,1,15,0,0,0.0,0.0,0.0,0.0,Dominic Solanke,27
228,Bournemouth,Ryan,Fraser,S,1,19,0,0,0.0,0.0,0.0,0.0,Ryan Fraser,27
229,Bournemouth,Harry,Wilson,F,1,75,0,0,2.4,2.4,0.39,0.33,Harry Wilson,27
230,Bournemouth,Aaron,Ramsdale,GK,1,90,0,0,0.0,0.0,0.0,0.0,Aaron Ramsdale,27
231,Bournemouth,Philip,Billing,M,1,90,0,0,3.0,0.0,0.1,0.0,Philip Billing,27
232,Bournemouth,Jack,Stacey,D,1,90,0,0,1.0,2.0,0.3,0.53,Jack Stacey,27
233,Aston Villa,Jack,Grealish,M,1,90,0,0,1.0,1.0,0.04,0.1,Jack Grealish,27
234,Aston Villa,Matt,Targett,M,1,90,0,0,0.0,0.0,0.0,0.0,Matt Targett,27
235,Aston Villa,Tyrone,Mings,D,1,90,0,0,0.0,0.0,0.0,0.0,Tyrone Mings,27
236,Aston Villa,Jose,Reina,GK,1,90,0,0,0.0,1.0,0.0,0.04,Jose Reina,27
237,Aston Villa,Borja,Baston,S,1,5,0,0,0.0,0.0,0.0,0.0,Borja Baston,27
238,Aston Villa,Frederic,Guilbert,M,1,90,0,0,0.0,1.0,0.0,0.08,Frederic Guilbert,27
239,Aston Villa,Anwar,El Ghazi,M,1,27,0,0,0.0,0.0,0.0,0.0,Anwar El Ghazi,27
240,Aston Villa,Douglas,Luiz,M,1,90,0,0,0.0,0.0,0.0,0.0,Douglas Luiz,27
241,Aston Villa,Kortney,Hause,D,1,90,0,0,0.0,0.0,0.0,0.0,Kortney Hause,27
242,Aston Villa,Conor,Hourihane,S,1,27,0,0,3.33,0.0,0.05,0.0,Conor Hourihane,27
243,Aston Villa,Trezeguet,,S,1,63,0,0,1.43,1.43,0.1,0.05,Trezeguet,27
244,Aston Villa,Ezri,Konsa Ngoyo,D,1,63,0,0,0.0,0.0,0.0,0.0,Ezri Konsa Ngoyo,27
245,Aston Villa,Marvelous,Nakamba,M,1,85,0,0,0.0,0.0,0.0,0.0,Marvelous Nakamba,27
246,Aston Villa,Mbwana,Samatta,F,1,90,0,0,1.0,0.0,0.08,0.0,Mbwana Samatta,27
247,Norwich,Lukas,Rupp,M,1,61,0,0,0.0,0.0,0.0,0.0,Lukas Rupp,27
248,Norwich,Josip,Drmic,S,1,29,0,0,0.0,3.1,0.0,0.08,Josip Drmic,27
249,Norwich,Alexander,Tettey,M,1,90,0,0,1.0,0.0,0.02,0.0,Alexander Tettey,27
250,Norwich,Tim,Krul,GK,1,90,0,0,0.0,0.0,0.0,0.0,Tim Krul,27
251,Norwich,Emiliano,Buendia,S,1,29,0,0,0.0,3.1,0.0,0.02,Emiliano Buendia,27
252,Norwich,Ondrej,Duda,M,1,61,0,0,0.0,1.48,0.0,0.02,Ondrej Duda,27
253,Norwich,Max,Aarons,D,1,90,0,0,1.0,0.0,0.08,0.0,Max Aarons,27
