,Team,First Name,Last Name,Pos,Apps,Min,G,A,Sh90,KP90,xG,xA,name,gw
21,Manchester City,David,Silva,M,1,47,0,0,7.66,0.0,0.18,0.0,David Silva,11
22,Manchester City,Raheem,Sterling,F,1,90,0,0,1.0,3.0,0.08,0.26,Raheem Sterling,11
23,Manchester City,Angelino,,D,1,90,0,0,0.0,1.0,0.0,0.09,Angelino,11
24,Manchester City,Bernardo,Silva,F,1,85,0,0,1.06,1.06,0.11,0.3,Bernardo Silva,11
25,Manchester City,Gabriel,Jesus,S,1,43,0,0,2.09,2.09,0.61,0.08,Gabriel Jesus,11
26,Manchester City,Ederson,,GK,1,90,0,0,0.0,0.0,0.0,0.0,Ederson,11
27,Manchester City,Phil,Foden,S,1,4,0,0,0.0,0.0,0.0,0.0,Phil Foden,11
28,Leicester,Jamie,Vardy,F,1,90,1,0,2.0,0.0,0.24,0.0,Jamie Vardy,11
29,Leicester,Caglar,Soyuncu,D,1,90,1,0,2.0,0.0,0.12,0.0,Caglar Soyuncu,11
30,Leicester,Kasper,Schmeichel,GK,1,90,0,0,0.0,0.0,0.0,0.0,Kasper Schmeichel,11
31,Leicester,Wes,Morgan,S,1,4,0,0,0.0,0.0,0.0,0.0,Wes Morgan,11
32,Leicester,Demarai,Gray,S,1,15,0,1,0.0,6.0,0.0,0.12,Demarai Gray,11
33,Leicester,Ayoze,Perez,M,1,75,0,0,0.0,0.0,0.0,0.0,Ayoze Perez,11
34,Leicester,Ben,Chilwell,D,1,90,0,0,1.0,1.0,0.27,0.03,Ben Chilwell,11
35,Leicester,Jonny,Evans,D,1,90,0,0,4.0,0.0,0.15,0.0,Jonny Evans,11
36,Leicester,Dennis,Praet,S,1,1,0,0,0.0,90.0,0.0,0.27,Dennis Praet,11
37,Leicester,Ricardo,Pereira,D,1,90,0,0,1.0,0.0,0.02,0.0,Ricardo Pereira,11
38,Leicester,Wilfred,Ndidi,M,1,90,0,0,1.0,0.0,0.03,0.0,Wilfred Ndidi,11
39,Leicester,Youri,Tielemans,M,1,90,0,0,1.0,1.0,0.05,0.06,Youri Tielemans,11
40,Leicester,Harvey,Barnes,M,1,86,0,0,1.05,0.0,0.06,0.0,Harvey Barnes,11
41,Leicester,James,Maddison,M,1,90,0,0,1.0,8.0,0.05,0.35,James Maddison,11
42,Chelsea,Tammy,Abraham,F,1,89,1,1,4.04,1.01,0.88,0.71,Tammy Abraham,11
43,Chelsea,Christian,Pulisic,M,1,84,1,0,3.21,0.0,0.86,0.0,Christian Pulisic,11
44,Chelsea,Cesar,Azpilicueta,D,1,90,0,0,0.0,0.0,0.0,0.0,Cesar Azpilicueta,11
45,Chelsea,Willian,,M,1,90,0,0,1.0,4.0,0.06,0.26,Willian,11
46,Chelsea,Fikayo,Tomori,D,1,90,0,0,0.0,1.0,0.0,0.02,Fikayo Tomori,11
47,Chelsea,Kurt,Zouma,D,1,90,0,0,0.0,0.0,0.0,0.0,Kurt Zouma,11
48,Chelsea,Emerson,,D,1,90,0,0,0.0,2.0,0.0,0.1,Emerson,11
49,Chelsea,Jorginho,,M,1,90,0,1,0.0,2.0,0.0,0.33,Jorginho,11
50,Chelsea,Michy,Batshuayi,S,1,1,0,0,90.0,0.0,0.06,0.0,Michy Batshuayi,11
51,Chelsea,Mateo,Kovacic,M,1,90,0,0,2.0,1.0,0.1,0.13,Mateo Kovacic,11
52,Chelsea,Kepa,,GK,1,90,0,0,0.0,0.0,0.0,0.0,Kepa,11
53,Chelsea,Callum,Hudson-Odoi,S,1,6,0,0,0.0,0.0,0.0,0.0,Callum Hudson-Odoi,11
54,Chelsea,Mason,Mount,M,1,90,0,0,5.0,1.0,0.23,0.06,Mason Mount,11
55,Chelsea,Reece,James,S,1,1,0,0,0.0,0.0,0.0,0.0,Reece James,11
56,Manchester United,David,de Gea,GK,1,90,0,0,0.0,0.0,0.0,0.0,David de Gea,11
57,Manchester United,Anthony,Martial,F,1,90,0,0,1.0,0.0,0.02,0.0,Anthony Martial,11
58,Manchester United,Marcus,Rashford,M,1,90,0,0,1.0,2.0,0.09,0.06,Marcus Rashford,11
59,Manchester United,Jesse,Lingard,S,1,21,0,0,0.0,8.57,0.0,0.05,Jesse Lingard,11
60,Manchester United,Ashley,Young,D,1,90,0,0,0.0,1.0,0.0,0.01,Ashley Young,11
61,Manchester United,Andreas,Pereira,M,1,69,0,0,3.91,1.3,0.08,0.02,Andreas Pereira,11
62,Manchester United,Harry,Maguire,D,1,90,0,0,1.0,1.0,0.01,0.02,Harry Maguire,11
63,Manchester United,Scott,McTominay,M,1,90,0,0,3.0,1.0,0.1,0.02,Scott McTominay,11
64,Manchester United,Aaron,Wan-Bissaka,D,1,82,0,0,0.0,0.0,0.0,0.0,Aaron Wan-Bissaka,11
65,Manchester United,Daniel,James,M,1,81,0,0,1.11,2.22,0.05,0.12,Daniel James,11
66,Manchester United,Victor,Lindelof,D,1,90,0,0,0.0,0.0,0.0,0.0,Victor Lindelof,11
67,Manchester United,Fred,,M,1,90,0,0,4.0,3.0,0.16,0.24,Fred,11
68,Manchester United,Mason,Greenwood,S,1,9,0,0,10.0,0.0,0.13,0.0,Mason Greenwood,11
69,Manchester United,Brandon,Williams,S,1,8,0,0,0.0,11.25,0.0,0.05,Brandon Williams,11
70,Wolverhampton Wanderers,Raul,Jimenez,F,1,90,1,0,8.0,1.0,0.29,0.05,Raul Jimenez,11
71,Wolverhampton Wanderers,Adama,Traore,F,1,90,0,0,0.0,2.0,0.0,0.07,Adama Traore,11
72,Wolverhampton Wanderers,Jonny,,M,1,90,0,0,2.0,3.0,0.09,0.08,Jonny,11
73,Wolverhampton Wanderers,Joao,Moutinho,M,1,90,0,1,2.0,4.0,0.11,0.59,Joao Moutinho,11
74,Wolverhampton Wanderers,Romain,Saiss,D,1,90,0,0,0.0,0.0,0.0,0.0,Romain Saiss,11
75,Wolverhampton Wanderers,Pedro,Neto,S,1,1,0,0,90.0,0.0,0.06,0.0,Pedro Neto,11
76,Wolverhampton Wanderers,Rui,Patricio,GK,1,90,0,0,0.0,0.0,0.0,0.0,Rui Patricio,11
77,Wolverhampton Wanderers,Conor,Coady,D,1,90,0,0,0.0,0.0,0.0,0.0,Conor Coady,11
78,Wolverhampton Wanderers,Matt,Doherty,M,1,72,0,0,2.5,1.25,0.17,0.07,Matt Doherty,11
79,Wolverhampton Wanderers,Ruben,Neves,M,1,90,0,0,4.0,1.0,0.07,0.03,Ruben Neves,11
80,Wolverhampton Wanderers,Diogo,Jota,F,1,90,0,0,5.0,4.0,0.69,0.26,Diogo Jota,11
81,Wolverhampton Wanderers,Ruben,Vinagre,S,1,18,0,0,0.0,0.0,0.0,0.0,Ruben Vinagre,11
82,Wolverhampton Wanderers,Leander,Dendoncker,D,1,90,0,0,1.0,0.0,0.05,0.0,Leander Dendoncker,11
83,Sheffield United,John,Lundstram,M,1,90,2,0,5.0,1.0,1.37,0.12,John Lundstram,11
84,Sheffield United,John,Fleck,M,1,90,1,0,1.0,1.0,0.14,0.07,John Fleck,11
85,Sheffield United,Phil,Jagielka,S,1,8,0,0,0.0,0.0,0.0,0.0,Phil Jagielka,11
86,Sheffield United,Oliver,McBurnie,S,1,12,0,0,0.0,0.0,0.0,0.0,Oliver McBurnie,11
87,Sheffield United,Lys,Mousset,F,1,68,0,3,3.97,5.29,0.54,1.23,Lys Mousset,11
88,Sheffield United,Dean,Henderson,GK,1,90,0,0,0.0,0.0,0.0,0.0,Dean Henderson,11
89,Sheffield United,John,Egan,D,1,82,0,0,0.0,0.0,0.0,0.0,John Egan,11
90,Sheffield United,Chris,Basham,D,1,90,0,0,0.0,0.0,0.0,0.0,Chris Basham,11
91,Sheffield United,Jack,O'Connell,D,1,90,0,0,0.0,1.0,0.0,0.01,Jack O'Connell,11
92,Sheffield United,George,Baldock,M,1,90,0,0,0.0,0.0,0.0,0.0,George Baldock,11
93,Sheffield United,Enda,Stevens,M,1,90,0,0,1.0,2.0,0.1,0.42,Enda Stevens,11
94,Sheffield United,Oliver,Norwood,M,1,90,0,0,0.0,0.0,0.0,0.0,Oliver Norwood,11
95,Sheffield United,David,McGoldrick,F,1,78,0,0,2.31,1.15,0.1,0.34,David McGoldrick,11
96,Sheffield United,Billy,Sharp,S,1,22,0,0,4.09,4.09,0.34,0.28,Billy Sharp,11
97,Burnley,Ashley,Westwood,M,1,90,0,0,0.0,1.0,0.0,0.02,Ashley Westwood,11
98,Burnley,Jack,Cork,M,1,90,0,0,0.0,0.0,0.0,0.0,Jack Cork,11
99,Burnley,Robbie,Brady,S,1,28,0,0,3.21,0.0,0.12,0.0,Robbie Brady,11
100,Burnley,Jay,Rodriguez,F,1,81,0,0,1.11,0.0,0.05,0.0,Jay Rodriguez,11
101,Burnley,Erik,Pieters,D,1,49,0,0,0.0,1.84,0.0,0.01,Erik Pieters,11
102,Burnley,Matej,Vydra,S,1,9,0,0,0.0,0.0,0.0,0.0,Matej Vydra,11
103,Burnley,Matthew,Lowton,D,1,90,0,0,0.0,0.0,0.0,0.0,Matthew Lowton,11
104,Burnley,Ben,Mee,D,1,90,0,0,0.0,0.0,0.0,0.0,Ben Mee,11
105,Burnley,James,Tarkowski,D,1,90,0,0,0.0,0.0,0.0,0.0,James Tarkowski,11
106,Burnley,Jeff,Hendrick,M,1,90,0,0,1.0,0.0,0.05,0.0,Jeff Hendrick,11
107,Burnley,Ashley,Barnes,F,1,90,0,0,3.0,0.0,0.5,0.0,Ashley Barnes,11
108,Burnley,Nick,Pope,GK,1,90,0,0,0.0,0.0,0.0,0.0,Nick Pope,11
109,Burnley,Charlie,Taylor,S,1,41,0,0,0.0,2.2,0.0,0.05,Charlie Taylor,11
110,Burnley,Dwight,McNeil,M,1,62,0,0,0.0,0.0,0.0,0.0,Dwight McNeil,11
111,Arsenal,Pierre-Emerick,Aubameyang,F,1,90,1,0,3.0,0.0,0.52,0.0,Pierre-Emerick Aubameyang,11
112,Arsenal,Bernd,Leno,GK,1,90,0,0,0.0,0.0,0.0,0.0,Bernd Leno,11
113,Arsenal,Sead,Kolasinac,S,1,2,0,0,0.0,0.0,0.0,0.0,Sead Kolasinac,11
114,Arsenal,Sokratis,,D,1,90,0,0,1.0,0.0,0.02,0.0,Sokratis,11
115,Arsenal,Mesut,Ozil,M,1,90,0,0,0.0,3.0,0.0,0.16,Mesut Ozil,11
116,Arsenal,Calum,Chambers,D,1,90,0,0,1.0,0.0,0.04,0.0,Calum Chambers,11
117,Arsenal,Lucas,Torreira,M,1,74,0,0,2.43,0.0,0.18,0.0,Lucas Torreira,11
118,Arsenal,David,Luiz,D,1,90,0,0,0.0,0.0,0.0,0.0,David Luiz,11
119,Arsenal,Dani,Ceballos,M,1,90,0,0,1.0,1.0,0.06,0.11,Dani Ceballos,11
120,Arsenal,Alexandre,Lacazette,F,1,61,0,1,2.95,4.43,0.22,0.56,Alexandre Lacazette,11
121,Arsenal,Matteo,Guendouzi,M,1,90,0,0,0.0,0.0,0.0,0.0,Matteo Guendouzi,11
122,Arsenal,Bukayo,Saka,S,1,16,0,0,0.0,0.0,0.0,0.0,Bukayo Saka,11
123,Arsenal,Gabriel,Martinelli,S,1,29,0,0,0.0,0.0,0.0,0.0,Gabriel Martinelli,11
124,Arsenal,Kieran,Tierney,D,1,88,0,0,0.0,0.0,0.0,0.0,Kieran Tierney,11
125,Everton,Cenk,Tosun,S,1,20,1,0,4.5,0.0,0.41,0.0,Cenk Tosun,11
126,Everton,Alex,Iwobi,M,1,90,0,0,0.0,1.0,0.0,0.07,Alex Iwobi,11
127,Everton,Theo,Walcott,M,1,70,0,0,0.0,1.29,0.0,0.03,Theo Walcott,11
128,Everton,Gylfi,Sigurdsson,S,1,4,0,0,0.0,0.0,0.0,0.0,Gylfi Sigurdsson,11
129,Everton,Jordan,Pickford,GK,1,90,0,0,0.0,0.0,0.0,0.0,Jordan Pickford,11
130,Everton,Fabian,Delph,M,1,90,0,0,0.0,0.0,0.0,0.0,Fabian Delph,11
131,Everton,Mason,Holgate,D,1,90,0,0,0.0,0.0,0.0,0.0,Mason Holgate,11
132,Everton,Tom,Davies,M,1,85,0,0,0.0,0.0,0.0,0.0,Tom Davies,11
133,Everton,Lucas,Digne,D,1,90,0,1,0.0,3.0,0.0,0.55,Lucas Digne,11
134,Everton,Andre,Gomes,M,1,86,0,0,1.05,1.05,0.03,0.03,Andre Gomes,11
135,Everton,Djibril,Sidibe,D,1,90,0,0,0.0,0.0,0.0,0.0,Djibril Sidibe,11
136,Everton,Dominic,Calvert-Lewin,S,1,5,0,0,18.0,0.0,0.48,0.0,Dominic Calvert-Lewin,11
137,Everton,Richarlison,,F,1,90,0,0,4.0,0.0,0.24,0.0,Richarlison,11
138,Everton,Yerry,Mina,D,1,90,0,0,0.0,0.0,0.0,0.0,Yerry Mina,11
139,Crystal Palace,Max,Meyer,S,1,15,0,0,0.0,0.0,0.0,0.0,Max Meyer,11
140,Crystal Palace,Joel,Ward,D,1,90,0,0,1.0,0.0,0.04,0.0,Joel Ward,11
141,Crystal Palace,Wilfried,Zaha,M,1,90,0,0,2.0,2.0,0.08,0.08,Wilfried Zaha,11
142,Crystal Palace,James,Tomkins,D,1,90,0,0,0.0,0.0,0.0,0.0,James Tomkins,11
143,Crystal Palace,Cheikhou,Kouyate,M,1,75,0,0,0.0,0.0,0.0,0.0,Cheikhou Kouyate,11
144,Crystal Palace,James,McCarthy,S,1,11,0,0,0.0,0.0,0.0,0.0,James McCarthy,11
145,Crystal Palace,Christian,Benteke,S,1,11,0,0,8.18,0.0,0.02,0.0,Christian Benteke,11
146,Crystal Palace,James,McArthur,M,1,79,0,0,1.14,0.0,0.03,0.0,James McArthur,11
147,Crystal Palace,Jordan,Ayew,F,1,79,0,0,2.28,0.0,0.18,0.0,Jordan Ayew,11
148,Crystal Palace,Gary,Cahill,D,1,90,0,0,0.0,0.0,0.0,0.0,Gary Cahill,11
149,Crystal Palace,Patrick,van Aanholt,D,1,90,0,0,2.0,0.0,0.04,0.0,Patrick van Aanholt,11
150,Crystal Palace,Jeffrey,Schlupp,M,1,90,0,0,2.0,2.0,0.03,0.15,Jeffrey Schlupp,11
151,Crystal Palace,Vicente,Guaita,GK,1,90,0,0,0.0,0.0,0.0,0.0,Vicente Guaita,11
152,Crystal Palace,Luka,Milivojevic,M,1,90,0,0,1.0,1.0,0.02,0.03,Luka Milivojevic,11
153,Southampton,James,Ward-Prowse,M,1,90,1,0,1.0,0.0,0.87,0.0,James Ward-Prowse,11
154,Southampton,Jannik,Vestergaard,D,1,90,0,0,0.0,0.0,0.0,0.0,Jannik Vestergaard,11
155,Southampton,Pierre-Emile,Hjbjerg,D,1,90,0,0,0.0,0.0,0.0,0.0,Pierre-Emile Hjbjerg,11
156,Southampton,Alex,McCarthy,GK,1,90,0,0,0.0,0.0,0.0,0.0,Alex McCarthy,11
157,Southampton,Nathan,Redmond,F,1,90,0,0,0.0,2.0,0.0,0.05,Nathan Redmond,11
158,Southampton,Oriol,Romeu,M,1,90,0,0,0.0,0.0,0.0,0.0,Oriol Romeu,11
159,Southampton,Danny,Ings,F,1,85,0,0,1.06,0.0,0.02,0.0,Danny Ings,11
160,Southampton,Jack,Stephens,D,1,90,0,0,0.0,0.0,0.0,0.0,Jack Stephens,11
161,Southampton,Kevin,Danso,S,1,14,0,0,0.0,0.0,0.0,0.0,Kevin Danso,11
162,Southampton,Jan,Bednarek,D,1,89,0,0,0.0,0.0,0.0,0.0,Jan Bednarek,11
163,Southampton,Stuart,Armstrong,M,1,90,0,0,1.0,0.0,0.03,0.0,Stuart Armstrong,11
164,Southampton,Yan,Valery,D,1,76,0,0,0.0,0.0,0.0,0.0,Yan Valery,11
165,Southampton,Che,Adams,S,1,1,0,0,0.0,0.0,0.0,0.0,Che Adams,11
166,Southampton,Moussa,Djenepo,S,1,5,0,0,0.0,0.0,0.0,0.0,Moussa Djenepo,11
167,Newcastle United,Federico,Fernandez,D,1,90,1,0,1.0,0.0,0.14,0.0,Federico Fernandez,11
168,Newcastle United,Jonjo,Shelvey,M,1,90,1,0,2.0,0.0,0.07,0.0,Jonjo Shelvey,11
169,Newcastle United,Ciaran,Clark,D,1,90,1,0,1.0,1.0,0.13,0.05,Ciaran Clark,11
170,Newcastle United,Joelinton,,F,1,90,0,1,1.0,1.0,0.03,0.13,Joelinton,11
171,Newcastle United,Allan,Saint-Maximin,M,1,79,0,0,3.42,1.14,0.85,0.49,Allan Saint-Maximin,11
172,Newcastle United,Andy,Carroll,S,1,1,0,0,0.0,0.0,0.0,0.0,Andy Carroll,11
173,Newcastle United,DeAndre,Yedlin,D,1,90,0,0,0.0,0.0,0.0,0.0,DeAndre Yedlin,11
174,Newcastle United,Jamaal,Lascelles,D,1,90,0,0,0.0,0.0,0.0,0.0,Jamaal Lascelles,11
175,Newcastle United,Paul,Dummett,S,1,1,0,0,0.0,0.0,0.0,0.0,Paul Dummett,11
176,Newcastle United,Christian,Atsu,S,1,11,0,0,0.0,0.0,0.0,0.0,Christian Atsu,11
177,Newcastle United,Isaac,Hayden,M,1,90,0,0,0.0,1.0,0.0,0.51,Isaac Hayden,11
178,Newcastle United,Jetro,Willems,D,1,89,0,1,0.0,4.04,0.0,0.51,Jetro Willems,11
179,Newcastle United,Martin,Dubravka,GK,1,90,0,0,0.0,0.0,0.0,0.0,Martin Dubravka,11
180,Newcastle United,Miguel,Almiron,M,1,90,0,0,4.0,0.0,0.7,0.0,Miguel Almiron,11
181,Brighton,Shane,Duffy,S,1,55,1,0,1.64,0.0,0.45,0.0,Shane Duffy,11
182,Brighton,Leandro,Trossard,S,1,27,1,1,3.33,13.33,0.34,0.88,Leandro Trossard,11
183,Brighton,Pascal,Gro,M,1,63,0,0,1.43,2.86,0.09,0.06,Pascal Gro,11
184,Brighton,Martin,Montoya,D,1,90,0,1,0.0,2.0,0.0,0.43,Martin Montoya,11
185,Brighton,Mat,Ryan,GK,1,90,0,0,0.0,0.0,0.0,0.0,Mat Ryan,11
186,Brighton,Neal,Maupay,F,1,90,0,0,7.0,0.0,0.99,0.0,Neal Maupay,11
187,Brighton,Ezequiel,Schelotto,S,1,1,0,0,90.0,0.0,0.08,0.0,Ezequiel Schelotto,11
188,Brighton,Lewis,Dunk,D,1,90,0,0,0.0,0.0,0.0,0.0,Lewis Dunk,11
189,Brighton,Davy,Propper,M,1,90,0,0,2.0,2.0,0.06,0.56,Davy Propper,11
190,Brighton,Dale,Stephens,M,1,90,0,0,1.0,1.0,0.04,0.03,Dale Stephens,11
191,Brighton,Dan,Burn,D,1,90,0,0,0.0,1.0,0.0,0.04,Dan Burn,11
192,Brighton,Adam,Webster,D,1,35,0,0,0.0,0.0,0.0,0.0,Adam Webster,11
193,Brighton,Aaron,Connolly,F,1,90,0,0,4.0,0.0,0.17,0.0,Aaron Connolly,11
194,Brighton,Steven,Alzate,M,1,90,0,0,3.0,2.0,0.45,0.08,Steven Alzate,11
195,West Ham,Robert,Snodgrass,M,1,90,1,0,2.0,5.0,0.12,0.38,Robert Snodgrass,11
196,West Ham,Fabian,Balbuena,D,1,90,1,0,5.0,0.0,0.98,0.0,Fabian Balbuena,11
197,West Ham,Mark,Noble,M,1,48,0,0,0.0,0.0,0.0,0.0,Mark Noble,11
198,West Ham,Aaron,Cresswell,D,1,90,0,0,0.0,0.0,0.0,0.0,Aaron Cresswell,11
199,West Ham,Manuel,Lanzini,S,1,42,0,1,4.29,4.29,0.03,0.12,Manuel Lanzini,11
200,West Ham,Pablo,Zabaleta,D,1,74,0,0,0.0,0.0,0.0,0.0,Pablo Zabaleta,11
201,West Ham,Felipe,Anderson,M,1,90,0,0,1.0,3.0,0.02,0.23,Felipe Anderson,11
202,West Ham,Albian,Ajeti,S,1,42,0,0,0.0,4.29,0.0,0.04,Albian Ajeti,11
203,West Ham,Issa,Diop,D,1,90,0,0,1.0,0.0,0.11,0.0,Issa Diop,11
204,West Ham,Roberto,Jimenez,GK,1,90,0,0,0.0,0.0,0.0,0.0,Roberto Jimenez,11
205,West Ham,Declan,Rice,M,1,90,0,0,1.0,0.0,0.01,0.0,Declan Rice,11
206,West Ham,Sebastien,Haller,F,1,90,0,0,5.0,1.0,0.33,0.01,Sebastien Haller,11
207,West Ham,Andriy,Yarmolenko,M,1,48,0,0,0.0,0.0,0.0,0.0,Andriy Yarmolenko,11
208,West Ham,Ryan,Fredericks,S,1,16,0,0,0.0,0.0,0.0,0.0,Ryan Fredericks,11
209,Watford,Gerard,Deulofeu,F,1,90,1,0,2.0,2.0,0.81,0.12,Gerard Deulofeu,11
210,Watford,Adrian,Mariappa,S,1,71,0,0,1.27,0.0,0.03,0.0,Adrian Mariappa,11
211,Watford,Craig,Cathcart,D,1,19,0,0,0.0,0.0,0.0,0.0,Craig Cathcart,11
212,Watford,Daryl,Janmaat,D,1,76,0,0,0.0,2.37,0.0,0.04,Daryl Janmaat,11
213,Watford,Ben,Foster,GK,1,90,0,0,1.0,0.0,0.35,0.0,Ben Foster,11
214,Watford,Craig,Dawson,D,1,90,0,0,0.0,0.0,0.0,0.0,Craig Dawson,11
215,Watford,Adam,Masina,D,1,90,0,0,2.0,0.0,0.03,0.0,Adam Masina,11
216,Watford,Andre,Gray,F,1,90,0,0,1.0,0.0,0.09,0.0,Andre Gray,11
217,Watford,Nathaniel,Chalobah,M,1,68,0,0,1.32,2.65,0.02,0.13,Nathaniel Chalobah,11
218,Watford,Roberto,Pereyra,M,1,90,0,0,1.0,1.0,0.09,0.02,Roberto Pereyra,11
219,Watford,Christian,Kabasele,D,1,90,0,0,0.0,0.0,0.0,0.0,Christian Kabasele,11
220,Watford,Abdoulaye,Doucoure,M,1,90,0,0,2.0,2.0,0.04,0.36,Abdoulaye Doucoure,11
221,Watford,Kiko,Femenia,S,1,14,0,0,0.0,6.43,0.0,0.01,Kiko Femenia,11
222,Watford,Will,Hughes,S,1,22,0,0,4.09,4.09,0.03,0.02,Will Hughes,11
223,Bournemouth,Joshua,King,F,1,90,1,0,2.0,1.0,1.25,0.08,Joshua King,11
224,Bournemouth,Steve,Cook,D,1,90,0,0,0.0,0.0,0.0,0.0,Steve Cook,11
225,Bournemouth,Callum,Wilson,F,1,90,0,0,1.0,2.0,0.11,0.12,Callum Wilson,11
226,Bournemouth,Nathan,Ake,D,1,90,0,0,0.0,0.0,0.0,0.0,Nathan Ake,11
227,Bournemouth,Adam,Smith,D,1,90,0,1,0.0,2.0,0.0,0.76,Adam Smith,11
228,Bournemouth,Ryan,Fraser,M,1,90,0,0,2.0,2.0,0.12,0.13,Ryan Fraser,11
229,Bournemouth,Lewis,Cook,S,1,3,0,0,0.0,0.0,0.0,0.0,Lewis Cook,11
230,Bournemouth,Jefferson,Lerma,M,1,90,0,0,2.0,0.0,0.05,0.0,Jefferson Lerma,11
231,Bournemouth,Diego,Rico,D,1,90,0,0,0.0,0.0,0.0,0.0,Diego Rico,11
232,Bournemouth,Harry,Wilson,M,1,87,0,0,5.17,0.0,0.39,0.0,Harry Wilson,11
233,Bournemouth,Aaron,Ramsdale,GK,1,90,0,0,0.0,0.0,0.0,0.0,Aaron Ramsdale,11
234,Bournemouth,Philip,Billing,M,1,90,0,0,0.0,0.0,0.0,0.0,Philip Billing,11
235,Aston Villa,Trezeguet,,F,1,90,1,0,2.0,0.0,0.49,0.0,Trezeguet,11
236,Aston Villa,Matt,Targett,D,1,90,0,0,0.0,1.0,0.0,0.14,Matt Targett,11
237,Aston Villa,Tyrone,Mings,D,1,90,0,0,0.0,0.0,0.0,0.0,Tyrone Mings,11
238,Aston Villa,Tom,Heaton,GK,1,90,0,0,0.0,0.0,0.0,0.0,Tom Heaton,11
239,Aston Villa,Ahmed,Elmohamady,S,1,17,0,0,0.0,0.0,0.0,0.0,Ahmed Elmohamady,11
240,Aston Villa,Frederic,Guilbert,D,1,73,0,0,0.0,0.0,0.0,0.0,Frederic Guilbert,11
241,Aston Villa,Anwar,El Ghazi,F,1,90,0,0,1.0,2.0,0.09,0.07,Anwar El Ghazi,11
242,Aston Villa,Douglas,Luiz,M,1,77,0,0,0.0,0.0,0.0,0.0,Douglas Luiz,11
243,Aston Villa,Bjorn,Engels,D,1,90,0,0,0.0,0.0,0.0,0.0,Bjorn Engels,11
244,Aston Villa,Conor,Hourihane,S,1,13,0,0,6.92,0.0,0.02,0.0,Conor Hourihane,11
245,Aston Villa,John,McGinn,M,1,90,0,1,0.0,1.0,0.0,0.44,John McGinn,11
246,Aston Villa,Wesley,,F,1,90,0,0,1.0,0.0,0.14,0.0,Wesley,11
247,Aston Villa,Jonathan,Kodjia,S,1,1,0,0,0.0,0.0,0.0,0.0,Jonathan Kodjia,11
248,Aston Villa,Marvelous,Nakamba,M,1,90,0,0,0.0,0.0,0.0,0.0,Marvelous Nakamba,11
249,Norwich,Josip,Drmic,S,1,11,0,0,0.0,0.0,0.0,0.0,Josip Drmic,11
250,Norwich,Alexander,Tettey,D,1,88,0,0,0.0,0.0,0.0,0.0,Alexander Tettey,11
251,Norwich,Tim,Krul,GK,1,90,0,0,0.0,0.0,0.0,0.0,Tim Krul,11
252,Norwich,Emiliano,Buendia,M,1,90,0,0,2.0,2.0,0.12,0.1,Emiliano Buendia,11
253,Norwich,Max,Aarons,D,1,90,0,0,0.0,0.0,0.0,0.0,Max Aarons,11
