,Team,First Name,Last Name,Pos,Apps,Min,G,A,Sh90,KP90,xG,xA,name,gw
26,Manchester City,Ederson,,GK,1,90,0,0,0.0,0.0,0.0,0.0,Ederson,6
27,Manchester City,Eric,Garcia,S,1,24,0,0,0.0,0.0,0.0,0.0,Eric Garcia,6
28,Leicester,Ricardo,Pereira,D,1,90,1,0,2.0,1.0,0.47,0.1,Ricardo Pereira,6
29,Leicester,James,Maddison,M,1,90,1,0,4.0,2.0,0.19,0.24,James Maddison,6
30,Leicester,Kasper,Schmeichel,GK,1,90,0,0,0.0,0.0,0.0,0.0,Kasper Schmeichel,6
31,Leicester,Jamie,Vardy,F,1,90,0,0,3.0,1.0,0.26,0.04,Jamie Vardy,6
32,Leicester,Demarai,Gray,S,1,5,0,0,0.0,0.0,0.0,0.0,Demarai Gray,6
33,Leicester,Ayoze,Perez,M,1,70,0,0,1.29,1.29,0.05,0.08,Ayoze Perez,6
34,Leicester,Ben,Chilwell,D,1,90,0,0,0.0,1.0,0.0,0.02,Ben Chilwell,6
35,Leicester,Jonny,Evans,D,1,90,0,0,0.0,0.0,0.0,0.0,Jonny Evans,6
36,Leicester,Dennis,Praet,S,1,20,0,0,0.0,0.0,0.0,0.0,Dennis Praet,6
37,Leicester,Caglar,Soyuncu,D,1,90,0,0,0.0,0.0,0.0,0.0,Caglar Soyuncu,6
38,Leicester,Wilfred,Ndidi,M,1,90,0,0,1.0,0.0,0.02,0.0,Wilfred Ndidi,6
39,Leicester,Youri,Tielemans,M,1,87,0,0,2.07,2.07,0.05,0.13,Youri Tielemans,6
40,Leicester,Hamza,Choudhury,S,1,3,0,1,0.0,30.0,0.0,0.02,Hamza Choudhury,6
41,Leicester,Harvey,Barnes,M,1,85,0,0,3.18,2.12,0.25,0.08,Harvey Barnes,6
42,Chelsea,N'Golo,Kante,M,1,90,1,0,2.0,0.0,0.1,0.0,N'Golo Kante,6
43,Chelsea,Andreas,Christensen,D,1,41,0,0,0.0,2.2,0.0,0.32,Andreas Christensen,6
44,Chelsea,Cesar,Azpilicueta,D,1,90,0,1,0.0,4.0,0.0,0.3,Cesar Azpilicueta,6
45,Chelsea,Willian,,F,1,90,0,0,1.0,0.0,0.02,0.0,Willian,6
46,Chelsea,Tammy,Abraham,F,1,80,0,0,3.38,0.0,0.47,0.0,Tammy Abraham,6
47,Chelsea,Fikayo,Tomori,D,1,90,0,0,1.0,1.0,0.03,0.02,Fikayo Tomori,6
48,Chelsea,Kurt,Zouma,S,1,49,0,0,0.0,0.0,0.0,0.0,Kurt Zouma,6
49,Chelsea,Emerson,,D,1,14,0,0,0.0,0.0,0.0,0.0,Emerson,6
50,Chelsea,Jorginho,,M,1,90,0,0,1.0,1.0,0.02,0.01,Jorginho,6
51,Chelsea,Marcos,Alonso,S,1,76,0,0,1.18,3.55,0.01,0.48,Marcos Alonso,6
52,Chelsea,Michy,Batshuayi,S,1,10,0,0,18.0,0.0,0.14,0.0,Michy Batshuayi,6
53,Chelsea,Mateo,Kovacic,M,1,90,0,0,1.0,0.0,0.03,0.0,Mateo Kovacic,6
54,Chelsea,Kepa,,GK,1,90,0,0,0.0,0.0,0.0,0.0,Kepa,6
55,Chelsea,Mason,Mount,F,1,90,0,0,1.0,1.0,0.4,0.03,Mason Mount,6
56,Manchester United,David,de Gea,GK,1,90,0,0,0.0,0.0,0.0,0.0,David de Gea,6
57,Manchester United,Juan,Mata,M,1,82,0,0,2.2,1.1,0.55,0.07,Juan Mata,6
58,Manchester United,Marcus,Rashford,F,1,62,0,0,0.0,1.45,0.0,0.01,Marcus Rashford,6
59,Manchester United,Jesse,Lingard,S,1,28,0,0,3.21,0.0,0.06,0.0,Jesse Lingard,6
60,Manchester United,Ashley,Young,D,1,90,0,0,0.0,0.0,0.0,0.0,Ashley Young,6
61,Manchester United,Nemanja,Matic,M,1,72,0,0,1.25,0.0,0.01,0.0,Nemanja Matic,6
62,Manchester United,Andreas,Pereira,M,1,90,0,0,2.0,1.0,0.04,0.54,Andreas Pereira,6
63,Manchester United,Harry,Maguire,D,1,90,0,0,1.0,0.0,0.45,0.0,Harry Maguire,6
64,Manchester United,Scott,McTominay,M,1,90,0,0,1.0,1.0,0.07,0.45,Scott McTominay,6
65,Manchester United,Aaron,Wan-Bissaka,D,1,90,0,0,0.0,0.0,0.0,0.0,Aaron Wan-Bissaka,6
66,Manchester United,Daniel,James,M,1,90,0,0,1.0,1.0,0.09,0.01,Daniel James,6
67,Manchester United,Angel,Gomes,S,1,8,0,0,0.0,0.0,0.0,0.0,Angel Gomes,6
68,Manchester United,Victor,Lindelof,D,1,90,0,0,0.0,1.0,0.0,0.02,Victor Lindelof,6
69,Manchester United,Fred,,S,1,18,0,0,0.0,10.0,0.0,0.11,Fred,6
70,Wolverhampton Wanderers,Diogo,Jota,F,1,90,1,0,4.0,1.0,0.65,0.04,Diogo Jota,6
71,Wolverhampton Wanderers,Adama,Traore,F,1,90,0,1,3.0,3.0,0.08,0.53,Adama Traore,6
72,Wolverhampton Wanderers,Jonny,,M,1,90,0,0,1.0,1.0,0.02,0.08,Jonny,6
73,Wolverhampton Wanderers,Joao,Moutinho,M,1,90,0,0,0.0,1.0,0.0,0.43,Joao Moutinho,6
74,Wolverhampton Wanderers,Romain,Saiss,D,1,74,0,0,0.0,0.0,0.0,0.0,Romain Saiss,6
75,Wolverhampton Wanderers,Raul,Jimenez,F,1,77,0,0,2.34,4.68,0.11,0.62,Raul Jimenez,6
76,Wolverhampton Wanderers,Patrick,Cutrone,S,1,13,0,0,0.0,0.0,0.0,0.0,Patrick Cutrone,6
77,Wolverhampton Wanderers,Pedro,Neto,S,1,24,0,0,0.0,0.0,0.0,0.0,Pedro Neto,6
78,Wolverhampton Wanderers,Rui,Patricio,GK,1,90,0,0,0.0,0.0,0.0,0.0,Rui Patricio,6
79,Wolverhampton Wanderers,Willy,Boly,D,1,90,0,0,0.0,0.0,0.0,0.0,Willy Boly,6
80,Wolverhampton Wanderers,Conor,Coady,D,1,90,0,0,0.0,0.0,0.0,0.0,Conor Coady,6
81,Wolverhampton Wanderers,Matt,Doherty,M,1,58,0,0,1.55,0.0,0.45,0.0,Matt Doherty,6
82,Wolverhampton Wanderers,Ruben,Neves,S,1,32,0,0,2.81,0.0,0.02,0.0,Ruben Neves,6
83,Wolverhampton Wanderers,Leander,Dendoncker,M,1,66,0,0,1.36,0.0,0.43,0.0,Leander Dendoncker,6
84,Sheffield United,Lys,Mousset,S,1,26,1,0,3.46,0.0,0.44,0.0,Lys Mousset,6
85,Sheffield United,Phil,Jagielka,S,1,24,0,0,0.0,0.0,0.0,0.0,Phil Jagielka,6
86,Sheffield United,Oliver,McBurnie,F,1,86,0,0,0.0,0.0,0.0,0.0,Oliver McBurnie,6
87,Sheffield United,Callum,Robinson,F,1,64,0,0,0.0,0.0,0.0,0.0,Callum Robinson,6
88,Sheffield United,Dean,Henderson,GK,1,90,0,0,0.0,0.0,0.0,0.0,Dean Henderson,6
89,Sheffield United,John,Egan,D,1,90,0,0,0.0,0.0,0.0,0.0,John Egan,6
90,Sheffield United,Chris,Basham,D,1,90,0,0,1.0,0.0,0.07,0.0,Chris Basham,6
91,Sheffield United,Jack,O'Connell,D,1,90,0,0,0.0,0.0,0.0,0.0,Jack O'Connell,6
92,Sheffield United,George,Baldock,M,1,90,0,0,0.0,0.0,0.0,0.0,George Baldock,6
93,Sheffield United,Enda,Stevens,M,1,90,0,0,0.0,0.0,0.0,0.0,Enda Stevens,6
94,Sheffield United,John,Lundstram,M,1,90,0,1,0.0,1.0,0.0,0.44,John Lundstram,6
95,Sheffield United,John,Fleck,M,1,90,0,0,0.0,1.0,0.0,0.07,John Fleck,6
96,Sheffield United,Oliver,Norwood,M,1,66,0,0,0.0,0.0,0.0,0.0,Oliver Norwood,6
97,Sheffield United,Ben,Osborn,S,1,4,0,0,0.0,0.0,0.0,0.0,Ben Osborn,6
98,Burnley,Chris,Wood,F,1,90,2,0,4.0,1.0,1.81,0.07,Chris Wood,6
99,Burnley,Aaron,Lennon,S,1,9,0,0,0.0,0.0,0.0,0.0,Aaron Lennon,6
100,Burnley,Ashley,Westwood,M,1,90,0,1,1.0,3.0,0.16,0.69,Ashley Westwood,6
101,Burnley,Jack,Cork,M,1,90,0,0,1.0,2.0,0.07,0.1,Jack Cork,6
102,Burnley,Robbie,Brady,S,1,1,0,0,0.0,0.0,0.0,0.0,Robbie Brady,6
103,Burnley,Jay,Rodriguez,S,1,9,0,0,0.0,0.0,0.0,0.0,Jay Rodriguez,6
104,Burnley,Erik,Pieters,D,1,90,0,0,0.0,1.0,0.0,0.05,Erik Pieters,6
105,Burnley,Matthew,Lowton,D,1,90,0,0,0.0,3.0,0.0,0.16,Matthew Lowton,6
106,Burnley,Ben,Mee,D,1,90,0,0,0.0,0.0,0.0,0.0,Ben Mee,6
107,Burnley,James,Tarkowski,D,1,90,0,0,0.0,0.0,0.0,0.0,James Tarkowski,6
108,Burnley,Jeff,Hendrick,M,1,90,0,0,2.0,0.0,0.08,0.0,Jeff Hendrick,6
109,Burnley,Ashley,Barnes,F,1,81,0,0,5.56,0.0,0.27,0.0,Ashley Barnes,6
110,Burnley,Nick,Pope,GK,1,90,0,0,0.0,0.0,0.0,0.0,Nick Pope,6
111,Burnley,Dwight,McNeil,M,1,81,0,1,0.0,2.22,0.0,1.17,Dwight McNeil,6
112,Arsenal,Pierre-Emerick,Aubameyang,F,1,90,1,0,4.0,0.0,0.64,0.0,Pierre-Emerick Aubameyang,6
113,Arsenal,Calum,Chambers,S,1,41,1,0,4.39,2.2,0.12,0.05,Calum Chambers,6
114,Arsenal,Nicolas,Pepe,M,1,90,1,0,5.0,4.0,1.04,0.24,Nicolas Pepe,6
115,Arsenal,Bernd,Leno,GK,1,90,0,0,0.0,0.0,0.0,0.0,Bernd Leno,6
116,Arsenal,Granit,Xhaka,M,1,75,0,0,0.0,1.2,0.0,0.05,Granit Xhaka,6
117,Arsenal,Sead,Kolasinac,D,1,90,0,0,0.0,1.0,0.0,0.09,Sead Kolasinac,6
118,Arsenal,Sokratis,,D,1,90,0,0,1.0,1.0,0.09,0.39,Sokratis,6
119,Arsenal,Lucas,Torreira,S,1,15,0,0,12.0,6.0,0.13,0.02,Lucas Torreira,6
120,Arsenal,David,Luiz,D,1,90,0,0,2.0,0.0,0.07,0.0,David Luiz,6
121,Arsenal,Ainsley,Maitland-Niles,D,1,40,0,0,2.25,2.25,0.35,0.04,Ainsley Maitland-Niles,6
122,Arsenal,Dani,Ceballos,M,1,75,0,0,1.2,1.2,0.04,0.03,Dani Ceballos,6
123,Arsenal,Matteo,Guendouzi,M,1,90,0,0,1.0,3.0,0.03,0.18,Matteo Guendouzi,6
124,Arsenal,Joe,Willock,S,1,15,0,0,6.0,6.0,0.03,0.04,Joe Willock,6
125,Arsenal,Bukayo,Saka,M,1,49,0,0,1.84,1.84,0.03,0.35,Bukayo Saka,6
126,Everton,Alex,Iwobi,S,1,33,0,0,0.0,2.73,0.0,0.07,Alex Iwobi,6
127,Everton,Theo,Walcott,S,1,17,0,0,10.59,0.0,0.03,0.0,Theo Walcott,6
128,Everton,Morgan,Schneiderlin,M,1,57,0,0,1.58,0.0,0.06,0.0,Morgan Schneiderlin,6
129,Everton,Seamus,Coleman,D,1,73,0,0,0.0,0.0,0.0,0.0,Seamus Coleman,6
130,Everton,Gylfi,Sigurdsson,M,1,90,0,0,2.0,4.0,0.06,0.18,Gylfi Sigurdsson,6
131,Everton,Jordan,Pickford,GK,1,90,0,0,0.0,0.0,0.0,0.0,Jordan Pickford,6
132,Everton,Fabian,Delph,M,1,90,0,0,0.0,1.0,0.0,0.06,Fabian Delph,6
133,Everton,Moise,Kean,F,1,90,0,0,5.0,1.0,0.51,0.32,Moise Kean,6
134,Everton,Michael,Keane,D,1,90,0,0,0.0,0.0,0.0,0.0,Michael Keane,6
135,Everton,Lucas,Digne,D,1,90,0,0,2.0,1.0,0.09,0.01,Lucas Digne,6
136,Everton,Richarlison,,M,1,90,0,0,3.0,1.0,0.45,0.33,Richarlison,6
137,Everton,Cenk,Tosun,S,1,33,0,0,2.73,2.73,0.07,0.01,Cenk Tosun,6
138,Everton,Yerry,Mina,D,1,90,0,0,0.0,0.0,0.0,0.0,Yerry Mina,6
139,Everton,Bernard,,M,1,57,0,0,0.0,1.58,0.0,0.02,Bernard,6
140,Crystal Palace,Mamadou,Sakho,D,1,90,0,0,0.0,0.0,0.0,0.0,Mamadou Sakho,6
141,Crystal Palace,Joel,Ward,D,1,90,0,0,1.0,0.0,0.05,0.0,Joel Ward,6
142,Crystal Palace,Wilfried,Zaha,M,1,90,0,0,2.0,0.0,0.08,0.0,Wilfried Zaha,6
143,Crystal Palace,Cheikhou,Kouyate,M,1,90,0,0,2.0,0.0,0.06,0.0,Cheikhou Kouyate,6
144,Crystal Palace,James,McCarthy,S,1,6,0,0,0.0,15.0,0.0,0.04,James McCarthy,6
145,Crystal Palace,Christian,Benteke,S,1,20,0,0,4.5,4.5,0.14,0.39,Christian Benteke,6
146,Crystal Palace,James,McArthur,M,1,84,0,0,0.0,2.14,0.0,0.13,James McArthur,6
147,Crystal Palace,Jordan,Ayew,F,1,70,0,0,1.29,0.0,0.02,0.0,Jordan Ayew,6
148,Crystal Palace,Gary,Cahill,D,1,90,0,0,1.0,1.0,0.01,0.03,Gary Cahill,6
149,Crystal Palace,Patrick,van Aanholt,D,1,90,0,0,1.0,0.0,0.08,0.0,Patrick van Aanholt,6
150,Crystal Palace,Jeffrey,Schlupp,M,1,90,0,0,2.0,1.0,0.47,0.14,Jeffrey Schlupp,6
151,Crystal Palace,Vicente,Guaita,GK,1,90,0,0,0.0,0.0,0.0,0.0,Vicente Guaita,6
152,Crystal Palace,Luka,Milivojevic,M,1,90,0,0,2.0,1.0,0.07,0.02,Luka Milivojevic,6
153,Southampton,James,Ward-Prowse,M,1,90,1,0,7.0,3.0,1.07,0.08,James Ward-Prowse,6
154,Southampton,Jannik,Vestergaard,D,1,90,0,0,2.0,0.0,0.1,0.0,Jannik Vestergaard,6
155,Southampton,Pierre-Emile,Hjbjerg,M,1,90,0,0,3.0,0.0,0.61,0.0,Pierre-Emile Hjbjerg,6
156,Southampton,Nathan,Redmond,F,1,90,0,0,3.0,3.0,0.07,0.14,Nathan Redmond,6
157,Southampton,Ryan,Bertrand,S,1,42,0,0,0.0,4.29,0.0,0.17,Ryan Bertrand,6
158,Southampton,Oriol,Romeu,M,1,90,0,0,0.0,3.0,0.0,0.06,Oriol Romeu,6
159,Southampton,Cedric,Soares,D,1,90,0,0,0.0,3.0,0.0,0.17,Cedric Soares,6
160,Southampton,Danny,Ings,S,1,11,0,0,32.73,8.18,0.14,0.1,Danny Ings,6
161,Southampton,Sofiane,Boufal,M,1,90,0,0,5.0,1.0,0.13,0.02,Sofiane Boufal,6
162,Southampton,Kevin,Danso,D,1,48,0,0,0.0,0.0,0.0,0.0,Kevin Danso,6
163,Southampton,Angus,Gunn,GK,1,90,0,0,0.0,0.0,0.0,0.0,Angus Gunn,6
164,Southampton,Jan,Bednarek,D,1,90,0,0,0.0,0.0,0.0,0.0,Jan Bednarek,6
165,Southampton,Stuart,Armstrong,S,1,1,0,0,0.0,0.0,0.0,0.0,Stuart Armstrong,6
166,Southampton,Che,Adams,F,1,79,0,0,1.14,2.28,0.06,0.06,Che Adams,6
167,Newcastle United,Fabian,Schar,D,1,90,0,0,2.0,0.0,0.05,0.0,Fabian Schar,6
168,Newcastle United,Joelinton,,F,1,90,0,0,3.0,2.0,0.41,0.16,Joelinton,6
169,Newcastle United,Allan,Saint-Maximin,S,1,16,0,0,5.63,5.63,0.02,0.11,Allan Saint-Maximin,6
170,Newcastle United,Andy,Carroll,S,1,7,0,0,0.0,12.86,0.0,0.02,Andy Carroll,6
171,Newcastle United,Ki,Sung-yueng,S,1,16,0,0,0.0,5.63,0.0,0.04,Ki Sung-yueng,6
172,Newcastle United,Jamaal,Lascelles,D,1,90,0,0,0.0,0.0,0.0,0.0,Jamaal Lascelles,6
173,Newcastle United,Jonjo,Shelvey,M,1,74,0,0,1.22,4.86,0.01,0.39,Jonjo Shelvey,6
174,Newcastle United,Paul,Dummett,D,1,90,0,0,0.0,1.0,0.0,0.01,Paul Dummett,6
175,Newcastle United,Javier,Manquillo,D,1,90,0,0,0.0,0.0,0.0,0.0,Javier Manquillo,6
176,Newcastle United,Christian,Atsu,M,1,90,0,0,1.0,0.0,0.12,0.0,Christian Atsu,6
177,Newcastle United,Isaac,Hayden,M,1,90,0,0,0.0,1.0,0.0,0.37,Isaac Hayden,6
178,Newcastle United,Jetro,Willems,D,1,83,0,0,1.08,0.0,0.04,0.0,Jetro Willems,6
179,Newcastle United,Martin,Dubravka,GK,1,90,0,0,0.0,0.0,0.0,0.0,Martin Dubravka,6
180,Newcastle United,Miguel,Almiron,M,1,74,0,0,2.43,0.0,0.45,0.0,Miguel Almiron,6
181,Brighton,Pascal,Gro,F,1,82,0,0,2.2,3.29,0.04,0.38,Pascal Gro,6
182,Brighton,Martin,Montoya,M,1,90,0,0,0.0,0.0,0.0,0.0,Martin Montoya,6
183,Brighton,Mat,Ryan,GK,1,90,0,0,0.0,0.0,0.0,0.0,Mat Ryan,6
184,Brighton,Neal,Maupay,F,1,83,0,0,7.59,0.0,0.63,0.0,Neal Maupay,6
185,Brighton,Yves,Bissouma,S,1,7,0,0,12.86,0.0,0.03,0.0,Yves Bissouma,6
186,Brighton,Aaron,Mooy,F,1,71,0,0,2.54,1.27,0.15,0.03,Aaron Mooy,6
187,Brighton,Lewis,Dunk,D,1,90,0,0,1.0,0.0,0.07,0.0,Lewis Dunk,6
188,Brighton,Davy,Propper,M,1,90,0,0,0.0,4.0,0.0,0.33,Davy Propper,6
189,Brighton,Dale,Stephens,M,1,90,0,0,2.0,2.0,0.03,0.09,Dale Stephens,6
190,Brighton,Gaetan,Bong,S,1,8,0,0,0.0,0.0,0.0,0.0,Gaetan Bong,6
191,Brighton,Dan,Burn,D,1,90,0,0,0.0,1.0,0.0,0.02,Dan Burn,6
192,Brighton,Adam,Webster,D,1,90,0,0,0.0,2.0,0.0,0.16,Adam Webster,6
193,Brighton,Aaron,Connolly,S,1,19,0,0,4.74,0.0,0.3,0.0,Aaron Connolly,6
194,Brighton,Steven,Alzate,M,1,90,0,0,0.0,2.0,0.0,0.08,Steven Alzate,6
195,West Ham,Aaron,Cresswell,D,1,90,1,0,2.0,0.0,0.1,0.0,Aaron Cresswell,6
196,West Ham,Andriy,Yarmolenko,M,1,90,1,0,3.0,1.0,0.22,0.09,Andriy Yarmolenko,6
197,West Ham,Angelo,Ogbonna,D,1,90,0,0,0.0,0.0,0.0,0.0,Angelo Ogbonna,6
198,West Ham,Mark,Noble,M,1,90,0,0,1.0,1.0,0.05,0.06,Mark Noble,6
199,West Ham,Pablo,Zabaleta,S,1,9,0,0,0.0,0.0,0.0,0.0,Pablo Zabaleta,6
200,West Ham,Lukasz,Fabianski,GK,1,90,0,0,0.0,0.0,0.0,0.0,Lukasz Fabianski,6
201,West Ham,Jack,Wilshere,S,1,19,0,0,0.0,0.0,0.0,0.0,Jack Wilshere,6
202,West Ham,Felipe,Anderson,M,1,71,0,1,1.27,2.54,0.09,0.13,Felipe Anderson,6
203,West Ham,Robert,Snodgrass,S,1,1,0,0,0.0,0.0,0.0,0.0,Robert Snodgrass,6
204,West Ham,Pablo,Fornals,M,1,90,0,0,0.0,1.0,0.0,0.05,Pablo Fornals,6
205,West Ham,Issa,Diop,D,1,90,0,0,0.0,0.0,0.0,0.0,Issa Diop,6
206,West Ham,Declan,Rice,M,1,90,0,0,0.0,0.0,0.0,0.0,Declan Rice,6
207,West Ham,Sebastien,Haller,F,1,90,0,0,1.0,0.0,0.06,0.0,Sebastien Haller,6
208,West Ham,Ryan,Fredericks,D,1,81,0,0,0.0,0.0,0.0,0.0,Ryan Fredericks,6
209,Watford,Adrian,Mariappa,D,1,90,0,0,0.0,0.0,0.0,0.0,Adrian Mariappa,6
210,Watford,Jose,Holebas,D,1,90,0,0,0.0,1.0,0.0,0.04,Jose Holebas,6
211,Watford,Etienne,Capoue,M,1,90,0,0,0.0,1.0,0.0,0.15,Etienne Capoue,6
212,Watford,Gerard,Deulofeu,F,1,80,0,0,3.38,0.0,0.24,0.0,Gerard Deulofeu,6
213,Watford,Tom,Cleverley,M,1,90,0,0,1.0,1.0,0.06,0.06,Tom Cleverley,6
214,Watford,Ben,Foster,GK,1,90,0,0,0.0,0.0,0.0,0.0,Ben Foster,6
215,Watford,Craig,Dawson,D,1,90,0,0,0.0,0.0,0.0,0.0,Craig Dawson,6
216,Watford,Andre,Gray,S,1,10,0,0,9.0,9.0,0.04,0.06,Andre Gray,6
217,Watford,Roberto,Pereyra,S,1,58,0,0,0.0,0.0,0.0,0.0,Roberto Pereyra,6
218,Watford,Abdoulaye,Doucoure,M,1,90,0,0,0.0,0.0,0.0,0.0,Abdoulaye Doucoure,6
219,Watford,Dimitri,Foulquier,M,1,32,0,0,0.0,0.0,0.0,0.0,Dimitri Foulquier,6
220,Watford,Kiko,Femenia,D,1,90,0,0,0.0,0.0,0.0,0.0,Kiko Femenia,6
221,Watford,Ismaila,Sarr,S,1,28,0,0,0.0,0.0,0.0,0.0,Ismaila Sarr,6
222,Watford,Will,Hughes,M,1,62,0,0,0.0,0.0,0.0,0.0,Will Hughes,6
223,Bournemouth,Callum,Wilson,F,1,90,1,0,1.0,0.0,0.5,0.0,Callum Wilson,6
224,Bournemouth,Nathan,Ake,D,1,90,1,0,1.0,0.0,0.34,0.0,Nathan Ake,6
225,Bournemouth,Harry,Wilson,M,1,65,1,0,1.38,0.0,0.36,0.0,Harry Wilson,6
226,Bournemouth,Steve,Cook,D,1,90,0,0,0.0,0.0,0.0,0.0,Steve Cook,6
227,Bournemouth,Andrew,Surman,S,1,1,0,0,0.0,0.0,0.0,0.0,Andrew Surman,6
228,Bournemouth,Joshua,King,M,1,90,0,0,1.0,0.0,0.05,0.0,Joshua King,6
229,Bournemouth,Dominic,Solanke,F,1,79,0,0,0.0,1.14,0.0,0.05,Dominic Solanke,6
230,Bournemouth,Ryan,Fraser,S,1,25,0,0,0.0,0.0,0.0,0.0,Ryan Fraser,6
231,Bournemouth,Lewis,Cook,S,1,11,0,0,0.0,0.0,0.0,0.0,Lewis Cook,6
232,Bournemouth,Jefferson,Lerma,M,1,90,0,0,0.0,0.0,0.0,0.0,Jefferson Lerma,6
233,Bournemouth,Diego,Rico,D,1,90,0,1,1.0,1.0,0.02,0.34,Diego Rico,6
234,Bournemouth,Aaron,Ramsdale,GK,1,90,0,1,0.0,1.0,0.0,0.5,Aaron Ramsdale,6
235,Bournemouth,Philip,Billing,M,1,90,0,1,1.0,1.0,0.04,0.36,Philip Billing,6
236,Bournemouth,Jack,Stacey,D,1,90,0,0,0.0,0.0,0.0,0.0,Jack Stacey,6
237,Aston Villa,John,McGinn,M,1,90,1,0,6.0,1.0,0.66,0.16,John McGinn,6
238,Aston Villa,Wesley,,F,1,90,1,0,2.0,0.0,0.61,0.0,Wesley,6
239,Aston Villa,Jack,Grealish,M,1,90,0,1,0.0,4.0,0.0,0.75,Jack Grealish,6
240,Aston Villa,Neil,Taylor,D,1,90,0,0,0.0,0.0,0.0,0.0,Neil Taylor,6
241,Aston Villa,Tyrone,Mings,D,1,90,0,0,1.0,0.0,0.16,0.0,Tyrone Mings,6
242,Aston Villa,Tom,Heaton,GK,1,90,0,0,0.0,0.0,0.0,0.0,Tom Heaton,6
243,Aston Villa,Ahmed,Elmohamady,S,1,19,0,0,0.0,9.47,0.0,0.1,Ahmed Elmohamady,6
244,Aston Villa,Frederic,Guilbert,D,1,90,0,0,0.0,0.0,0.0,0.0,Frederic Guilbert,6
245,Aston Villa,Anwar,El Ghazi,F,1,89,0,1,1.01,2.02,0.05,0.39,Anwar El Ghazi,6
246,Aston Villa,Bjorn,Engels,D,1,90,0,0,0.0,0.0,0.0,0.0,Bjorn Engels,6
247,Aston Villa,Conor,Hourihane,S,1,2,0,0,45.0,0.0,0.08,0.0,Conor Hourihane,6
248,Aston Villa,Trezeguet,,F,1,71,0,0,2.54,2.54,0.14,0.08,Trezeguet,6
249,Aston Villa,Henri,Lansbury,S,1,1,0,0,0.0,0.0,0.0,0.0,Henri Lansbury,6
250,Aston Villa,Marvelous,Nakamba,M,1,88,0,0,1.02,0.0,0.02,0.0,Marvelous Nakamba,6
251,Norwich,Josip,Drmic,S,1,13,0,0,0.0,0.0,0.0,0.0,Josip Drmic,6
252,Norwich,Alexander,Tettey,M,1,12,0,0,0.0,0.0,0.0,0.0,Alexander Tettey,6
253,Norwich,Sam,Byram,D,1,90,0,0,0.0,0.0,0.0,0.0,Sam Byram,6
254,Norwich,Patrick,Roberts,S,1,1,0,0,0.0,0.0,0.0,0.0,Patrick Roberts,6
