,Team,First Name,Last Name,Pos,Apps,Min,G,A,Sh90,KP90,xG,xA,name,gw
0,Liverpool,Sadio,Mane,F,1,90,2,0,4.0,2.0,0.83,0.11,Sadio Mane,5
1,Liverpool,Mohamed,Salah,F,1,90,1,0,3.0,2.0,0.55,0.53,Mohamed Salah,5
2,Liverpool,Joel,Matip,D,1,90,0,0,1.0,0.0,0.02,0.0,Joel Matip,5
3,Liverpool,Roberto,Firmino,S,1,54,0,1,3.33,6.67,0.1,1.11,Roberto Firmino,5
4,Liverpool,Divock,Origi,F,1,36,0,0,2.5,0.0,0.04,0.0,Divock Origi,5
5,Liverpool,James,Milner,S,1,12,0,0,0.0,0.0,0.0,0.0,James Milner,5
6,Liverpool,Adrian,,GK,1,90,0,0,0.0,0.0,0.0,0.0,Adrian,5
7,Liverpool,Georginio,Wijnaldum,M,1,87,0,0,2.07,0.0,0.15,0.0,Georginio Wijnaldum,5
8,Liverpool,Virgil,van Dijk,D,1,90,0,0,3.0,0.0,0.05,0.0,Virgil van Dijk,5
9,Liverpool,Xherdan,Shaqiri,S,1,3,0,0,0.0,0.0,0.0,0.0,Xherdan Shaqiri,5
10,Liverpool,Alex,Oxlade-Chamberlain,M,1,78,0,0,2.31,1.15,0.09,0.02,Alex Oxlade-Chamberlain,5
11,Liverpool,Andrew,Robertson,D,1,90,0,1,1.0,2.0,0.33,0.16,Andrew Robertson,5
12,Liverpool,Trent,Alexander-Arnold,D,1,90,0,0,2.0,7.0,0.77,0.2,Trent Alexander-Arnold,5
13,Liverpool,Fabinho,,M,1,90,0,0,0.0,1.0,0.0,0.02,Fabinho,5
14,Manchester City,Sergio,Aguero,F,1,90,1,0,6.0,1.0,0.96,0.07,Sergio Aguero,5
15,Manchester City,Rodri,,M,1,90,1,0,2.0,2.0,0.09,0.18,Rodri,5
16,Manchester City,Ilkay,Gundogan,M,1,58,0,0,0.0,1.55,0.0,0.02,Ilkay Gundogan,5
17,Manchester City,Kevin,De Bruyne,S,1,32,0,0,0.0,8.44,0.0,0.1,Kevin De Bruyne,5
18,Manchester City,John,Stones,D,1,90,0,0,0.0,1.0,0.0,0.04,John Stones,5
19,Manchester City,Nicolas,Otamendi,D,1,90,0,0,3.0,0.0,0.13,0.0,Nicolas Otamendi,5
20,Manchester City,David,Silva,M,1,58,0,0,1.55,0.0,0.02,0.0,David Silva,5
21,Manchester City,Raheem,Sterling,M,1,90,0,0,6.0,4.0,0.81,0.62,Raheem Sterling,5
22,Manchester City,Kyle,Walker,D,1,90,0,0,0.0,0.0,0.0,0.0,Kyle Walker,5
23,Manchester City,Riyad,Mahrez,S,1,16,0,0,0.0,5.63,0.0,0.09,Riyad Mahrez,5
24,Manchester City,Oleksandr,Zinchenko,D,1,90,0,0,2.0,0.0,0.04,0.0,Oleksandr Zinchenko,5
25,Manchester City,Bernardo,Silva,M,1,74,0,1,2.43,2.43,0.09,0.86,Bernardo Silva,5
26,Manchester City,Gabriel,Jesus,S,1,32,0,1,8.44,2.81,0.19,0.03,Gabriel Jesus,5
27,Manchester City,Ederson,,GK,1,90,0,0,0.0,0.0,0.0,0.0,Ederson,5
28,Leicester,Kasper,Schmeichel,GK,1,90,0,0,0.0,1.0,0.0,0.19,Kasper Schmeichel,5
29,Leicester,Jamie,Vardy,F,1,90,0,0,0.0,1.0,0.0,0.02,Jamie Vardy,5
30,Leicester,Demarai,Gray,M,1,70,0,0,1.29,2.57,0.02,0.04,Demarai Gray,5
31,Leicester,Ayoze,Perez,S,1,31,0,0,0.0,0.0,0.0,0.0,Ayoze Perez,5
32,Leicester,Ben,Chilwell,D,1,90,0,0,1.0,0.0,0.02,0.0,Ben Chilwell,5
33,Leicester,Jonny,Evans,D,1,90,0,0,0.0,0.0,0.0,0.0,Jonny Evans,5
34,Leicester,Ricardo,Pereira,D,1,90,0,0,0.0,0.0,0.0,0.0,Ricardo Pereira,5
35,Leicester,Caglar,Soyuncu,D,1,90,0,0,0.0,0.0,0.0,0.0,Caglar Soyuncu,5
36,Leicester,Wilfred,Ndidi,M,1,90,0,0,2.0,0.0,0.07,0.0,Wilfred Ndidi,5
37,Leicester,Youri,Tielemans,M,1,90,0,0,1.0,0.0,0.02,0.0,Youri Tielemans,5
38,Leicester,Hamza,Choudhury,M,1,59,0,0,1.53,0.0,0.05,0.0,Hamza Choudhury,5
39,Leicester,Harvey,Barnes,S,1,20,0,0,0.0,0.0,0.0,0.0,Harvey Barnes,5
40,Leicester,James,Maddison,M,1,90,0,0,3.0,0.0,0.29,0.0,James Maddison,5
41,Chelsea,Tammy,Abraham,F,1,79,3,0,4.56,0.0,0.96,0.0,Tammy Abraham,5
